source,target,weight,s_country,s_prov,t_prov,s_date,t_date
EPI_ISL_18073788,EPI_ISL_18074272,0,Australia,None,Liaoning,2023-07-26,2023-07-10
EPI_ISL_17719020,EPI_ISL_18074579,3,Australia,None,Shanghai,2023-05-16,2023-07-10
EPI_ISL_18040458,EPI_ISL_18105439,3,Japan,None,Xinjiang,2023-07-06,2023-07-10
EPI_ISL_18384895,EPI_ISL_18074984,2,Austria,None,Yunnan,2023-09-04,2023-07-10
EPI_ISL_18258263,EPI_ISL_18074450,0,France,None,Shanghai,2023-09-03,2023-07-10
EPI_ISL_17716699,EPI_ISL_18078245,1,USA,None,Hubei,2023-05-16,2023-07-10
EPI_ISL_18158485,EPI_ISL_18074328,1,Denmark,None,Shanghai,2023-07-17,2023-07-10
EPI_ISL_17719020,EPI_ISL_18105405,5,Australia,None,Xinjiang,2023-05-16,2023-07-10
EPI_ISL_17719020,EPI_ISL_18105460,1,Australia,None,Xinjiang,2023-05-16,2023-07-10
EPI_ISL_18270714,EPI_ISL_18060880,3,USA,None,Sichuan,2023-07-11,2023-07-10
EPI_ISL_17719020,EPI_ISL_18055768,2,Australia,None,Heilongjiang,2023-05-16,2023-07-10
EPI_ISL_17719020,EPI_ISL_18246097,2,Australia,None,Heilongjiang,2023-05-16,2023-07-10
EPI_ISL_18272787,EPI_ISL_18060757,1,Italy,None,Shanghai,2023-07-10,2023-07-10
EPI_ISL_18057772,EPI_ISL_18074317,1,Canada,None,Shanghai,2023-07-11,2023-07-10
EPI_ISL_17974707,EPI_ISL_18078317,2,France,None,Hubei,2023-06-19,2023-07-11
EPI_ISL_17985544,EPI_ISL_18105905,2,USA,None,Jiangsu,2023-07-05,2023-07-11
EPI_ISL_17719020,EPI_ISL_18246184,2,Australia,None,Heilongjiang,2023-05-16,2023-07-11
EPI_ISL_17815874,EPI_ISL_18078193,2,Singapore,None,Henan,2023-06-12,2023-07-11
EPI_ISL_18006749,EPI_ISL_18105321,1,Canada,None,Jiangsu,2023-06-27,2023-07-11
EPI_ISL_18006749,EPI_ISL_18105477,5,Canada,None,Henan,2023-06-27,2023-07-11
EPI_ISL_17987365,EPI_ISL_18049840,4,Spain,None,Qinghai,2023-06-27,2023-07-11
EPI_ISL_18234494,EPI_ISL_17999116,0,France,None,Fujian,2023-08-03,2023-07-11
EPI_ISL_18257233,EPI_ISL_18055829,2,USA,None,Yunnan,2023-08-01,2023-07-11
EPI_ISL_17719020,EPI_ISL_18074741,2,Australia,None,Shanghai,2023-05-16,2023-07-11
EPI_ISL_17633710,EPI_ISL_18074709,4,Hong Kong,None,Shanghai,2023-04-24,2023-07-11
EPI_ISL_17716699,EPI_ISL_18055802,2,USA,None,Yunnan,2023-05-16,2023-07-11
EPI_ISL_18112041,EPI_ISL_18055847,2,Germany,None,Yunnan,2023-07-17,2023-07-11
EPI_ISL_18384235,EPI_ISL_18074452,3,USA,None,Shanghai,2023-09-20,2023-07-11
EPI_ISL_17983973,EPI_ISL_18074257,1,South Korea,None,Liaoning,2023-06-20,2023-07-11
EPI_ISL_17719020,EPI_ISL_18060864,3,Australia,None,Sichuan,2023-05-16,2023-07-11
EPI_ISL_18040458,EPI_ISL_18078192,2,Japan,None,Henan,2023-07-06,2023-07-11
EPI_ISL_18116661,EPI_ISL_18246062,3,South Korea,None,Heilongjiang,2023-07-17,2023-07-11
EPI_ISL_17719020,EPI_ISL_18108833,3,Australia,None,Xinjiang,2023-05-16,2023-07-11
EPI_ISL_18068210,EPI_ISL_17988088,2,South Korea,None,Hubei,2023-07-15,2023-07-11
EPI_ISL_17719020,EPI_ISL_18105461,1,Australia,None,Xinjiang,2023-05-16,2023-07-11
EPI_ISL_18006749,EPI_ISL_18111210,2,Canada,None,Yunnan,2023-06-27,2023-07-11
EPI_ISL_18384895,EPI_ISL_18055859,2,Austria,None,Yunnan,2023-09-04,2023-07-11
EPI_ISL_18220679,EPI_ISL_18108628,2,Luxembourg,None,Shanxi,2023-08-14,2023-07-11
EPI_ISL_17719020,EPI_ISL_18006121,2,Australia,None,Hubei,2023-05-16,2023-07-11
EPI_ISL_18040458,EPI_ISL_18108661,1,Japan,None,Xinjiang,2023-07-06,2023-07-11
EPI_ISL_18410057,EPI_ISL_18495640,2,USA,None,Gansu,2023-08-23,2023-07-11
EPI_ISL_18158485,EPI_ISL_18060760,3,Denmark,None,Shanghai,2023-07-17,2023-07-11
EPI_ISL_18006749,EPI_ISL_18246189,3,Canada,None,Heilongjiang,2023-06-27,2023-07-11
EPI_ISL_18006749,EPI_ISL_18105387,3,Canada,None,Jiangsu,2023-06-27,2023-07-11
EPI_ISL_18112041,EPI_ISL_18055765,1,Germany,None,Heilongjiang,2023-07-17,2023-07-11
EPI_ISL_18384895,EPI_ISL_18245929,1,Austria,None,Heilongjiang,2023-09-04,2023-07-11
EPI_ISL_17716699,EPI_ISL_18055764,1,USA,None,Heilongjiang,2023-05-16,2023-07-11
EPI_ISL_18116740,EPI_ISL_18108266,1,South Korea,None,Anhui,2023-07-18,2023-07-12
EPI_ISL_18104126,EPI_ISL_18074336,2,USA,None,Shanghai,2023-07-24,2023-07-12
EPI_ISL_18363207,EPI_ISL_18040233,2,Spain,None,Qinghai,2023-09-02,2023-07-12
EPI_ISL_18220679,EPI_ISL_18040240,1,Luxembourg,None,Qinghai,2023-08-14,2023-07-12
EPI_ISL_17719020,EPI_ISL_18108657,1,Australia,None,Xinjiang,2023-05-16,2023-07-12
EPI_ISL_18384895,EPI_ISL_18074914,1,Austria,None,Yunnan,2023-09-04,2023-07-12
EPI_ISL_17661273,EPI_ISL_18074218,2,Australia,None,Guizhou,2023-04-26,2023-07-12
EPI_ISL_17716699,EPI_ISL_18074335,5,USA,None,Shanghai,2023-05-16,2023-07-12
EPI_ISL_17719020,EPI_ISL_18114928,2,Australia,None,Henan,2023-05-16,2023-07-12
EPI_ISL_18040458,EPI_ISL_18246141,2,Japan,None,Heilongjiang,2023-07-06,2023-07-12
EPI_ISL_18257233,EPI_ISL_18074608,4,USA,None,Shanghai,2023-08-01,2023-07-12
EPI_ISL_18158485,EPI_ISL_18049789,1,Denmark,None,Shanxi,2023-07-17,2023-07-12
EPI_ISL_18425174,EPI_ISL_18074880,2,USA,None,Yunnan,2023-07-21,2023-07-12
EPI_ISL_18067452,EPI_ISL_18060755,0,South Korea,None,Shanghai,2023-07-10,2023-07-12
EPI_ISL_17835937,EPI_ISL_18074607,3,Indonesia,None,Shanghai,2023-05-25,2023-07-12
EPI_ISL_18132082,EPI_ISL_18074286,3,USA,None,Liaoning,2023-08-09,2023-07-12
EPI_ISL_17719020,EPI_ISL_18105668,3,Australia,None,Shanghai,2023-05-16,2023-07-12
EPI_ISL_18401335,EPI_ISL_18108333,7,USA,None,Henan,2023-06-19,2023-07-12
EPI_ISL_18006749,EPI_ISL_18105453,2,Canada,None,Xinjiang,2023-06-27,2023-07-12
EPI_ISL_18246740,EPI_ISL_18060881,1,Australia,None,Sichuan,2023-08-28,2023-07-12
EPI_ISL_17661273,EPI_ISL_18060756,1,Australia,None,Shanghai,2023-04-26,2023-07-12
EPI_ISL_18384895,EPI_ISL_18438197,3,Austria,None,Beijing,2023-09-04,2023-07-12
EPI_ISL_18116661,EPI_ISL_18060882,3,South Korea,None,Sichuan,2023-07-17,2023-07-12
EPI_ISL_18384235,EPI_ISL_18074833,2,USA,None,Shanghai,2023-09-20,2023-07-12
EPI_ISL_17719020,EPI_ISL_18245944,4,Australia,None,Heilongjiang,2023-05-16,2023-07-12
EPI_ISL_18384895,EPI_ISL_18245882,1,Austria,None,Heilongjiang,2023-09-04,2023-07-13
EPI_ISL_18384895,EPI_ISL_18105436,1,Austria,None,Xinjiang,2023-09-04,2023-07-13
EPI_ISL_17969970,EPI_ISL_18105426,4,South Korea,None,Xinjiang,2023-06-15,2023-07-13
EPI_ISL_17719020,EPI_ISL_18105423,3,Australia,None,Xinjiang,2023-05-16,2023-07-13
EPI_ISL_18116740,EPI_ISL_18105674,5,South Korea,None,Shanghai,2023-07-18,2023-07-13
EPI_ISL_18006749,EPI_ISL_18074988,3,Canada,None,Yunnan,2023-06-27,2023-07-13
EPI_ISL_17764652,EPI_ISL_18074830,4,Canada,None,Shanghai,2023-05-26,2023-07-13
EPI_ISL_17815874,EPI_ISL_18074730,6,Singapore,None,Shanghai,2023-06-12,2023-07-13
EPI_ISL_17719020,EPI_ISL_18074985,2,Australia,None,Yunnan,2023-05-16,2023-07-13
EPI_ISL_18246740,EPI_ISL_18074665,1,Australia,None,Shanghai,2023-08-28,2023-07-13
EPI_ISL_18056192,EPI_ISL_18074670,0,Japan,None,Shanghai,2023-06-20,2023-07-13
EPI_ISL_18160524,EPI_ISL_18074721,1,Denmark,None,Shanghai,2023-08-14,2023-07-13
EPI_ISL_18315401,EPI_ISL_18105394,0,United Kingdom,None,Jiangsu,2023-09-14,2023-07-13
EPI_ISL_17835937,EPI_ISL_18074882,3,Indonesia,None,Yunnan,2023-05-25,2023-07-13
EPI_ISL_17719020,EPI_ISL_18074890,5,Australia,None,Yunnan,2023-05-16,2023-07-13
EPI_ISL_18329620,EPI_ISL_18049750,5,USA,None,Hubei,2023-09-18,2023-07-13
EPI_ISL_17835937,EPI_ISL_18074885,2,Indonesia,None,Yunnan,2023-05-25,2023-07-13
EPI_ISL_18210729,EPI_ISL_18055778,2,Belgium,None,Gansu,2023-08-07,2023-07-13
EPI_ISL_18158485,EPI_ISL_18055893,4,Denmark,None,Yunnan,2023-07-17,2023-07-13
EPI_ISL_18147904,EPI_ISL_18074348,1,France,None,Shanghai,2023-08-07,2023-07-14
EPI_ISL_18110840,EPI_ISL_18105480,2,USA,None,Henan,2023-07-25,2023-07-14
EPI_ISL_17719020,EPI_ISL_18074926,5,Australia,None,Yunnan,2023-05-16,2023-07-14
EPI_ISL_17719020,EPI_ISL_18049851,3,Australia,None,Qinghai,2023-05-16,2023-07-14
EPI_ISL_18276071,EPI_ISL_18246121,0,USA,None,Heilongjiang,2023-08-29,2023-07-14
EPI_ISL_17969970,EPI_ISL_18074917,4,South Korea,None,Yunnan,2023-06-15,2023-07-14
EPI_ISL_18081951,EPI_ISL_18300567,2,Japan,None,Henan,2023-06-23,2023-07-14
EPI_ISL_18282462,EPI_ISL_18108336,3,USA,None,Henan,2023-09-06,2023-07-14
EPI_ISL_17719020,EPI_ISL_18040261,2,Australia,None,Sichuan,2023-05-16,2023-07-14
EPI_ISL_18257233,EPI_ISL_18074895,1,USA,None,Yunnan,2023-08-01,2023-07-14
EPI_ISL_17719020,EPI_ISL_18055865,4,Australia,None,Yunnan,2023-05-16,2023-07-14
EPI_ISL_17881290,EPI_ISL_18040266,2,Austria,None,Sichuan,2023-06-21,2023-07-14
EPI_ISL_17719020,EPI_ISL_18116280,1,Australia,None,Liaoning,2023-05-16,2023-07-14
EPI_ISL_18040458,EPI_ISL_18116296,1,Japan,None,Liaoning,2023-07-06,2023-07-14
EPI_ISL_18220679,EPI_ISL_18105702,0,Luxembourg,None,Shanghai,2023-08-14,2023-07-15
EPI_ISL_17553924,EPI_ISL_18111219,3,Germany,None,Yunnan,2023-03-30,2023-07-15
EPI_ISL_17719020,EPI_ISL_18108802,4,Australia,None,Xinjiang,2023-05-16,2023-07-15
EPI_ISL_17809382,EPI_ISL_18108846,4,USA,None,Xinjiang,2023-06-05,2023-07-15
EPI_ISL_17719020,EPI_ISL_18055892,3,Australia,None,Yunnan,2023-05-16,2023-07-15
EPI_ISL_18158485,EPI_ISL_18078290,1,Denmark,None,Hubei,2023-07-17,2023-07-15
EPI_ISL_18040458,EPI_ISL_18108801,4,Japan,None,Xinjiang,2023-07-06,2023-07-15
EPI_ISL_18384235,EPI_ISL_18105675,2,USA,None,Shanghai,2023-09-20,2023-07-15
EPI_ISL_18257220,EPI_ISL_18108845,1,USA,None,Xinjiang,2023-07-31,2023-07-15
EPI_ISL_17719020,EPI_ISL_18049844,5,Australia,None,Qinghai,2023-05-16,2023-07-15
EPI_ISL_18006749,EPI_ISL_18049815,2,Canada,None,Sichuan,2023-06-27,2023-07-15
EPI_ISL_18030477,EPI_ISL_18116281,0,Canada,None,Liaoning,2023-07-15,2023-07-15
EPI_ISL_17719020,EPI_ISL_18105330,2,Australia,None,Jiangsu,2023-05-16,2023-07-15
EPI_ISL_18384895,EPI_ISL_18074795,0,Austria,None,Shanghai,2023-09-04,2023-07-15
EPI_ISL_17716699,EPI_ISL_18074354,3,USA,None,Shanghai,2023-05-16,2023-07-15
EPI_ISL_17719020,EPI_ISL_18049798,1,Australia,None,Sichuan,2023-05-16,2023-07-15
EPI_ISL_17928026,EPI_ISL_18074836,1,South Korea,None,Shanghai,2023-06-07,2023-07-15
EPI_ISL_18158485,EPI_ISL_18095784,1,Denmark,None,Henan,2023-07-17,2023-07-15
EPI_ISL_17733167,EPI_ISL_18105455,1,USA,None,Xinjiang,2023-04-09,2023-07-15
EPI_ISL_17994092,EPI_ISL_18166169,8,Canada,None,Sichuan,2023-07-12,2023-07-15
EPI_ISL_17716699,EPI_ISL_18049816,2,USA,None,Sichuan,2023-05-16,2023-07-15
EPI_ISL_17985443,EPI_ISL_18013132,1,USA,None,Fujian,2023-07-05,2023-07-15
EPI_ISL_18220679,EPI_ISL_18074907,2,Luxembourg,None,Yunnan,2023-08-14,2023-07-15
EPI_ISL_17719020,EPI_ISL_18075011,3,Australia,None,Yunnan,2023-05-16,2023-07-15
EPI_ISL_18220679,EPI_ISL_18074930,2,Luxembourg,None,Yunnan,2023-08-14,2023-07-16
EPI_ISL_17733167,EPI_ISL_18074355,1,USA,None,Shanghai,2023-04-09,2023-07-16
EPI_ISL_18000505,EPI_ISL_18074219,3,Japan,None,Guizhou,2023-06-24,2023-07-16
EPI_ISL_18285296,EPI_ISL_18134012,0,USA,None,Sichuan,2023-09-14,2023-07-16
EPI_ISL_18257220,EPI_ISL_18060858,0,USA,None,Sichuan,2023-07-31,2023-07-16
EPI_ISL_18158485,EPI_ISL_18134017,4,Denmark,None,Sichuan,2023-07-17,2023-07-16
EPI_ISL_18411650,EPI_ISL_18049817,2,Australia,None,Sichuan,2023-09-04,2023-07-16
EPI_ISL_18484343,EPI_ISL_18075005,2,Sweden,None,Yunnan,2023-10-27,2023-07-16
EPI_ISL_17719020,EPI_ISL_18108762,2,Australia,None,Xinjiang,2023-05-16,2023-07-16
EPI_ISL_18410057,EPI_ISL_18134013,1,USA,None,Sichuan,2023-08-23,2023-07-16
EPI_ISL_18030477,EPI_ISL_18134015,3,Canada,None,Sichuan,2023-07-15,2023-07-16
EPI_ISL_17719020,EPI_ISL_18105376,4,Australia,None,Jiangsu,2023-05-16,2023-07-16
EPI_ISL_18384895,EPI_ISL_18105433,3,Austria,None,Xinjiang,2023-09-04,2023-07-16
EPI_ISL_18040458,EPI_ISL_18049846,1,Japan,None,Qinghai,2023-07-06,2023-07-16
EPI_ISL_17719020,EPI_ISL_18075012,3,Australia,None,Yunnan,2023-05-16,2023-07-16
EPI_ISL_18361128,EPI_ISL_18213330,2,USA,None,Henan,2023-09-22,2023-07-16
EPI_ISL_18030477,EPI_ISL_18074834,4,Canada,None,Shanghai,2023-07-15,2023-07-16
EPI_ISL_18384895,EPI_ISL_18074994,3,Austria,None,Yunnan,2023-09-04,2023-07-16
EPI_ISL_17975127,EPI_ISL_18074996,3,Luxembourg,None,Yunnan,2023-06-22,2023-07-16
EPI_ISL_18112087,EPI_ISL_18055867,3,Germany,None,Yunnan,2023-07-24,2023-07-16
EPI_ISL_18257220,EPI_ISL_18049867,1,USA,None,Sichuan,2023-07-31,2023-07-16
EPI_ISL_18006749,EPI_ISL_18105724,2,Canada,None,Shanghai,2023-06-27,2023-07-16
EPI_ISL_18401335,EPI_ISL_18055891,6,USA,None,Yunnan,2023-06-19,2023-07-16
EPI_ISL_17764652,EPI_ISL_18245926,3,Canada,None,Heilongjiang,2023-05-26,2023-07-16
EPI_ISL_17661273,EPI_ISL_18074771,2,Australia,None,Shanghai,2023-04-26,2023-07-17
EPI_ISL_17716699,EPI_ISL_18013118,5,USA,None,Fujian,2023-05-16,2023-07-17
EPI_ISL_18212854,EPI_ISL_18133967,0,USA,None,Sichuan,2023-08-15,2023-07-17
EPI_ISL_18012697,EPI_ISL_18116283,2,Japan,None,Liaoning,2023-05-16,2023-07-17
EPI_ISL_18158485,EPI_ISL_18105705,2,Denmark,None,Shanghai,2023-07-17,2023-07-17
EPI_ISL_17719020,EPI_ISL_18116278,4,Australia,None,Liaoning,2023-05-16,2023-07-17
EPI_ISL_17881290,EPI_ISL_18108723,3,Austria,None,Xinjiang,2023-06-21,2023-07-17
EPI_ISL_18315401,EPI_ISL_18108795,3,United Kingdom,None,Xinjiang,2023-09-14,2023-07-17
EPI_ISL_17930534,EPI_ISL_18105717,3,South Korea,None,Shanghai,2023-06-08,2023-07-17
EPI_ISL_17975127,EPI_ISL_18074998,1,Luxembourg,None,Yunnan,2023-06-22,2023-07-17
EPI_ISL_17719020,EPI_ISL_18049777,1,Australia,None,Gansu,2023-05-16,2023-07-17
EPI_ISL_17975127,EPI_ISL_18060825,8,Luxembourg,None,Shanghai,2023-06-22,2023-07-17
EPI_ISL_18257220,EPI_ISL_18133975,1,USA,None,Sichuan,2023-07-31,2023-07-17
EPI_ISL_18006749,EPI_ISL_18246093,3,Canada,None,Heilongjiang,2023-06-27,2023-07-17
EPI_ISL_18112087,EPI_ISL_18055564,3,Germany,None,Hubei,2023-07-24,2023-07-17
EPI_ISL_18384895,EPI_ISL_18074879,2,Austria,None,Yunnan,2023-09-04,2023-07-17
EPI_ISL_18158485,EPI_ISL_18078151,1,Denmark,None,Fujian,2023-07-17,2023-07-17
EPI_ISL_18257220,EPI_ISL_18111134,1,USA,None,Yunnan,2023-07-31,2023-07-17
EPI_ISL_17975127,EPI_ISL_18078329,2,Luxembourg,None,Hubei,2023-06-22,2023-07-17
EPI_ISL_18220679,EPI_ISL_18133996,2,Luxembourg,None,Sichuan,2023-08-14,2023-07-17
EPI_ISL_17719020,EPI_ISL_18049744,4,Australia,None,Hubei,2023-05-16,2023-07-17
EPI_ISL_18261048,EPI_ISL_18246169,1,USA,None,Heilongjiang,2023-08-28,2023-07-17
EPI_ISL_18384235,EPI_ISL_18074909,2,USA,None,Yunnan,2023-09-20,2023-07-17
EPI_ISL_18257233,EPI_ISL_18438147,1,USA,None,Beijing,2023-08-01,2023-07-17
EPI_ISL_18040458,EPI_ISL_18074999,1,Japan,None,Yunnan,2023-07-06,2023-07-17
EPI_ISL_17553924,EPI_ISL_18105692,5,Germany,None,Shanghai,2023-03-30,2023-07-17
EPI_ISL_17719020,EPI_ISL_18245931,4,Australia,None,Heilongjiang,2023-05-16,2023-07-17
EPI_ISL_18257233,EPI_ISL_18078187,1,USA,None,Henan,2023-08-01,2023-07-17
EPI_ISL_18112041,EPI_ISL_18245937,1,Germany,None,Heilongjiang,2023-07-17,2023-07-17
EPI_ISL_18257233,EPI_ISL_18245938,0,USA,None,Heilongjiang,2023-08-01,2023-07-17
EPI_ISL_18037670,EPI_ISL_18078186,4,USA,None,Henan,2023-07-13,2023-07-17
EPI_ISL_18280852,EPI_ISL_18074368,1,France,None,Shanghai,2023-09-04,2023-07-17
EPI_ISL_18410057,EPI_ISL_18105720,2,USA,None,Shanghai,2023-08-23,2023-07-17
EPI_ISL_17989753,EPI_ISL_18246007,2,United Kingdom,None,Heilongjiang,2023-06-14,2023-07-17
EPI_ISL_18272787,EPI_ISL_18074947,1,Italy,None,Yunnan,2023-07-10,2023-07-17
EPI_ISL_18257233,EPI_ISL_18049773,3,USA,None,Gansu,2023-08-01,2023-07-17
EPI_ISL_18317473,EPI_ISL_18049778,1,USA,None,Gansu,2023-08-10,2023-07-17
EPI_ISL_18384235,EPI_ISL_18246011,2,USA,None,Heilongjiang,2023-09-20,2023-07-17
EPI_ISL_18499330,EPI_ISL_18074372,5,Italy,None,Shanghai,2023-10-31,2023-07-17
EPI_ISL_18129659,EPI_ISL_18245966,6,Canada,None,Heilongjiang,2023-08-04,2023-07-17
EPI_ISL_18384895,EPI_ISL_18245907,3,Austria,None,Heilongjiang,2023-09-04,2023-07-17
EPI_ISL_18307000,EPI_ISL_18246012,1,Singapore,None,Heilongjiang,2023-09-15,2023-07-17
EPI_ISL_18257220,EPI_ISL_18060767,4,USA,None,Shanghai,2023-07-31,2023-07-18
EPI_ISL_18081419,EPI_ISL_18074997,0,USA,None,Yunnan,2023-07-24,2023-07-18
EPI_ISL_18006749,EPI_ISL_18074920,4,Canada,None,Yunnan,2023-06-27,2023-07-18
EPI_ISL_18112087,EPI_ISL_18116261,2,Germany,None,Liaoning,2023-07-24,2023-07-18
EPI_ISL_17764652,EPI_ISL_18074756,2,Canada,None,Shanghai,2023-05-26,2023-07-18
EPI_ISL_18285296,EPI_ISL_18116285,1,USA,None,Liaoning,2023-09-14,2023-07-18
EPI_ISL_17716699,EPI_ISL_18245954,3,USA,None,Heilongjiang,2023-05-16,2023-07-18
EPI_ISL_17716699,EPI_ISL_18105714,3,USA,None,Shanghai,2023-05-16,2023-07-18
EPI_ISL_18410057,EPI_ISL_18078207,5,USA,None,Qinghai,2023-08-23,2023-07-18
EPI_ISL_18257233,EPI_ISL_18246016,4,USA,None,Heilongjiang,2023-08-01,2023-07-18
EPI_ISL_17835937,EPI_ISL_18105711,1,Indonesia,None,Shanghai,2023-05-25,2023-07-18
EPI_ISL_17957194,EPI_ISL_18074749,1,Singapore,None,Shanghai,2023-06-23,2023-07-18
EPI_ISL_18460201,EPI_ISL_18078287,4,USA,None,Hubei,2023-07-05,2023-07-18
EPI_ISL_18006749,EPI_ISL_18246156,5,Canada,None,Heilongjiang,2023-06-27,2023-07-18
EPI_ISL_18112087,EPI_ISL_18074832,6,Germany,None,Shanghai,2023-07-24,2023-07-18
EPI_ISL_18151058,EPI_ISL_18105471,0,Canada,None,Henan,2023-08-22,2023-07-18
EPI_ISL_18285296,EPI_ISL_18330184,2,USA,None,Guizhou,2023-09-14,2023-07-18
EPI_ISL_18435479,EPI_ISL_18495305,3,USA,None,Shanxi,2023-08-21,2023-07-18
EPI_ISL_18257233,EPI_ISL_18495286,4,USA,None,Shanxi,2023-08-01,2023-07-18
EPI_ISL_17727448,EPI_ISL_18133987,3,USA,None,Sichuan,2023-05-11,2023-07-18
EPI_ISL_17716699,EPI_ISL_18111271,5,USA,None,Yunnan,2023-05-16,2023-07-18
EPI_ISL_18499330,EPI_ISL_18060865,2,Italy,None,Sichuan,2023-10-31,2023-07-18
EPI_ISL_18119911,EPI_ISL_18108882,2,USA,None,Xinjiang,2023-08-07,2023-07-18
EPI_ISL_17719020,EPI_ISL_18074220,3,Australia,None,Guizhou,2023-05-16,2023-07-18
EPI_ISL_18285296,EPI_ISL_18074886,1,USA,None,Yunnan,2023-09-14,2023-07-18
EPI_ISL_18040458,EPI_ISL_18133991,2,Japan,None,Sichuan,2023-07-06,2023-07-18
EPI_ISL_18384895,EPI_ISL_18438098,2,Austria,None,Beijing,2023-09-04,2023-07-18
EPI_ISL_18098566,EPI_ISL_18060774,1,Spain,None,Shanghai,2023-07-26,2023-07-18
EPI_ISL_18030477,EPI_ISL_18246024,3,Canada,None,Heilongjiang,2023-07-15,2023-07-18
EPI_ISL_18006749,EPI_ISL_18495290,2,Canada,None,Shanxi,2023-06-27,2023-07-18
EPI_ISL_18230102,EPI_ISL_18495296,0,USA,None,Shanxi,2023-08-18,2023-07-18
EPI_ISL_17719020,EPI_ISL_18495295,3,Australia,None,Shanxi,2023-05-16,2023-07-18
EPI_ISL_18257220,EPI_ISL_18108719,3,USA,None,Xinjiang,2023-07-31,2023-07-18
EPI_ISL_18282462,EPI_ISL_18246170,4,USA,None,Heilongjiang,2023-09-06,2023-07-18
EPI_ISL_18158485,EPI_ISL_18116263,0,Denmark,None,Liaoning,2023-07-17,2023-07-18
EPI_ISL_18040458,EPI_ISL_18060878,1,Japan,None,Sichuan,2023-07-06,2023-07-18
EPI_ISL_17719020,EPI_ISL_18495292,1,Australia,None,Shanxi,2023-05-16,2023-07-18
EPI_ISL_18345173,EPI_ISL_18060843,2,Poland,None,Sichuan,2023-09-07,2023-07-19
EPI_ISL_18094614,EPI_ISL_18060782,0,France,None,Shanghai,2023-07-28,2023-07-19
EPI_ISL_17779299,EPI_ISL_18060780,1,South Korea,None,Shanghai,2023-05-16,2023-07-19
EPI_ISL_18112041,EPI_ISL_18245983,4,Germany,None,Heilongjiang,2023-07-17,2023-07-19
EPI_ISL_18220679,EPI_ISL_18438220,2,Luxembourg,None,Beijing,2023-08-14,2023-07-19
EPI_ISL_18116661,EPI_ISL_18438217,2,South Korea,None,Beijing,2023-07-17,2023-07-19
EPI_ISL_18257233,EPI_ISL_18116273,1,USA,None,Liaoning,2023-08-01,2023-07-19
EPI_ISL_17957194,EPI_ISL_18078203,2,Singapore,None,Qinghai,2023-06-23,2023-07-19
EPI_ISL_17779299,EPI_ISL_18060779,0,South Korea,None,Shanghai,2023-05-16,2023-07-19
EPI_ISL_17719020,EPI_ISL_18246021,1,Australia,None,Heilongjiang,2023-05-16,2023-07-19
EPI_ISL_17719020,EPI_ISL_18116307,2,Australia,None,Liaoning,2023-05-16,2023-07-19
EPI_ISL_18401335,EPI_ISL_18074856,5,USA,None,Shanghai,2023-06-19,2023-07-19
EPI_ISL_18078974,EPI_ISL_18116284,2,USA,None,Liaoning,2023-07-25,2023-07-19
EPI_ISL_18112087,EPI_ISL_18055586,5,Germany,None,Fujian,2023-07-24,2023-07-19
EPI_ISL_18116468,EPI_ISL_18108880,1,South Korea,None,Xinjiang,2023-07-16,2023-07-19
EPI_ISL_18257233,EPI_ISL_18108761,2,USA,None,Xinjiang,2023-08-01,2023-07-19
EPI_ISL_17719020,EPI_ISL_18055772,3,Australia,None,Gansu,2023-05-16,2023-07-19
EPI_ISL_18401335,EPI_ISL_18074922,5,USA,None,Yunnan,2023-06-19,2023-07-19
EPI_ISL_17719020,EPI_ISL_18095776,4,Australia,None,Henan,2023-05-16,2023-07-19
EPI_ISL_18315486,EPI_ISL_18300569,2,United Kingdom,None,Henan,2023-09-21,2023-07-19
EPI_ISL_18006749,EPI_ISL_18058651,5,Canada,None,Anhui,2023-06-27,2023-07-19
EPI_ISL_18384895,EPI_ISL_18111136,1,Austria,None,Yunnan,2023-09-04,2023-07-19
EPI_ISL_17984156,EPI_ISL_18060784,2,South Korea,None,Shanghai,2023-06-22,2023-07-19
EPI_ISL_17719020,EPI_ISL_18111138,3,Australia,None,Yunnan,2023-05-16,2023-07-19
EPI_ISL_18006749,EPI_ISL_18111143,1,Canada,None,Yunnan,2023-06-27,2023-07-19
EPI_ISL_18410057,EPI_ISL_18075008,4,USA,None,Yunnan,2023-08-23,2023-07-19
EPI_ISL_18498937,EPI_ISL_18060781,4,USA,None,Shanghai,2023-09-03,2023-07-19
EPI_ISL_17985544,EPI_ISL_18074782,2,USA,None,Shanghai,2023-07-05,2023-07-19
EPI_ISL_18282462,EPI_ISL_18074786,2,USA,None,Shanghai,2023-09-06,2023-07-19
EPI_ISL_17716699,EPI_ISL_18438139,4,USA,None,Beijing,2023-05-16,2023-07-19
EPI_ISL_18103543,EPI_ISL_18111220,1,USA,None,Yunnan,2023-07-20,2023-07-19
EPI_ISL_17719020,EPI_ISL_18074781,3,Australia,None,Shanghai,2023-05-16,2023-07-19
EPI_ISL_18000505,EPI_ISL_18078199,4,Japan,None,Qinghai,2023-06-24,2023-07-19
EPI_ISL_18112087,EPI_ISL_18245939,2,Germany,None,Heilongjiang,2023-07-24,2023-07-19
EPI_ISL_18257233,EPI_ISL_18105728,2,USA,None,Shanghai,2023-08-01,2023-07-19
EPI_ISL_17719020,EPI_ISL_18078205,3,Australia,None,Qinghai,2023-05-16,2023-07-19
