source,target,weight
EPI_ISL_17684293,EPI_ISL_17956706,6
EPI_ISL_17684293,EPI_ISL_18465012,8
EPI_ISL_17684293,EPI_ISL_18465242,12
EPI_ISL_17998910,EPI_ISL_17795072,5
EPI_ISL_17998910,EPI_ISL_17775214,7
EPI_ISL_17998910,EPI_ISL_18049770,2
EPI_ISL_17998910,EPI_ISL_18465012,8
EPI_ISL_18049770,EPI_ISL_17795072,5
EPI_ISL_18049770,EPI_ISL_17775214,7
EPI_ISL_18049770,EPI_ISL_18465012,8
EPI_ISL_17999244,EPI_ISL_17998910,6
EPI_ISL_17999244,EPI_ISL_18049770,6
EPI_ISL_17978475,EPI_ISL_17998910,5
EPI_ISL_17511957,EPI_ISL_17795701,1
EPI_ISL_17511957,EPI_ISL_17501475,6
EPI_ISL_17511957,EPI_ISL_17637414,5
EPI_ISL_17511957,EPI_ISL_17625527,4
EPI_ISL_17511957,EPI_ISL_17645499,4
EPI_ISL_17511957,EPI_ISL_17620286,4
EPI_ISL_17511957,EPI_ISL_18049634,7
EPI_ISL_17511957,EPI_ISL_17697775,7
EPI_ISL_17511957,EPI_ISL_17697566,5
EPI_ISL_17511957,EPI_ISL_18012389,6
EPI_ISL_17511957,EPI_ISL_18049666,5
EPI_ISL_17511957,EPI_ISL_17951328,7
EPI_ISL_17511957,EPI_ISL_17794117,6
EPI_ISL_17511957,EPI_ISL_17794064,7
EPI_ISL_17511957,EPI_ISL_17785320,2
EPI_ISL_17511957,EPI_ISL_17808191,6
EPI_ISL_17511957,EPI_ISL_17978403,2
EPI_ISL_17511957,EPI_ISL_17836760,14
EPI_ISL_17511957,EPI_ISL_18438063,5
EPI_ISL_17511957,EPI_ISL_17998889,5
EPI_ISL_17511957,EPI_ISL_17989074,7
EPI_ISL_17511957,EPI_ISL_17850409,3
EPI_ISL_17511957,EPI_ISL_17978630,4
EPI_ISL_17511957,EPI_ISL_17987613,5
EPI_ISL_17511957,EPI_ISL_17966476,4
EPI_ISL_17511957,EPI_ISL_17850926,12
EPI_ISL_17511957,EPI_ISL_17956690,5
EPI_ISL_17511957,EPI_ISL_17987975,5
EPI_ISL_17511957,EPI_ISL_17956711,3
EPI_ISL_17511957,EPI_ISL_18037096,13
EPI_ISL_17511957,EPI_ISL_17956701,4
EPI_ISL_17511957,EPI_ISL_18033899,8
EPI_ISL_17511957,EPI_ISL_18037331,2
EPI_ISL_17511957,EPI_ISL_18495253,6
EPI_ISL_17511957,EPI_ISL_17988041,7
EPI_ISL_17511957,EPI_ISL_18037349,8
EPI_ISL_17511957,EPI_ISL_17999139,8
EPI_ISL_17511957,EPI_ISL_18108334,4
EPI_ISL_17511957,EPI_ISL_18055566,7
EPI_ISL_17511957,EPI_ISL_18245962,10
EPI_ISL_17511957,EPI_ISL_18078228,7
EPI_ISL_17511957,EPI_ISL_18268500,5
EPI_ISL_17511957,EPI_ISL_18324185,15
EPI_ISL_17511957,EPI_ISL_18246234,9
EPI_ISL_17511957,EPI_ISL_17956730,9
EPI_ISL_17511957,EPI_ISL_17794608,10
EPI_ISL_17511957,EPI_ISL_17978639,7
EPI_ISL_17511957,EPI_ISL_18116300,9
EPI_ISL_17511957,EPI_ISL_18495339,9
EPI_ISL_17511957,EPI_ISL_17978649,9
EPI_ISL_17501475,EPI_ISL_18035112,6
EPI_ISL_17501475,EPI_ISL_18166276,6
EPI_ISL_17645499,EPI_ISL_17501475,6
EPI_ISL_17645499,EPI_ISL_18035112,4
EPI_ISL_17645499,EPI_ISL_17729945,4
EPI_ISL_17645499,EPI_ISL_18166276,4
EPI_ISL_17645499,EPI_ISL_17697566,5
EPI_ISL_17645499,EPI_ISL_17794989,7
EPI_ISL_17645499,EPI_ISL_17951328,7
EPI_ISL_17645499,EPI_ISL_17794117,6
EPI_ISL_17645499,EPI_ISL_17794064,7
EPI_ISL_17645499,EPI_ISL_17850926,12
EPI_ISL_17645499,EPI_ISL_18037096,13
EPI_ISL_17645499,EPI_ISL_17972899,5
EPI_ISL_17645499,EPI_ISL_17956717,6
EPI_ISL_17645499,EPI_ISL_17987877,11
EPI_ISL_17645499,EPI_ISL_17988041,7
EPI_ISL_17645499,EPI_ISL_18037349,8
EPI_ISL_17645499,EPI_ISL_18055880,10
EPI_ISL_17645499,EPI_ISL_18245962,10
EPI_ISL_17645499,EPI_ISL_18055579,5
EPI_ISL_17645499,EPI_ISL_18324185,15
EPI_ISL_17645499,EPI_ISL_17956730,9
EPI_ISL_17645499,EPI_ISL_17978639,7
EPI_ISL_17645499,EPI_ISL_17978649,9
EPI_ISL_17697775,EPI_ISL_18035112,7
EPI_ISL_17697775,EPI_ISL_17684137,7
EPI_ISL_17697775,EPI_ISL_17697566,7
EPI_ISL_17697775,EPI_ISL_17696744,7
EPI_ISL_17697566,EPI_ISL_18035112,5
EPI_ISL_18012389,EPI_ISL_18035112,6
EPI_ISL_17951328,EPI_ISL_18035112,7
EPI_ISL_17951328,EPI_ISL_17684137,7
EPI_ISL_17794117,EPI_ISL_18035112,6
EPI_ISL_17794117,EPI_ISL_18166276,6
EPI_ISL_17794117,EPI_ISL_17697775,7
EPI_ISL_17794117,EPI_ISL_17956711,6
EPI_ISL_17785320,EPI_ISL_17625527,4
EPI_ISL_17785320,EPI_ISL_17620286,4
EPI_ISL_17785320,EPI_ISL_17808191,6
EPI_ISL_17785320,EPI_ISL_18438063,5
EPI_ISL_17785320,EPI_ISL_17989074,7
EPI_ISL_17785320,EPI_ISL_17978630,4
EPI_ISL_17785320,EPI_ISL_17987613,5
EPI_ISL_17785320,EPI_ISL_17956690,5
EPI_ISL_17785320,EPI_ISL_17987975,5
EPI_ISL_17785320,EPI_ISL_17956711,3
EPI_ISL_17785320,EPI_ISL_17956701,4
EPI_ISL_17785320,EPI_ISL_18108334,4
EPI_ISL_17978403,EPI_ISL_17988188,4
EPI_ISL_18438063,EPI_ISL_17956690,5
EPI_ISL_17850409,EPI_ISL_17808191,6
EPI_ISL_17956690,EPI_ISL_17956719,5
EPI_ISL_17956711,EPI_ISL_18438186,5
EPI_ISL_17956711,EPI_ISL_18438063,5
EPI_ISL_17956711,EPI_ISL_17956690,5
EPI_ISL_17956711,EPI_ISL_18037096,13
EPI_ISL_17956711,EPI_ISL_17956719,4
EPI_ISL_17956711,EPI_ISL_17988041,7
EPI_ISL_17956711,EPI_ISL_18324185,15
EPI_ISL_17956711,EPI_ISL_18213310,4
EPI_ISL_17956711,EPI_ISL_18116300,9
EPI_ISL_17956711,EPI_ISL_18495339,9
EPI_ISL_17956701,EPI_ISL_18438063,5
EPI_ISL_17956701,EPI_ISL_17956690,5
EPI_ISL_17956701,EPI_ISL_17987975,5
EPI_ISL_17988041,EPI_ISL_18035112,7
EPI_ISL_18078228,EPI_ISL_18035112,7
EPI_ISL_18246234,EPI_ISL_17684137,9
EPI_ISL_18246234,EPI_ISL_17794989,9
EPI_ISL_18246234,EPI_ISL_17956730,7
EPI_ISL_18246234,EPI_ISL_17987846,9
EPI_ISL_18246234,EPI_ISL_18012351,8
EPI_ISL_17956730,EPI_ISL_18078277,9
EPI_ISL_17794608,EPI_ISL_17794695,6
EPI_ISL_17794608,EPI_ISL_18095790,6
EPI_ISL_17978639,EPI_ISL_17836262,3
EPI_ISL_18116300,EPI_ISL_18495339,8
EPI_ISL_17978649,EPI_ISL_18213310,9
EPI_ISL_17784965,EPI_ISL_17729772,4
EPI_ISL_18035112,EPI_ISL_17684077,6
EPI_ISL_18035112,EPI_ISL_17684137,2
EPI_ISL_18035112,EPI_ISL_18049634,7
EPI_ISL_18035112,EPI_ISL_17794064,7
EPI_ISL_18035112,EPI_ISL_17850301,7
EPI_ISL_18035112,EPI_ISL_17836760,14
EPI_ISL_18035112,EPI_ISL_17850926,12
EPI_ISL_18035112,EPI_ISL_18105947,13
EPI_ISL_18035112,EPI_ISL_17966386,9
EPI_ISL_18035112,EPI_ISL_18033899,8
EPI_ISL_18035112,EPI_ISL_18037349,8
EPI_ISL_18035112,EPI_ISL_18074239,3
EPI_ISL_18035112,EPI_ISL_18055880,10
EPI_ISL_18035112,EPI_ISL_18245962,10
EPI_ISL_18035112,EPI_ISL_18246234,9
EPI_ISL_18035112,EPI_ISL_17956730,9
EPI_ISL_18035112,EPI_ISL_17794608,10
EPI_ISL_18035112,EPI_ISL_17978639,7
EPI_ISL_18035112,EPI_ISL_17978649,9
EPI_ISL_17794989,EPI_ISL_17850926,12
EPI_ISL_17794989,EPI_ISL_17956760,8
EPI_ISL_17794989,EPI_ISL_17956730,9
EPI_ISL_17684137,EPI_ISL_18245962,10
EPI_ISL_17684137,EPI_ISL_17978649,9
EPI_ISL_17794784,EPI_ISL_17714346,4
EPI_ISL_17794784,EPI_ISL_17703968,5
EPI_ISL_17714346,EPI_ISL_17703968,5
EPI_ISL_17684228,EPI_ISL_17801775,4
EPI_ISL_17684228,EPI_ISL_17850188,4
EPI_ISL_17801775,EPI_ISL_17850188,2
EPI_ISL_17703997,EPI_ISL_17684228,8
EPI_ISL_17703997,EPI_ISL_17956713,10
EPI_ISL_17801894,EPI_ISL_18108261,5
EPI_ISL_17684483,EPI_ISL_17801894,11
EPI_ISL_17684483,EPI_ISL_17794983,3
EPI_ISL_17684483,EPI_ISL_18213269,8
EPI_ISL_17684483,EPI_ISL_18137981,6
EPI_ISL_17684483,EPI_ISL_18245876,9
EPI_ISL_17671990,EPI_ISL_17795790,3
EPI_ISL_17671990,EPI_ISL_18006128,2
EPI_ISL_17671990,EPI_ISL_18013139,2
EPI_ISL_18006128,EPI_ISL_17795790,3
EPI_ISL_18006128,EPI_ISL_17850285,13
EPI_ISL_18006128,EPI_ISL_18006129,4
EPI_ISL_18006128,EPI_ISL_18013139,2
EPI_ISL_18006128,EPI_ISL_18488020,16
EPI_ISL_18013139,EPI_ISL_17795790,3
EPI_ISL_18006129,EPI_ISL_18495430,7
EPI_ISL_17794291,EPI_ISL_17729803,5
EPI_ISL_18006140,EPI_ISL_17765838,3
EPI_ISL_18006140,EPI_ISL_18013090,5
EPI_ISL_18006140,EPI_ISL_17765942,5
EPI_ISL_18006140,EPI_ISL_17987969,6
EPI_ISL_18006140,EPI_ISL_17801849,6
EPI_ISL_18006140,EPI_ISL_17972882,4
EPI_ISL_18006140,EPI_ISL_18037342,8
EPI_ISL_18006140,EPI_ISL_18130537,7
EPI_ISL_18006140,EPI_ISL_18495287,8
EPI_ISL_18006140,EPI_ISL_18145973,6
EPI_ISL_18006140,EPI_ISL_18384380,5
EPI_ISL_18006140,EPI_ISL_18254152,8
EPI_ISL_18006140,EPI_ISL_18438305,6
EPI_ISL_18006140,EPI_ISL_18465235,10
EPI_ISL_18006140,EPI_ISL_18304225,6
EPI_ISL_17765838,EPI_ISL_17794751,4
EPI_ISL_17765838,EPI_ISL_17808189,4
EPI_ISL_17765838,EPI_ISL_17999266,4
EPI_ISL_17765838,EPI_ISL_17980933,4
EPI_ISL_17765838,EPI_ISL_18116282,8
EPI_ISL_17765838,EPI_ISL_18495287,8
EPI_ISL_17765838,EPI_ISL_18401786,9
EPI_ISL_17765838,EPI_ISL_18465235,10
EPI_ISL_17765838,EPI_ISL_18505754,9
EPI_ISL_17765838,EPI_ISL_18384471,9
EPI_ISL_17765838,EPI_ISL_18401717,9
EPI_ISL_17765838,EPI_ISL_17850374,4
EPI_ISL_17794751,EPI_ISL_17999266,4
EPI_ISL_17808189,EPI_ISL_17795077,8
EPI_ISL_17808189,EPI_ISL_18292882,8
EPI_ISL_17980933,EPI_ISL_18495287,8
EPI_ISL_17980933,EPI_ISL_18401786,9
EPI_ISL_17980933,EPI_ISL_18505754,9
EPI_ISL_17980933,EPI_ISL_18384471,9
EPI_ISL_17980933,EPI_ISL_18401717,9
EPI_ISL_17850374,EPI_ISL_17795752,3
EPI_ISL_17850374,EPI_ISL_18145968,10
EPI_ISL_17765942,EPI_ISL_18105333,7
EPI_ISL_17972882,EPI_ISL_17765942,5
EPI_ISL_18049848,EPI_ISL_18006140,6
EPI_ISL_18049848,EPI_ISL_17671953,6
EPI_ISL_18049848,EPI_ISL_17999238,8
EPI_ISL_18049848,EPI_ISL_17988023,10
EPI_ISL_18049848,EPI_ISL_18108842,7
EPI_ISL_18049848,EPI_ISL_18105479,12
EPI_ISL_18049848,EPI_ISL_17795678,5
EPI_ISL_18049848,EPI_ISL_17978370,5
EPI_ISL_18049848,EPI_ISL_18289924,11
EPI_ISL_18034335,EPI_ISL_17850854,11
EPI_ISL_18034335,EPI_ISL_18241466,17
EPI_ISL_18241466,EPI_ISL_17808368,16
EPI_ISL_17794983,EPI_ISL_18137981,6
EPI_ISL_17956713,EPI_ISL_17956721,5
EPI_ISL_17956713,EPI_ISL_17956694,6
EPI_ISL_18438237,EPI_ISL_17808350,3
EPI_ISL_18438237,EPI_ISL_17998837,3
EPI_ISL_18438237,EPI_ISL_17978551,11
EPI_ISL_18438237,EPI_ISL_18049795,5
EPI_ISL_18438237,EPI_ISL_18049776,3
EPI_ISL_18438237,EPI_ISL_18384423,7
EPI_ISL_17808350,EPI_ISL_18438250,7
EPI_ISL_17998837,EPI_ISL_18049776,3
EPI_ISL_17998837,EPI_ISL_17978644,4
EPI_ISL_17671986,EPI_ISL_18495759,3
EPI_ISL_17671986,EPI_ISL_17671953,6
EPI_ISL_17671986,EPI_ISL_17817032,10
EPI_ISL_17671986,EPI_ISL_18108842,7
EPI_ISL_17671986,EPI_ISL_18055546,4
EPI_ISL_17671986,EPI_ISL_18049848,5
EPI_ISL_17671953,EPI_ISL_17817032,10
EPI_ISL_17671953,EPI_ISL_17988023,10
EPI_ISL_17671953,EPI_ISL_18108842,7
EPI_ISL_17817032,EPI_ISL_18105547,10
EPI_ISL_18108842,EPI_ISL_17817032,10
EPI_ISL_18108842,EPI_ISL_18105547,7
EPI_ISL_18108842,EPI_ISL_18289924,11
EPI_ISL_18055546,EPI_ISL_17778573,4
EPI_ISL_18055546,EPI_ISL_17837021,4
EPI_ISL_18055546,EPI_ISL_17999238,8
EPI_ISL_18055546,EPI_ISL_18108842,7
EPI_ISL_18055546,EPI_ISL_18105389,4
EPI_ISL_18055546,EPI_ISL_18116293,7
EPI_ISL_18055546,EPI_ISL_18324059,6
EPI_ISL_18055546,EPI_ISL_18145948,10
EPI_ISL_18055546,EPI_ISL_18401799,12
EPI_ISL_18055546,EPI_ISL_17962829,5
EPI_ISL_17808273,EPI_ISL_17718358,11
EPI_ISL_17808273,EPI_ISL_17735986,5
EPI_ISL_17808273,EPI_ISL_17775489,5
EPI_ISL_17808273,EPI_ISL_17998861,10
EPI_ISL_17808273,EPI_ISL_18055881,5
EPI_ISL_17808273,EPI_ISL_17972960,9
EPI_ISL_17808273,EPI_ISL_17966376,8
EPI_ISL_17808273,EPI_ISL_18488020,16
EPI_ISL_17735986,EPI_ISL_17998861,10
EPI_ISL_17775489,EPI_ISL_17956731,5
EPI_ISL_17775489,EPI_ISL_18055881,5
EPI_ISL_18055881,EPI_ISL_17830333,7
EPI_ISL_18055881,EPI_ISL_17956746,8
EPI_ISL_18049440,EPI_ISL_17698230,5
EPI_ISL_18049440,EPI_ISL_17794772,5
EPI_ISL_17801805,EPI_ISL_17698230,5
EPI_ISL_17801805,EPI_ISL_18049440,4
EPI_ISL_17978628,EPI_ISL_18324107,11
EPI_ISL_17795678,EPI_ISL_17978370,3
EPI_ISL_17795678,EPI_ISL_17956693,7
EPI_ISL_17795678,EPI_ISL_17988025,6
EPI_ISL_17795678,EPI_ISL_18074264,5
EPI_ISL_17978370,EPI_ISL_17956693,7
EPI_ISL_17978370,EPI_ISL_17988025,6
EPI_ISL_17978370,EPI_ISL_18074264,5
EPI_ISL_18074264,EPI_ISL_18105362,5
EPI_ISL_17951335,EPI_ISL_17689381,9
EPI_ISL_17951335,EPI_ISL_18078293,3
EPI_ISL_17951335,EPI_ISL_17956718,4
EPI_ISL_17951335,EPI_ISL_17999121,6
EPI_ISL_17696744,EPI_ISL_17696742,3
EPI_ISL_17696744,EPI_ISL_18055788,9
EPI_ISL_18245912,EPI_ISL_18036981,6
EPI_ISL_18245912,EPI_ISL_17999289,5
EPI_ISL_18245912,EPI_ISL_18438214,8
EPI_ISL_18245912,EPI_ISL_18495297,5
EPI_ISL_18495297,EPI_ISL_18036981,6
EPI_ISL_18078208,EPI_ISL_18245912,5
EPI_ISL_18078208,EPI_ISL_18438214,8
EPI_ISL_18078208,EPI_ISL_17987996,6
EPI_ISL_17785353,EPI_ISL_17850436,7
EPI_ISL_17836262,EPI_ISL_17978637,3
EPI_ISL_17837021,EPI_ISL_17962829,5
EPI_ISL_17837021,EPI_ISL_17999238,8
EPI_ISL_17837021,EPI_ISL_18401799,12
EPI_ISL_18105389,EPI_ISL_17999238,8
EPI_ISL_17962829,EPI_ISL_17962821,3
EPI_ISL_18213310,EPI_ISL_18078223,3
EPI_ISL_17999257,EPI_ISL_18213290,5
EPI_ISL_18078223,EPI_ISL_18138329,5
