source,target,weight,s_country,s_prov,t_prov,s_date,t_date
EPI_ISL_16580305,EPI_ISL_16702160,1,South Africa,None,Gansu,2023-01-06,2023-01-12
EPI_ISL_16693116,EPI_ISL_16635817,1,Japan,None,Zhejiang,2022-12-23,2023-01-12
EPI_ISL_16342183,EPI_ISL_16604878,1,Australia,None,Shandong,2022-12-19,2023-01-12
EPI_ISL_16494598,EPI_ISL_16604888,0,Japan,None,Shandong,2023-01-01,2023-01-12
EPI_ISL_16588898,EPI_ISL_16635344,1,Japan,None,Neimenggu,2022-12-16,2023-01-12
EPI_ISL_16342183,EPI_ISL_16911666,0,Australia,None,Shanxi,2022-12-19,2023-01-12
EPI_ISL_16428145,EPI_ISL_17170695,1,Japan,None,Guangdong,2022-12-30,2023-01-12
EPI_ISL_16294667,EPI_ISL_17170696,1,Singapore,None,Guangdong,2022-12-19,2023-01-12
EPI_ISL_16259489,EPI_ISL_16617338,3,Singapore,None,Hubei,2022-12-17,2023-01-12
EPI_ISL_16342183,EPI_ISL_16911669,1,Australia,None,Shanxi,2022-12-19,2023-01-12
EPI_ISL_16506426,EPI_ISL_16758161,1,South Korea,None,Shandong,2022-12-27,2023-01-13
EPI_ISL_16735402,EPI_ISL_16746590,2,Taiwan,None,Anhui,2023-01-04,2023-01-13
EPI_ISL_16523697,EPI_ISL_16698435,4,Australia,None,Jiangsu,2022-12-27,2023-01-13
EPI_ISL_16580305,EPI_ISL_16698437,3,South Africa,None,Jiangsu,2023-01-06,2023-01-13
EPI_ISL_16294667,EPI_ISL_16854372,3,Singapore,None,Jiangxi,2022-12-19,2023-01-13
EPI_ISL_16506511,EPI_ISL_16702151,0,South Korea,None,Gansu,2023-01-04,2023-01-13
EPI_ISL_16352296,EPI_ISL_16758069,1,Singapore,None,Shandong,2022-12-23,2023-01-13
EPI_ISL_16568780,EPI_ISL_17620399,2,South Korea,None,Beijing,2023-01-05,2023-01-13
EPI_ISL_16428145,EPI_ISL_16702157,2,Japan,None,Gansu,2022-12-30,2023-01-13
EPI_ISL_16523697,EPI_ISL_16597049,1,Australia,None,Jiangxi,2022-12-27,2023-01-13
EPI_ISL_16842531,EPI_ISL_16758047,1,Japan,None,Shandong,2023-01-13,2023-01-14
EPI_ISL_16735328,EPI_ISL_16737841,2,Japan,None,Sichuan,2023-01-18,2023-01-14
EPI_ISL_16259494,EPI_ISL_16598439,1,Singapore,None,Heilongjiang,2022-12-16,2023-01-14
EPI_ISL_16486744,EPI_ISL_17489545,3,Thailand,None,Fujian,2022-12-20,2023-01-14
EPI_ISL_16374746,EPI_ISL_16698406,1,Japan,None,Jiangsu,2022-12-19,2023-01-15
EPI_ISL_16506667,EPI_ISL_16854330,1,South Korea,None,Jiangxi,2022-12-23,2023-01-15
EPI_ISL_16294667,EPI_ISL_16854325,2,Singapore,None,Jiangxi,2022-12-19,2023-01-15
EPI_ISL_16734456,EPI_ISL_17489543,0,USA,None,Fujian,2022-12-16,2023-01-15
EPI_ISL_16413621,EPI_ISL_16758061,1,South Korea,None,Shandong,2022-12-19,2023-01-15
EPI_ISL_16568811,EPI_ISL_17489541,0,South Korea,None,Fujian,2023-01-06,2023-01-15
EPI_ISL_16294667,EPI_ISL_16712139,3,Singapore,None,Guangdong,2022-12-19,2023-01-15
EPI_ISL_16349753,EPI_ISL_16746583,3,Denmark,None,Anhui,2022-12-20,2023-01-15
EPI_ISL_16691930,EPI_ISL_16712179,1,Japan,None,Guangdong,2022-12-28,2023-01-15
EPI_ISL_16355505,EPI_ISL_16911676,1,Italy,None,Shanxi,2022-12-29,2023-01-15
EPI_ISL_16452378,EPI_ISL_16911681,2,Canada,None,Shanxi,2022-12-29,2023-01-15
EPI_ISL_16506667,EPI_ISL_16610905,2,South Korea,None,Anhui,2022-12-23,2023-01-16
EPI_ISL_16413619,EPI_ISL_16910801,1,South Korea,None,Heilongjiang,2022-12-19,2023-01-16
EPI_ISL_16294686,EPI_ISL_17170821,2,Singapore,None,Guangdong,2022-12-21,2023-01-16
EPI_ISL_16521456,EPI_ISL_16737851,4,Japan,None,Sichuan,2022-12-29,2023-01-16
EPI_ISL_16576958,EPI_ISL_16610903,1,Japan,None,Anhui,2023-01-08,2023-01-16
EPI_ISL_16342183,EPI_ISL_17493506,4,Australia,None,Guangdong,2022-12-19,2023-01-16
EPI_ISL_16637179,EPI_ISL_16737861,2,Japan,None,Sichuan,2023-01-11,2023-01-16
EPI_ISL_16842589,EPI_ISL_16737857,1,Japan,None,Sichuan,2023-01-13,2023-01-16
EPI_ISL_16294667,EPI_ISL_16803536,2,Singapore,None,Guangdong,2022-12-19,2023-01-16
EPI_ISL_16350556,EPI_ISL_17170761,1,USA,None,Guangdong,2022-12-22,2023-01-16
EPI_ISL_17581713,EPI_ISL_17170760,0,Hong Kong,None,Guangdong,2022-12-23,2023-01-16
EPI_ISL_17581715,EPI_ISL_16723093,1,Hong Kong,None,Hainan,2022-12-24,2023-01-16
EPI_ISL_16699813,EPI_ISL_17736151,0,Germany,None,Zhejiang,2023-01-03,2023-01-16
EPI_ISL_16733104,EPI_ISL_17488235,4,USA,None,Zhejiang,2022-12-20,2023-01-16
EPI_ISL_16259489,EPI_ISL_17490637,3,Singapore,None,Zhejiang,2022-12-17,2023-01-16
EPI_ISL_16693116,EPI_ISL_16873144,3,Japan,None,Zhejiang,2022-12-23,2023-01-16
EPI_ISL_16506667,EPI_ISL_16746587,1,South Korea,None,Anhui,2022-12-23,2023-01-16
EPI_ISL_16506664,EPI_ISL_16723095,0,South Korea,None,Hainan,2022-12-23,2023-01-16
EPI_ISL_16506667,EPI_ISL_17494426,2,South Korea,None,Shaanxi,2022-12-23,2023-01-16
EPI_ISL_16506511,EPI_ISL_17494428,2,South Korea,None,Shaanxi,2023-01-04,2023-01-16
EPI_ISL_16902514,EPI_ISL_16876908,2,Hong Kong,None,Zhejiang,2023-02-01,2023-01-16
EPI_ISL_16806247,EPI_ISL_16937144,1,Japan,None,Shanxi,2023-01-17,2023-01-16
EPI_ISL_16415421,EPI_ISL_17490625,3,USA,None,Zhejiang,2022-12-15,2023-01-16
EPI_ISL_16693116,EPI_ISL_16698471,2,Japan,None,Jiangsu,2022-12-23,2023-01-16
EPI_ISL_17581715,EPI_ISL_16698472,1,Hong Kong,None,Jiangsu,2022-12-24,2023-01-16
EPI_ISL_16523697,EPI_ISL_16854346,2,Australia,None,Jiangxi,2022-12-27,2023-01-16
EPI_ISL_16734456,EPI_ISL_16854343,3,USA,None,Jiangxi,2022-12-16,2023-01-16
EPI_ISL_16580305,EPI_ISL_16911679,2,South Africa,None,Shanxi,2023-01-06,2023-01-16
EPI_ISL_16568832,EPI_ISL_16758182,4,South Korea,None,Shandong,2023-01-07,2023-01-16
EPI_ISL_16693116,EPI_ISL_16723149,3,Japan,None,Qinghai,2022-12-23,2023-01-16
EPI_ISL_16415421,EPI_ISL_16758316,2,USA,None,Shandong,2022-12-15,2023-01-16
EPI_ISL_16716040,EPI_ISL_16633793,2,South Korea,None,Anhui,2023-01-14,2023-01-16
EPI_ISL_16506488,EPI_ISL_16854234,1,South Korea,None,Beijing,2022-12-29,2023-01-17
EPI_ISL_17581715,EPI_ISL_17493462,1,Hong Kong,None,Guangdong,2022-12-24,2023-01-17
EPI_ISL_16580305,EPI_ISL_17489812,2,South Africa,None,Guangdong,2023-01-06,2023-01-17
EPI_ISL_16506426,EPI_ISL_16737874,1,South Korea,None,Sichuan,2022-12-27,2023-01-17
EPI_ISL_16568828,EPI_ISL_16854241,2,South Korea,None,Beijing,2023-01-06,2023-01-17
EPI_ISL_16900281,EPI_ISL_17493418,2,South Korea,None,Guangdong,2023-01-12,2023-01-17
EPI_ISL_16342183,EPI_ISL_17031708,4,Australia,None,Hebei,2022-12-19,2023-01-17
EPI_ISL_16259494,EPI_ISL_16758153,2,Singapore,None,Shandong,2022-12-16,2023-01-17
EPI_ISL_16342183,EPI_ISL_17031705,3,Australia,None,Hebei,2022-12-19,2023-01-17
EPI_ISL_16891951,EPI_ISL_17183562,1,Canada,None,Liaoning,2022-12-25,2023-01-17
EPI_ISL_16355504,EPI_ISL_17488226,2,Italy,None,Zhejiang,2022-12-29,2023-01-17
EPI_ISL_16693116,EPI_ISL_17488246,2,Japan,None,Zhejiang,2022-12-23,2023-01-17
EPI_ISL_16576959,EPI_ISL_16758194,1,Japan,None,Shandong,2023-01-08,2023-01-17
EPI_ISL_16494598,EPI_ISL_16758093,1,Japan,None,Shandong,2023-01-01,2023-01-17
EPI_ISL_16902514,EPI_ISL_17489809,1,Hong Kong,None,Guangdong,2023-02-01,2023-01-17
EPI_ISL_16494598,EPI_ISL_16758143,1,Japan,None,Shandong,2023-01-01,2023-01-17
EPI_ISL_16506511,EPI_ISL_17150459,2,South Korea,None,Gansu,2023-01-04,2023-01-17
EPI_ISL_16523697,EPI_ISL_16854349,2,Australia,None,Jiangxi,2022-12-27,2023-01-17
EPI_ISL_16428144,EPI_ISL_17487468,1,Japan,None,Hubei,2022-12-30,2023-01-17
EPI_ISL_16514026,EPI_ISL_16746594,2,South Korea,None,Anhui,2022-12-25,2023-01-17
EPI_ISL_16734456,EPI_ISL_17488953,1,USA,None,Fujian,2022-12-16,2023-01-17
EPI_ISL_16413628,EPI_ISL_17493407,1,South Korea,None,Liaoning,2022-12-20,2023-01-17
EPI_ISL_16294667,EPI_ISL_16711988,2,Singapore,None,Guangdong,2022-12-19,2023-01-17
EPI_ISL_16483088,EPI_ISL_16712163,2,Singapore,None,Guangdong,2023-01-02,2023-01-17
EPI_ISL_16342183,EPI_ISL_16921867,1,Australia,None,Jiangsu,2022-12-19,2023-01-18
EPI_ISL_16591600,EPI_ISL_17488219,1,Japan,None,Zhejiang,2022-12-20,2023-01-18
EPI_ISL_16506482,EPI_ISL_17031710,2,South Korea,None,Hebei,2022-12-28,2023-01-18
EPI_ISL_16580305,EPI_ISL_17062124,0,South Africa,None,Henan,2023-01-06,2023-01-18
EPI_ISL_16506426,EPI_ISL_16758251,3,South Korea,None,Shandong,2022-12-27,2023-01-18
EPI_ISL_16900281,EPI_ISL_16849083,6,South Korea,None,Shandong,2023-01-12,2023-01-18
EPI_ISL_16494630,EPI_ISL_17487740,1,Japan,None,Hubei,2023-01-02,2023-01-18
EPI_ISL_16355505,EPI_ISL_17170742,4,Italy,None,Guangdong,2022-12-29,2023-01-18
EPI_ISL_16355504,EPI_ISL_17488179,2,Italy,None,Zhejiang,2022-12-29,2023-01-18
EPI_ISL_16294667,EPI_ISL_17488500,1,Singapore,None,Fujian,2022-12-19,2023-01-19
EPI_ISL_16428144,EPI_ISL_16838991,1,Japan,None,Fujian,2022-12-30,2023-01-19
EPI_ISL_16294667,EPI_ISL_17495027,1,Singapore,None,Jiangxi,2022-12-19,2023-01-19
EPI_ISL_16508434,EPI_ISL_16937158,2,France,None,Shanxi,2022-12-19,2023-01-19
EPI_ISL_16506427,EPI_ISL_17488638,1,South Korea,None,Fujian,2022-12-27,2023-01-19
EPI_ISL_16342183,EPI_ISL_17490621,2,Australia,None,Zhejiang,2022-12-19,2023-01-19
EPI_ISL_16891951,EPI_ISL_17183548,2,Canada,None,Liaoning,2022-12-25,2023-01-20
EPI_ISL_16691930,EPI_ISL_16719073,0,Japan,None,Hainan,2022-12-28,2023-01-20
EPI_ISL_16294667,EPI_ISL_16719473,2,Singapore,None,Hainan,2022-12-19,2023-01-20
EPI_ISL_16294686,EPI_ISL_16849185,0,Singapore,None,Shandong,2022-12-21,2023-01-20
EPI_ISL_16568832,EPI_ISL_16849186,3,South Korea,None,Shandong,2023-01-07,2023-01-20
EPI_ISL_16693116,EPI_ISL_16679359,4,Japan,None,Anhui,2022-12-23,2023-01-20
EPI_ISL_16406300,EPI_ISL_16849181,5,United Kingdom,None,Shandong,2022-12-26,2023-01-21
EPI_ISL_16413619,EPI_ISL_17494408,2,South Korea,None,Shaanxi,2022-12-19,2023-01-21
EPI_ISL_16568832,EPI_ISL_16849210,0,South Korea,None,Shandong,2023-01-07,2023-01-21
EPI_ISL_16693116,EPI_ISL_16758214,1,Japan,None,Shandong,2022-12-23,2023-01-22
EPI_ISL_16693116,EPI_ISL_16758216,1,Japan,None,Shandong,2022-12-23,2023-01-22
EPI_ISL_16588898,EPI_ISL_16698002,1,Japan,None,Xinjiang,2022-12-16,2023-01-22
EPI_ISL_16693116,EPI_ISL_16679374,2,Japan,None,Anhui,2022-12-23,2023-01-22
EPI_ISL_16693116,EPI_ISL_16825385,1,Japan,None,Anhui,2022-12-23,2023-01-23
EPI_ISL_16415421,EPI_ISL_16825382,6,USA,None,Anhui,2022-12-15,2023-01-23
EPI_ISL_16891951,EPI_ISL_17185739,2,Canada,None,Liaoning,2022-12-25,2023-01-23
EPI_ISL_16891951,EPI_ISL_17185738,2,Canada,None,Liaoning,2022-12-25,2023-01-23
EPI_ISL_16506667,EPI_ISL_16713983,1,South Korea,None,Anhui,2022-12-23,2023-01-23
EPI_ISL_16294667,EPI_ISL_17170867,2,Singapore,None,Guangdong,2022-12-19,2023-01-23
EPI_ISL_16580305,EPI_ISL_17488618,3,South Africa,None,Fujian,2023-01-06,2023-01-23
EPI_ISL_16415421,EPI_ISL_17488189,1,USA,None,Zhejiang,2022-12-15,2023-01-23
EPI_ISL_16342183,EPI_ISL_16854214,1,Australia,None,Beijing,2022-12-19,2023-01-23
EPI_ISL_16355505,EPI_ISL_16740868,4,Italy,None,Anhui,2022-12-29,2023-01-24
EPI_ISL_16259489,EPI_ISL_16911105,2,Singapore,None,Hubei,2022-12-17,2023-01-24
EPI_ISL_16891951,EPI_ISL_17185729,1,Canada,None,Liaoning,2022-12-25,2023-01-24
EPI_ISL_16568841,EPI_ISL_17170864,3,South Korea,None,Guangdong,2023-01-07,2023-01-24
EPI_ISL_16259494,EPI_ISL_16849178,1,Singapore,None,Shandong,2022-12-16,2023-01-24
EPI_ISL_16693116,EPI_ISL_17494007,7,Japan,None,Anhui,2022-12-23,2023-01-25
EPI_ISL_16523697,EPI_ISL_17494235,1,Australia,None,Jiangxi,2022-12-27,2023-01-25
EPI_ISL_16506667,EPI_ISL_17493993,2,South Korea,None,Anhui,2022-12-23,2023-01-25
EPI_ISL_16506667,EPI_ISL_16910723,2,South Korea,None,Anhui,2022-12-23,2023-01-26
EPI_ISL_16549253,EPI_ISL_16758287,2,India,None,Shandong,2022-12-27,2023-01-26
EPI_ISL_16494591,EPI_ISL_16809293,0,Japan,None,Anhui,2023-01-01,2023-01-26
EPI_ISL_16580305,EPI_ISL_16809292,2,South Africa,None,Anhui,2023-01-06,2023-01-26
EPI_ISL_16342183,EPI_ISL_17031755,2,Australia,None,Hebei,2022-12-19,2023-01-26
EPI_ISL_16506667,EPI_ISL_17493990,2,South Korea,None,Anhui,2022-12-23,2023-01-26
EPI_ISL_16576936,EPI_ISL_17488298,3,Japan,None,Zhejiang,2023-01-08,2023-01-26
EPI_ISL_16568811,EPI_ISL_17485569,3,South Korea,None,Jiangxi,2023-01-06,2023-01-26
EPI_ISL_16580305,EPI_ISL_16937167,1,South Africa,None,Shanxi,2023-01-06,2023-01-26
EPI_ISL_16506482,EPI_ISL_16937171,2,South Korea,None,Shanxi,2022-12-28,2023-01-26
EPI_ISL_16259489,EPI_ISL_17494440,1,Singapore,None,Shaanxi,2022-12-17,2023-01-26
EPI_ISL_16580305,EPI_ISL_16758298,1,South Africa,None,Shandong,2023-01-06,2023-01-26
EPI_ISL_16900281,EPI_ISL_16937175,2,South Korea,None,Shanxi,2023-01-12,2023-01-27
EPI_ISL_16413613,EPI_ISL_16937143,3,South Korea,None,Shanxi,2022-12-19,2023-01-27
EPI_ISL_16415421,EPI_ISL_16926304,2,USA,None,Henan,2022-12-15,2023-01-27
EPI_ISL_16842531,EPI_ISL_17183564,2,Japan,None,Liaoning,2023-01-13,2023-01-27
EPI_ISL_16891951,EPI_ISL_17185728,1,Canada,None,Liaoning,2022-12-25,2023-01-27
EPI_ISL_16571686,EPI_ISL_16910827,0,USA,None,Heilongjiang,2022-12-19,2023-01-27
EPI_ISL_16342183,EPI_ISL_16937178,1,Australia,None,Shanxi,2022-12-19,2023-01-28
EPI_ISL_16506482,EPI_ISL_17488156,2,South Korea,None,Zhejiang,2022-12-28,2023-01-28
EPI_ISL_16342183,EPI_ISL_17488157,1,Australia,None,Zhejiang,2022-12-19,2023-01-28
EPI_ISL_16342183,EPI_ISL_17488160,1,Australia,None,Zhejiang,2022-12-19,2023-01-28
EPI_ISL_16342183,EPI_ISL_17488163,2,Australia,None,Zhejiang,2022-12-19,2023-01-28
EPI_ISL_16523697,EPI_ISL_17488169,3,Australia,None,Zhejiang,2022-12-27,2023-01-28
EPI_ISL_16413615,EPI_ISL_16823539,1,South Korea,None,Hubei,2022-12-19,2023-01-28
EPI_ISL_16350556,EPI_ISL_16748549,3,USA,None,Guangdong,2022-12-22,2023-01-28
EPI_ISL_16294667,EPI_ISL_17489802,3,Singapore,None,Guangdong,2022-12-19,2023-01-28
EPI_ISL_16580305,EPI_ISL_17031768,1,South Africa,None,Hebei,2023-01-06,2023-01-28
EPI_ISL_16693116,EPI_ISL_17031767,3,Japan,None,Hebei,2022-12-23,2023-01-28
EPI_ISL_16506667,EPI_ISL_17495275,1,South Korea,None,Anhui,2022-12-23,2023-01-28
EPI_ISL_16718507,EPI_ISL_16899494,6,Japan,None,Sichuan,2022-12-29,2023-01-28
EPI_ISL_16506667,EPI_ISL_16854377,2,South Korea,None,Jiangxi,2022-12-23,2023-01-28
EPI_ISL_16693116,EPI_ISL_17488104,3,Japan,None,Zhejiang,2022-12-23,2023-01-29
EPI_ISL_16716040,EPI_ISL_17488105,1,South Korea,None,Zhejiang,2023-01-14,2023-01-29
EPI_ISL_16534074,EPI_ISL_17170768,4,Singapore,None,Guangdong,2023-01-09,2023-01-29
EPI_ISL_16494630,EPI_ISL_16824279,2,Japan,None,Hubei,2023-01-02,2023-01-29
EPI_ISL_16568834,EPI_ISL_17170753,2,South Korea,None,Guangdong,2023-01-07,2023-01-30
EPI_ISL_16352294,EPI_ISL_17031782,3,Singapore,None,Hebei,2022-12-22,2023-01-30
EPI_ISL_16294686,EPI_ISL_16849227,4,Singapore,None,Shandong,2022-12-21,2023-01-30
EPI_ISL_16523697,EPI_ISL_17494104,3,Australia,None,Anhui,2022-12-27,2023-01-30
EPI_ISL_16506511,EPI_ISL_17494072,0,South Korea,None,Shaanxi,2023-01-04,2023-01-30
EPI_ISL_16693116,EPI_ISL_17063017,2,Japan,None,Henan,2022-12-23,2023-01-30
EPI_ISL_16294667,EPI_ISL_16838998,5,Singapore,None,Fujian,2022-12-19,2023-01-30
EPI_ISL_16508434,EPI_ISL_17488100,2,France,None,Zhejiang,2022-12-19,2023-01-30
EPI_ISL_17685194,EPI_ISL_17170909,2,Hong Kong,None,Guangdong,2023-01-08,2023-01-30
EPI_ISL_16506426,EPI_ISL_17170808,1,South Korea,None,Guangdong,2022-12-27,2023-01-30
EPI_ISL_16580305,EPI_ISL_17063004,2,South Africa,None,Henan,2023-01-06,2023-01-30
EPI_ISL_16294612,EPI_ISL_17063006,1,Singapore,None,Henan,2022-12-20,2023-01-30
EPI_ISL_16342183,EPI_ISL_16849195,3,Australia,None,Shandong,2022-12-19,2023-01-31
EPI_ISL_16568780,EPI_ISL_16977233,4,South Korea,None,Fujian,2023-01-05,2023-01-31
EPI_ISL_16342183,EPI_ISL_17031806,2,Australia,None,Hebei,2022-12-19,2023-01-31
EPI_ISL_16294667,EPI_ISL_16839016,1,Singapore,None,Fujian,2022-12-19,2023-01-31
EPI_ISL_18044058,EPI_ISL_16839007,1,Kuwait,None,Fujian,2023-01-26,2023-01-31
EPI_ISL_16891951,EPI_ISL_16825444,1,Canada,None,Hainan,2022-12-25,2023-01-31
EPI_ISL_16294667,EPI_ISL_17170801,1,Singapore,None,Guangdong,2022-12-19,2023-02-01
EPI_ISL_16734456,EPI_ISL_17170856,2,USA,None,Guangdong,2022-12-16,2023-02-01
EPI_ISL_16716040,EPI_ISL_17488090,3,South Korea,None,Zhejiang,2023-01-14,2023-02-01
EPI_ISL_16580305,EPI_ISL_16977182,1,South Africa,None,Fujian,2023-01-06,2023-02-01
EPI_ISL_16523697,EPI_ISL_17494867,3,Australia,None,Jiangxi,2022-12-27,2023-02-01
EPI_ISL_16514019,EPI_ISL_17494866,4,South Korea,None,Jiangxi,2022-12-26,2023-02-01
EPI_ISL_16413615,EPI_ISL_16977179,1,South Korea,None,Fujian,2022-12-19,2023-02-01
EPI_ISL_16716040,EPI_ISL_17487361,5,South Korea,None,Hubei,2023-01-14,2023-02-01
EPI_ISL_16842531,EPI_ISL_16977216,2,Japan,None,Fujian,2023-01-13,2023-02-01
EPI_ISL_16523697,EPI_ISL_16977226,2,Australia,None,Fujian,2022-12-27,2023-02-01
EPI_ISL_16506667,EPI_ISL_16977222,2,South Korea,None,Fujian,2022-12-23,2023-02-01
EPI_ISL_16413620,EPI_ISL_17494415,2,South Korea,None,Shaanxi,2022-12-19,2023-02-01
EPI_ISL_16506426,EPI_ISL_16977193,3,South Korea,None,Fujian,2022-12-27,2023-02-01
EPI_ISL_16718858,EPI_ISL_17031810,0,Japan,None,Hebei,2023-01-05,2023-02-01
EPI_ISL_16734456,EPI_ISL_17494139,4,USA,None,Shaanxi,2022-12-16,2023-02-01
EPI_ISL_16580305,EPI_ISL_17031809,4,South Africa,None,Hebei,2023-01-06,2023-02-01
EPI_ISL_16716040,EPI_ISL_17488088,1,South Korea,None,Zhejiang,2023-01-14,2023-02-02
EPI_ISL_16294670,EPI_ISL_17488087,1,Singapore,None,Zhejiang,2022-12-19,2023-02-02
EPI_ISL_16506427,EPI_ISL_17494412,2,South Korea,None,Shaanxi,2022-12-27,2023-02-02
EPI_ISL_16580305,EPI_ISL_17031819,2,South Africa,None,Hebei,2023-01-06,2023-02-02
EPI_ISL_16342183,EPI_ISL_17031822,1,Australia,None,Hebei,2022-12-19,2023-02-02
EPI_ISL_16900281,EPI_ISL_17494258,3,South Korea,None,Shaanxi,2023-01-12,2023-02-02
EPI_ISL_16413615,EPI_ISL_17488949,2,South Korea,None,Fujian,2022-12-19,2023-02-02
EPI_ISL_16716040,EPI_ISL_16977185,5,South Korea,None,Fujian,2023-01-14,2023-02-02
EPI_ISL_16506660,EPI_ISL_16955405,3,South Korea,None,Beijing,2022-12-23,2023-02-02
EPI_ISL_16735328,EPI_ISL_16873120,1,Japan,None,Qinghai,2023-01-18,2023-02-03
EPI_ISL_16506482,EPI_ISL_17031828,3,South Korea,None,Hebei,2022-12-28,2023-02-03
EPI_ISL_16576936,EPI_ISL_17031829,3,Japan,None,Hebei,2023-01-08,2023-02-03
EPI_ISL_16508434,EPI_ISL_16873105,1,France,None,Anhui,2022-12-19,2023-02-03
EPI_ISL_16735328,EPI_ISL_16873111,2,Japan,None,Anhui,2023-01-18,2023-02-03
EPI_ISL_16342183,EPI_ISL_17199707,1,Australia,None,Heilongjiang,2022-12-19,2023-02-03
EPI_ISL_16428144,EPI_ISL_16997143,3,Japan,None,Anhui,2022-12-30,2023-02-03
EPI_ISL_16413615,EPI_ISL_16997141,3,South Korea,None,Anhui,2022-12-19,2023-02-03
EPI_ISL_16294667,EPI_ISL_17488569,4,Singapore,None,Fujian,2022-12-19,2023-02-03
EPI_ISL_16506482,EPI_ISL_17501688,0,South Korea,None,Xinjiang,2022-12-28,2023-02-03
EPI_ISL_16514019,EPI_ISL_17495456,5,South Korea,None,Jiangxi,2022-12-26,2023-02-03
EPI_ISL_16355504,EPI_ISL_17485586,2,Italy,None,Jiangxi,2022-12-29,2023-02-03
EPI_ISL_16355485,EPI_ISL_16926308,2,Italy,None,Henan,2022-12-29,2023-02-03
EPI_ISL_16413619,EPI_ISL_17031831,3,South Korea,None,Hebei,2022-12-19,2023-02-04
EPI_ISL_17581715,EPI_ISL_17485587,1,Hong Kong,None,Jiangxi,2022-12-24,2023-02-04
EPI_ISL_16259494,EPI_ISL_17281119,4,Singapore,None,Henan,2022-12-16,2023-02-04
EPI_ISL_17685194,EPI_ISL_17170881,2,Hong Kong,None,Guangdong,2023-01-08,2023-02-05
EPI_ISL_16508434,EPI_ISL_16902571,1,France,None,Anhui,2022-12-19,2023-02-05
EPI_ISL_16522191,EPI_ISL_16970233,0,Japan,None,Sichuan,2023-01-04,2023-02-05
EPI_ISL_16342183,EPI_ISL_17031837,1,Australia,None,Hebei,2022-12-19,2023-02-05
EPI_ISL_16693116,EPI_ISL_17031834,1,Japan,None,Hebei,2022-12-23,2023-02-05
EPI_ISL_16568832,EPI_ISL_17031833,2,South Korea,None,Hebei,2023-01-07,2023-02-05
EPI_ISL_16506660,EPI_ISL_17199769,4,South Korea,None,Heilongjiang,2022-12-23,2023-02-06
EPI_ISL_16902514,EPI_ISL_17485588,1,Hong Kong,None,Jiangxi,2023-02-01,2023-02-06
EPI_ISL_16580305,EPI_ISL_16910848,5,South Africa,None,Heilongjiang,2023-01-06,2023-02-06
EPI_ISL_16259489,EPI_ISL_17488070,2,Singapore,None,Zhejiang,2022-12-17,2023-02-06
EPI_ISL_16523697,EPI_ISL_17487668,4,Australia,None,Hubei,2022-12-27,2023-02-06
EPI_ISL_16259489,EPI_ISL_17072232,4,Singapore,None,Fujian,2022-12-17,2023-02-06
EPI_ISL_16523697,EPI_ISL_16921660,2,Australia,None,Anhui,2022-12-27,2023-02-06
EPI_ISL_16568811,EPI_ISL_17031849,5,South Korea,None,Hebei,2023-01-06,2023-02-06
EPI_ISL_16508434,EPI_ISL_16955202,1,France,None,Anhui,2022-12-19,2023-02-06
EPI_ISL_16417437,EPI_ISL_16977214,5,USA,None,Fujian,2022-12-19,2023-02-06
EPI_ISL_16693116,EPI_ISL_17031844,2,Japan,None,Hebei,2022-12-23,2023-02-06
EPI_ISL_16693116,EPI_ISL_17170847,4,Japan,None,Guangdong,2022-12-23,2023-02-06
EPI_ISL_16952946,EPI_ISL_17494215,4,New Zealand,None,Anhui,2022-12-23,2023-02-07
EPI_ISL_16406300,EPI_ISL_17062999,4,United Kingdom,None,Henan,2022-12-26,2023-02-07
EPI_ISL_16342781,EPI_ISL_17027424,4,Australia,None,Tianjin,2022-12-19,2023-02-07
EPI_ISL_16693116,EPI_ISL_17031527,6,Japan,None,Hebei,2022-12-23,2023-02-07
EPI_ISL_16352296,EPI_ISL_17027402,2,Singapore,None,Tianjin,2022-12-23,2023-02-07
EPI_ISL_16413619,EPI_ISL_17025971,2,South Korea,None,Anhui,2022-12-19,2023-02-07
EPI_ISL_16294667,EPI_ISL_16977163,5,Singapore,None,Fujian,2022-12-19,2023-02-07
EPI_ISL_16734456,EPI_ISL_17170922,2,USA,None,Guangdong,2022-12-16,2023-02-07
EPI_ISL_16428145,EPI_ISL_17170883,2,Japan,None,Guangdong,2022-12-30,2023-02-07
EPI_ISL_16637179,EPI_ISL_17027419,2,Japan,None,Tianjin,2023-01-11,2023-02-08
EPI_ISL_16355504,EPI_ISL_16893799,0,Italy,None,Anhui,2022-12-29,2023-02-08
EPI_ISL_16693116,EPI_ISL_17031858,9,Japan,None,Hebei,2022-12-23,2023-02-08
EPI_ISL_16900281,EPI_ISL_17072117,3,South Korea,None,Jiangsu,2023-01-12,2023-02-08
EPI_ISL_16734456,EPI_ISL_17068992,3,USA,None,Jiangsu,2022-12-16,2023-02-08
EPI_ISL_16506426,EPI_ISL_17493101,1,South Korea,None,Sichuan,2022-12-27,2023-02-08
EPI_ISL_16415421,EPI_ISL_17281111,2,USA,None,Henan,2022-12-15,2023-02-09
EPI_ISL_16483088,EPI_ISL_17068976,5,Singapore,None,Jiangsu,2023-01-02,2023-02-09
EPI_ISL_17581715,EPI_ISL_17170973,1,Hong Kong,None,Guangdong,2022-12-24,2023-02-09
