source,target,weight
EPI_ISL_17494246,EPI_ISL_17516757,6
EPI_ISL_17494246,EPI_ISL_17536877,6
EPI_ISL_17494246,EPI_ISL_17988273,8
EPI_ISL_17494246,EPI_ISL_16711812,4
EPI_ISL_17494246,EPI_ISL_17273713,4
EPI_ISL_17494246,EPI_ISL_16849187,4
EPI_ISL_17494246,EPI_ISL_17785524,8
EPI_ISL_17494246,EPI_ISL_17501550,8
EPI_ISL_17494246,EPI_ISL_17485744,6
EPI_ISL_17031794,EPI_ISL_17183552,4
EPI_ISL_17031794,EPI_ISL_16758176,5
EPI_ISL_17031794,EPI_ISL_16604713,3
EPI_ISL_17031794,EPI_ISL_16597952,3
EPI_ISL_17031794,EPI_ISL_16635342,4
EPI_ISL_17031794,EPI_ISL_17150491,4
EPI_ISL_17031794,EPI_ISL_17493231,3
EPI_ISL_17031794,EPI_ISL_17199773,3
EPI_ISL_17031794,EPI_ISL_16902583,2
EPI_ISL_17031794,EPI_ISL_17620430,3
EPI_ISL_17031794,EPI_ISL_17501656,5
EPI_ISL_17031794,EPI_ISL_17490513,3
EPI_ISL_17031794,EPI_ISL_18330786,3
EPI_ISL_17031794,EPI_ISL_17307382,2
EPI_ISL_17031794,EPI_ISL_17783584,6
EPI_ISL_17031794,EPI_ISL_16711812,4
EPI_ISL_16849152,EPI_ISL_16871405,2
EPI_ISL_16849152,EPI_ISL_16327539,4
EPI_ISL_16849152,EPI_ISL_17031549,3
EPI_ISL_16849152,EPI_ISL_16348509,2
EPI_ISL_16849152,EPI_ISL_17493018,6
EPI_ISL_16849152,EPI_ISL_16604793,4
EPI_ISL_16849152,EPI_ISL_17371248,9
EPI_ISL_16849152,EPI_ISL_17183552,4
EPI_ISL_16849152,EPI_ISL_16635719,2
EPI_ISL_16849152,EPI_ISL_16598351,4
EPI_ISL_16849152,EPI_ISL_16633791,3
EPI_ISL_16849152,EPI_ISL_16758176,5
EPI_ISL_16849152,EPI_ISL_16604713,3
EPI_ISL_16849152,EPI_ISL_16709531,3
EPI_ISL_16849152,EPI_ISL_16679347,4
EPI_ISL_16849152,EPI_ISL_17488422,5
EPI_ISL_16849152,EPI_ISL_16635342,4
EPI_ISL_16849152,EPI_ISL_17150491,4
EPI_ISL_16849152,EPI_ISL_16636251,4
EPI_ISL_16849152,EPI_ISL_16698436,4
EPI_ISL_16849152,EPI_ISL_16723117,3
EPI_ISL_16849152,EPI_ISL_17031688,3
EPI_ISL_16849152,EPI_ISL_17488399,5
EPI_ISL_16849152,EPI_ISL_17494402,3
EPI_ISL_16849152,EPI_ISL_16746602,2
EPI_ISL_16849152,EPI_ISL_17031733,5
EPI_ISL_16849152,EPI_ISL_17031734,4
EPI_ISL_16849152,EPI_ISL_17150511,4
EPI_ISL_16849152,EPI_ISL_16758279,3
EPI_ISL_16849152,EPI_ISL_16758296,3
EPI_ISL_16849152,EPI_ISL_16910839,1
EPI_ISL_16849152,EPI_ISL_16849176,5
EPI_ISL_16849152,EPI_ISL_17072118,6
EPI_ISL_16849152,EPI_ISL_17199773,3
EPI_ISL_16849152,EPI_ISL_17495451,6
EPI_ISL_16849152,EPI_ISL_16955438,3
EPI_ISL_16849152,EPI_ISL_17493228,9
EPI_ISL_16849152,EPI_ISL_16902583,2
EPI_ISL_16849152,EPI_ISL_16951725,2
EPI_ISL_16849152,EPI_ISL_17492748,7
EPI_ISL_16849152,EPI_ISL_17072139,5
EPI_ISL_16849152,EPI_ISL_17620430,3
EPI_ISL_16849152,EPI_ISL_17684209,2
EPI_ISL_16849152,EPI_ISL_17488831,8
EPI_ISL_16849152,EPI_ISL_17489197,8
EPI_ISL_16849152,EPI_ISL_17170984,6
EPI_ISL_16849152,EPI_ISL_17495231,10
EPI_ISL_16849152,EPI_ISL_17494926,3
EPI_ISL_16849152,EPI_ISL_17488040,3
EPI_ISL_16849152,EPI_ISL_17186810,9
EPI_ISL_16849152,EPI_ISL_17501656,5
EPI_ISL_16849152,EPI_ISL_17494451,5
EPI_ISL_16849152,EPI_ISL_17495220,5
EPI_ISL_16849152,EPI_ISL_17489417,9
EPI_ISL_16849152,EPI_ISL_17494253,7
EPI_ISL_16849152,EPI_ISL_17490554,3
EPI_ISL_16849152,EPI_ISL_17495450,6
EPI_ISL_16849152,EPI_ISL_17490513,3
EPI_ISL_16849152,EPI_ISL_18330786,3
EPI_ISL_16849152,EPI_ISL_17493310,5
EPI_ISL_16849152,EPI_ISL_17307375,4
EPI_ISL_16849152,EPI_ISL_17490444,4
EPI_ISL_16849152,EPI_ISL_17307382,2
EPI_ISL_16849152,EPI_ISL_17785527,7
EPI_ISL_16849152,EPI_ISL_17492631,8
EPI_ISL_16849152,EPI_ISL_17495167,3
EPI_ISL_16849152,EPI_ISL_17494268,9
EPI_ISL_16849152,EPI_ISL_17493866,6
EPI_ISL_16849152,EPI_ISL_17494631,2
EPI_ISL_16849152,EPI_ISL_17494633,3
EPI_ISL_16849152,EPI_ISL_17785506,4
EPI_ISL_16849152,EPI_ISL_17490389,7
EPI_ISL_16849152,EPI_ISL_17785512,7
EPI_ISL_16849152,EPI_ISL_17490527,5
EPI_ISL_16849152,EPI_ISL_17485787,8
EPI_ISL_16849152,EPI_ISL_17785510,4
EPI_ISL_16849152,EPI_ISL_17490522,5
EPI_ISL_16849152,EPI_ISL_17545761,3
EPI_ISL_16849152,EPI_ISL_17785579,5
EPI_ISL_16849152,EPI_ISL_17516757,6
EPI_ISL_16849152,EPI_ISL_17637439,6
EPI_ISL_16849152,EPI_ISL_17615047,8
EPI_ISL_16849152,EPI_ISL_17645523,6
EPI_ISL_16849152,EPI_ISL_17645612,3
EPI_ISL_16849152,EPI_ISL_17684415,5
EPI_ISL_16849152,EPI_ISL_17744689,9
EPI_ISL_16849152,EPI_ISL_17775201,2
EPI_ISL_16849152,EPI_ISL_16306949,3
EPI_ISL_16849152,EPI_ISL_16711812,4
EPI_ISL_16849152,EPI_ISL_17494281,4
EPI_ISL_16849152,EPI_ISL_17273713,4
EPI_ISL_16849152,EPI_ISL_17492672,9
EPI_ISL_16849152,EPI_ISL_17785509,7
EPI_ISL_16849152,EPI_ISL_17785046,8
EPI_ISL_16902583,EPI_ISL_17031549,3
EPI_ISL_16902583,EPI_ISL_17493019,3
EPI_ISL_16902583,EPI_ISL_16604793,4
EPI_ISL_16902583,EPI_ISL_17183552,4
EPI_ISL_16902583,EPI_ISL_16758176,5
EPI_ISL_16902583,EPI_ISL_16604713,3
EPI_ISL_16902583,EPI_ISL_16709531,3
EPI_ISL_16902583,EPI_ISL_16597952,3
EPI_ISL_16902583,EPI_ISL_16635342,4
EPI_ISL_16902583,EPI_ISL_17150491,4
EPI_ISL_16902583,EPI_ISL_16698436,4
EPI_ISL_16902583,EPI_ISL_17488399,5
EPI_ISL_16902583,EPI_ISL_17031733,5
EPI_ISL_16902583,EPI_ISL_17031734,4
EPI_ISL_16902583,EPI_ISL_16849190,5
EPI_ISL_16902583,EPI_ISL_17493231,3
EPI_ISL_16902583,EPI_ISL_17199773,3
EPI_ISL_16902583,EPI_ISL_16968127,5
EPI_ISL_16902583,EPI_ISL_16698227,2
EPI_ISL_16902583,EPI_ISL_17684209,2
EPI_ISL_16902583,EPI_ISL_17490487,2
EPI_ISL_16902583,EPI_ISL_17620365,2
EPI_ISL_16902583,EPI_ISL_17307382,2
EPI_ISL_16902583,EPI_ISL_17494631,2
EPI_ISL_16902583,EPI_ISL_16968159,5
EPI_ISL_16902583,EPI_ISL_17492748,7
EPI_ISL_16902583,EPI_ISL_17620430,3
EPI_ISL_16902583,EPI_ISL_17075774,3
EPI_ISL_16902583,EPI_ISL_17494926,3
EPI_ISL_16902583,EPI_ISL_17501656,5
EPI_ISL_16902583,EPI_ISL_17490554,3
EPI_ISL_16902583,EPI_ISL_17490513,3
EPI_ISL_16902583,EPI_ISL_18330786,3
EPI_ISL_16902583,EPI_ISL_17490444,4
EPI_ISL_16902583,EPI_ISL_17495167,3
EPI_ISL_16902583,EPI_ISL_17494633,3
EPI_ISL_16902583,EPI_ISL_17785506,4
EPI_ISL_16902583,EPI_ISL_17785512,7
EPI_ISL_16902583,EPI_ISL_17494016,9
EPI_ISL_16902583,EPI_ISL_17485787,8
EPI_ISL_16902583,EPI_ISL_17488741,5
EPI_ISL_16902583,EPI_ISL_17516757,6
EPI_ISL_16902583,EPI_ISL_17775474,3
EPI_ISL_16902583,EPI_ISL_17584962,8
EPI_ISL_16902583,EPI_ISL_17615047,8
EPI_ISL_16902583,EPI_ISL_17614997,6
EPI_ISL_16902583,EPI_ISL_17625267,8
EPI_ISL_16902583,EPI_ISL_16711812,4
EPI_ISL_16902583,EPI_ISL_17494281,4
EPI_ISL_16902583,EPI_ISL_17273713,4
EPI_ISL_17684209,EPI_ISL_17031549,3
EPI_ISL_17684209,EPI_ISL_16604793,4
EPI_ISL_17684209,EPI_ISL_17183552,4
EPI_ISL_17684209,EPI_ISL_16758176,5
EPI_ISL_17684209,EPI_ISL_16604713,3
EPI_ISL_17684209,EPI_ISL_16597952,3
EPI_ISL_17684209,EPI_ISL_16635342,4
EPI_ISL_17684209,EPI_ISL_17150491,4
EPI_ISL_17684209,EPI_ISL_17031733,5
EPI_ISL_17684209,EPI_ISL_16849190,5
EPI_ISL_17684209,EPI_ISL_17493231,3
EPI_ISL_17684209,EPI_ISL_17199773,3
EPI_ISL_17684209,EPI_ISL_17620430,3
EPI_ISL_17684209,EPI_ISL_17307382,2
EPI_ISL_17684209,EPI_ISL_17494631,2
EPI_ISL_17684209,EPI_ISL_17501656,5
EPI_ISL_17684209,EPI_ISL_17490513,3
EPI_ISL_17684209,EPI_ISL_18330786,3
EPI_ISL_17684209,EPI_ISL_17494633,3
EPI_ISL_17684209,EPI_ISL_17785512,7
EPI_ISL_17684209,EPI_ISL_17485787,8
EPI_ISL_17684209,EPI_ISL_17545734,3
EPI_ISL_17684209,EPI_ISL_17563631,6
EPI_ISL_17684209,EPI_ISL_17615047,8
EPI_ISL_17684209,EPI_ISL_16711812,4
EPI_ISL_17684209,EPI_ISL_17494281,4
EPI_ISL_17620365,EPI_ISL_16617315,2
EPI_ISL_17620365,EPI_ISL_17493019,3
EPI_ISL_17620365,EPI_ISL_16853799,3
EPI_ISL_17620365,EPI_ISL_17183552,4
EPI_ISL_17620365,EPI_ISL_16740788,4
EPI_ISL_17620365,EPI_ISL_16604713,3
EPI_ISL_17620365,EPI_ISL_16598387,4
EPI_ISL_17620365,EPI_ISL_16481861,2
EPI_ISL_17620365,EPI_ISL_16709531,3
EPI_ISL_17620365,EPI_ISL_16597952,3
EPI_ISL_17620365,EPI_ISL_16636211,6
EPI_ISL_17620365,EPI_ISL_17489475,6
EPI_ISL_17620365,EPI_ISL_16635342,4
EPI_ISL_17620365,EPI_ISL_17150491,4
EPI_ISL_17620365,EPI_ISL_16698436,4
EPI_ISL_17620365,EPI_ISL_17488399,5
EPI_ISL_17620365,EPI_ISL_16720492,3
EPI_ISL_17620365,EPI_ISL_17494076,5
EPI_ISL_17620365,EPI_ISL_16758296,3
EPI_ISL_17620365,EPI_ISL_17493231,3
EPI_ISL_17620365,EPI_ISL_17199773,3
EPI_ISL_17620365,EPI_ISL_17492748,7
EPI_ISL_17620365,EPI_ISL_17075772,4
EPI_ISL_17620365,EPI_ISL_17494926,3
EPI_ISL_17620365,EPI_ISL_17495005,4
EPI_ISL_17620365,EPI_ISL_17501656,5
EPI_ISL_17620365,EPI_ISL_17490554,3
EPI_ISL_17620365,EPI_ISL_17490513,3
EPI_ISL_17620365,EPI_ISL_17789931,4
EPI_ISL_17620365,EPI_ISL_17490444,4
EPI_ISL_17620365,EPI_ISL_17307382,2
EPI_ISL_17620365,EPI_ISL_17495167,3
EPI_ISL_17620365,EPI_ISL_17785506,4
EPI_ISL_17620365,EPI_ISL_17489319,6
EPI_ISL_17620365,EPI_ISL_18070893,4
EPI_ISL_17620365,EPI_ISL_17511860,9
EPI_ISL_17620365,EPI_ISL_17516757,6
EPI_ISL_17620365,EPI_ISL_17547589,7
EPI_ISL_17620365,EPI_ISL_17637411,8
EPI_ISL_17620365,EPI_ISL_17775093,3
EPI_ISL_17620365,EPI_ISL_17684415,5
EPI_ISL_17620365,EPI_ISL_17988273,8
EPI_ISL_17620365,EPI_ISL_17088678,4
EPI_ISL_17620365,EPI_ISL_16711812,4
EPI_ISL_17620365,EPI_ISL_17273713,4
EPI_ISL_17620365,EPI_ISL_17485744,6
EPI_ISL_17307382,EPI_ISL_17031549,3
EPI_ISL_17307382,EPI_ISL_16604793,4
EPI_ISL_17307382,EPI_ISL_17371248,9
EPI_ISL_17307382,EPI_ISL_17183552,4
EPI_ISL_17307382,EPI_ISL_16598351,4
EPI_ISL_17307382,EPI_ISL_16758176,5
EPI_ISL_17307382,EPI_ISL_16604713,3
EPI_ISL_17307382,EPI_ISL_16709531,3
EPI_ISL_17307382,EPI_ISL_16709029,5
EPI_ISL_17307382,EPI_ISL_16636211,6
EPI_ISL_17307382,EPI_ISL_16635342,4
EPI_ISL_17307382,EPI_ISL_16849203,3
EPI_ISL_17307382,EPI_ISL_17150491,4
EPI_ISL_17307382,EPI_ISL_16698436,4
EPI_ISL_17307382,EPI_ISL_17488399,5
EPI_ISL_17307382,EPI_ISL_17488180,5
EPI_ISL_17307382,EPI_ISL_17490626,6
EPI_ISL_17307382,EPI_ISL_16746602,2
EPI_ISL_17307382,EPI_ISL_17031733,5
EPI_ISL_17307382,EPI_ISL_17031734,4
EPI_ISL_17307382,EPI_ISL_16997136,2
EPI_ISL_17307382,EPI_ISL_16849176,5
EPI_ISL_17307382,EPI_ISL_17199773,3
EPI_ISL_17307382,EPI_ISL_17492748,7
EPI_ISL_17307382,EPI_ISL_17072139,5
EPI_ISL_17307382,EPI_ISL_17620430,3
EPI_ISL_17307382,EPI_ISL_17494926,3
EPI_ISL_17307382,EPI_ISL_17490337,3
EPI_ISL_17307382,EPI_ISL_17501656,5
EPI_ISL_17307382,EPI_ISL_17490554,3
EPI_ISL_17307382,EPI_ISL_17490513,3
EPI_ISL_17307382,EPI_ISL_17625338,9
EPI_ISL_17307382,EPI_ISL_18330786,3
EPI_ISL_17307382,EPI_ISL_17789942,6
EPI_ISL_17307382,EPI_ISL_17490444,4
EPI_ISL_17307382,EPI_ISL_17494631,2
EPI_ISL_17307382,EPI_ISL_17495167,3
EPI_ISL_17307382,EPI_ISL_17494633,3
EPI_ISL_17307382,EPI_ISL_17785506,4
EPI_ISL_17307382,EPI_ISL_17490389,7
EPI_ISL_17307382,EPI_ISL_17785512,7
EPI_ISL_17307382,EPI_ISL_17485787,8
EPI_ISL_17307382,EPI_ISL_18070893,4
EPI_ISL_17307382,EPI_ISL_17516757,6
EPI_ISL_17307382,EPI_ISL_17536877,6
EPI_ISL_17307382,EPI_ISL_17485638,8
EPI_ISL_17307382,EPI_ISL_17547589,7
EPI_ISL_17307382,EPI_ISL_17783584,6
EPI_ISL_17307382,EPI_ISL_17584962,8
EPI_ISL_17307382,EPI_ISL_17615047,8
EPI_ISL_17307382,EPI_ISL_17783626,9
EPI_ISL_17307382,EPI_ISL_17678376,10
EPI_ISL_17307382,EPI_ISL_16711812,4
EPI_ISL_17307382,EPI_ISL_16709505,4
EPI_ISL_17307382,EPI_ISL_17494281,4
EPI_ISL_17307382,EPI_ISL_17273713,4
EPI_ISL_17307382,EPI_ISL_17186819,6
EPI_ISL_17307382,EPI_ISL_17645662,6
EPI_ISL_17494631,EPI_ISL_17031549,3
EPI_ISL_17494631,EPI_ISL_16348509,2
EPI_ISL_17494631,EPI_ISL_16520376,8
EPI_ISL_17494631,EPI_ISL_16604793,4
EPI_ISL_17494631,EPI_ISL_17183552,4
EPI_ISL_17494631,EPI_ISL_16758176,5
EPI_ISL_17494631,EPI_ISL_16604713,3
EPI_ISL_17494631,EPI_ISL_16604715,2
EPI_ISL_17494631,EPI_ISL_16597952,3
EPI_ISL_17494631,EPI_ISL_16635342,4
EPI_ISL_17494631,EPI_ISL_16849203,3
EPI_ISL_17494631,EPI_ISL_17150491,4
EPI_ISL_17494631,EPI_ISL_17031733,5
EPI_ISL_17494631,EPI_ISL_17485736,3
EPI_ISL_17494631,EPI_ISL_16849190,5
EPI_ISL_17494631,EPI_ISL_17493231,3
EPI_ISL_17494631,EPI_ISL_17199773,3
EPI_ISL_17494631,EPI_ISL_17495451,6
EPI_ISL_17494631,EPI_ISL_17027411,13
EPI_ISL_17494631,EPI_ISL_17492748,7
EPI_ISL_17494631,EPI_ISL_17620430,3
EPI_ISL_17494631,EPI_ISL_17495231,10
EPI_ISL_17494631,EPI_ISL_17186810,9
EPI_ISL_17494631,EPI_ISL_17490337,3
EPI_ISL_17494631,EPI_ISL_17490565,3
EPI_ISL_17494631,EPI_ISL_17789936,4
EPI_ISL_17494631,EPI_ISL_17501656,5
EPI_ISL_17494631,EPI_ISL_17490513,3
EPI_ISL_17494631,EPI_ISL_18330786,3
EPI_ISL_17494631,EPI_ISL_18330799,12
EPI_ISL_17494631,EPI_ISL_17495167,3
EPI_ISL_17494631,EPI_ISL_17494633,3
EPI_ISL_17494631,EPI_ISL_17785512,7
EPI_ISL_17494631,EPI_ISL_17485787,8
EPI_ISL_17494631,EPI_ISL_17615047,8
EPI_ISL_17494631,EPI_ISL_17637455,7
EPI_ISL_17494631,EPI_ISL_16711812,4
EPI_ISL_17494631,EPI_ISL_17494281,4
EPI_ISL_17031549,EPI_ISL_16910839,3
EPI_ISL_17031549,EPI_ISL_16481861,3
EPI_ISL_16604793,EPI_ISL_17488112,4
EPI_ISL_16604713,EPI_ISL_16635283,3
EPI_ISL_16604713,EPI_ISL_17273667,9
EPI_ISL_16698436,EPI_ISL_17492747,7
EPI_ISL_16698436,EPI_ISL_17618702,8
EPI_ISL_16698436,EPI_ISL_17492672,9
EPI_ISL_16698436,EPI_ISL_17645466,12
EPI_ISL_16698436,EPI_ISL_17563555,5
EPI_ISL_17031733,EPI_ISL_17488112,5
EPI_ISL_17199773,EPI_ISL_16849203,3
EPI_ISL_17199773,EPI_ISL_17488038,7
EPI_ISL_17199773,EPI_ISL_17487843,6
EPI_ISL_17199773,EPI_ISL_17684415,5
EPI_ISL_17620430,EPI_ISL_17493408,7
EPI_ISL_17620430,EPI_ISL_16955438,3
EPI_ISL_17620430,EPI_ISL_17490509,6
EPI_ISL_17494926,EPI_ISL_17494465,3
EPI_ISL_17501656,EPI_ISL_16921926,5
EPI_ISL_17490554,EPI_ISL_16617315,3
EPI_ISL_17490554,EPI_ISL_16636036,6
EPI_ISL_17490554,EPI_ISL_17104816,9
EPI_ISL_17490554,EPI_ISL_17490565,3
EPI_ISL_17490554,EPI_ISL_17501656,5
EPI_ISL_17490554,EPI_ISL_17494253,7
EPI_ISL_17490554,EPI_ISL_16635719,3
EPI_ISL_17490554,EPI_ISL_17789931,4
EPI_ISL_17490554,EPI_ISL_17489319,6
EPI_ISL_17490554,EPI_ISL_17988273,8
EPI_ISL_17490513,EPI_ISL_17031733,5
EPI_ISL_17490513,EPI_ISL_17492748,7
EPI_ISL_17490513,EPI_ISL_17775201,3
EPI_ISL_18330786,EPI_ISL_16723064,3
EPI_ISL_18330786,EPI_ISL_17775121,10
EPI_ISL_17495167,EPI_ISL_16636195,3
EPI_ISL_17495167,EPI_ISL_17490444,4
EPI_ISL_17494633,EPI_ISL_16635719,3
EPI_ISL_17785506,EPI_ISL_17785507,0
EPI_ISL_17785512,EPI_ISL_16520447,7
EPI_ISL_17516757,EPI_ISL_16635199,6
EPI_ISL_17615047,EPI_ISL_16520447,8
EPI_ISL_16711812,EPI_ISL_16635592,3
EPI_ISL_16711812,EPI_ISL_16636202,3
EPI_ISL_16711812,EPI_ISL_16977232,3
EPI_ISL_16711812,EPI_ISL_16481861,4
EPI_ISL_16711812,EPI_ISL_17086593,3
EPI_ISL_16711812,EPI_ISL_17775201,4
EPI_ISL_16711812,EPI_ISL_16635283,4
EPI_ISL_16711812,EPI_ISL_16899514,4
EPI_ISL_16711812,EPI_ISL_17789933,4
EPI_ISL_17494281,EPI_ISL_17197671,3
EPI_ISL_17273713,EPI_ISL_17494281,1
EPI_ISL_16853799,EPI_ISL_17511860,9
EPI_ISL_16853799,EPI_ISL_17516915,6
EPI_ISL_16853799,EPI_ISL_17769964,9
EPI_ISL_16348513,EPI_ISL_16327539,4
EPI_ISL_16348513,EPI_ISL_17150511,4
EPI_ISL_17086597,EPI_ISL_17492745,4
EPI_ISL_17490509,EPI_ISL_17490507,6
EPI_ISL_17584628,EPI_ISL_17493017,4
EPI_ISL_17584628,EPI_ISL_16849099,4
EPI_ISL_17584628,EPI_ISL_17652387,4
EPI_ISL_17625267,EPI_ISL_16520447,8
EPI_ISL_17625267,EPI_ISL_17488760,8
EPI_ISL_17088678,EPI_ISL_16977232,3
EPI_ISL_17088678,EPI_ISL_17086593,3
EPI_ISL_17645662,EPI_ISL_17739818,1
EPI_ISL_16597947,EPI_ISL_16520447,5
EPI_ISL_16597947,EPI_ISL_17488760,5
EPI_ISL_16597947,EPI_ISL_17488759,5
EPI_ISL_17485736,EPI_ISL_16520376,8
EPI_ISL_17075774,EPI_ISL_17493018,6
EPI_ISL_17075774,EPI_ISL_16598351,4
EPI_ISL_17075774,EPI_ISL_17492745,3
EPI_ISL_17488743,EPI_ISL_17488742,4
EPI_ISL_16635283,EPI_ISL_17268685,4
EPI_ISL_16635283,EPI_ISL_16758176,5
EPI_ISL_16635283,EPI_ISL_17785506,4
EPI_ISL_16635283,EPI_ISL_17516757,6
EPI_ISL_16635283,EPI_ISL_17186819,6
EPI_ISL_16635283,EPI_ISL_17785046,8
EPI_ISL_16740788,EPI_ISL_16905039,4
EPI_ISL_16740788,EPI_ISL_16327328,15
EPI_ISL_16740788,EPI_ISL_16327540,10
EPI_ISL_16740788,EPI_ISL_16327606,13
EPI_ISL_16740788,EPI_ISL_16636178,10
EPI_ISL_16740788,EPI_ISL_17494329,4
EPI_ISL_16740788,EPI_ISL_16327581,10
EPI_ISL_17785046,EPI_ISL_18009908,2
EPI_ISL_17505675,EPI_ISL_16327539,4
EPI_ISL_17505675,EPI_ISL_16520436,3
EPI_ISL_17505675,EPI_ISL_16635173,3
EPI_ISL_17505675,EPI_ISL_17371248,9
EPI_ISL_17505675,EPI_ISL_16598351,4
EPI_ISL_17505675,EPI_ISL_16636198,3
EPI_ISL_17505675,EPI_ISL_17493220,3
EPI_ISL_17505675,EPI_ISL_17075780,8
EPI_ISL_17505675,EPI_ISL_17495220,5
EPI_ISL_17505675,EPI_ISL_17489417,9
EPI_ISL_17505675,EPI_ISL_17547604,9
EPI_ISL_17505675,EPI_ISL_17785512,7
EPI_ISL_17505675,EPI_ISL_17490527,5
EPI_ISL_17505675,EPI_ISL_17744689,9
EPI_ISL_17505675,EPI_ISL_17739705,5
EPI_ISL_17505675,EPI_ISL_17785509,7
EPI_ISL_16719078,EPI_ISL_16905039,4
EPI_ISL_17186819,EPI_ISL_17696971,1
EPI_ISL_16636211,EPI_ISL_16520447,6
EPI_ISL_16636211,EPI_ISL_17488760,6
EPI_ISL_17493408,EPI_ISL_16520447,7
EPI_ISL_17493408,EPI_ISL_17488760,7
EPI_ISL_17783626,EPI_ISL_16520447,9
EPI_ISL_17783626,EPI_ISL_17488760,9
EPI_ISL_17785509,EPI_ISL_17511827,4
EPI_ISL_17485744,EPI_ISL_17614999,2
EPI_ISL_17620322,EPI_ISL_17697743,3
EPI_ISL_17620322,EPI_ISL_17684159,0
EPI_ISL_17620322,EPI_ISL_17951375,0
EPI_ISL_16636195,EPI_ISL_17516757,6
EPI_ISL_16636195,EPI_ISL_17273713,4
EPI_ISL_17489215,EPI_ISL_17689341,5
EPI_ISL_17697649,EPI_ISL_16520447,7
EPI_ISL_17697649,EPI_ISL_17488760,7
EPI_ISL_16711635,EPI_ISL_16905039,4
EPI_ISL_16711635,EPI_ISL_16740788,4
EPI_ISL_16711635,EPI_ISL_17371248,9
EPI_ISL_16711635,EPI_ISL_16758176,5
EPI_ISL_16711635,EPI_ISL_17072139,5
EPI_ISL_16849187,EPI_ISL_16758045,2
EPI_ISL_17785524,EPI_ISL_17501550,6
EPI_ISL_16871405,EPI_ISL_16348509,2
EPI_ISL_16871405,EPI_ISL_16646070,2
EPI_ISL_16871405,EPI_ISL_16746602,2
EPI_ISL_16871405,EPI_ISL_16951725,2
EPI_ISL_16871405,EPI_ISL_17493018,6
EPI_ISL_16871405,EPI_ISL_17371248,9
EPI_ISL_16871405,EPI_ISL_16633791,3
EPI_ISL_16871405,EPI_ISL_16679347,4
EPI_ISL_16871405,EPI_ISL_17488422,5
EPI_ISL_16871405,EPI_ISL_16604929,3
EPI_ISL_16871405,EPI_ISL_16636251,4
EPI_ISL_16871405,EPI_ISL_16723117,3
EPI_ISL_16871405,EPI_ISL_17494402,3
EPI_ISL_16871405,EPI_ISL_17150511,4
EPI_ISL_16871405,EPI_ISL_16758279,3
EPI_ISL_16871405,EPI_ISL_17072118,6
EPI_ISL_16871405,EPI_ISL_17495451,6
EPI_ISL_16871405,EPI_ISL_16955438,3
EPI_ISL_16871405,EPI_ISL_17199743,14
EPI_ISL_16871405,EPI_ISL_17072139,5
EPI_ISL_16871405,EPI_ISL_17489197,8
EPI_ISL_16871405,EPI_ISL_17170984,6
EPI_ISL_16871405,EPI_ISL_17495231,10
EPI_ISL_16871405,EPI_ISL_17494464,8
EPI_ISL_16871405,EPI_ISL_17488040,3
EPI_ISL_16871405,EPI_ISL_17104769,4
EPI_ISL_16871405,EPI_ISL_17186810,9
EPI_ISL_16871405,EPI_ISL_17489033,3
EPI_ISL_16871405,EPI_ISL_17492992,9
EPI_ISL_16871405,EPI_ISL_17494268,9
EPI_ISL_16871405,EPI_ISL_17785512,7
EPI_ISL_16871405,EPI_ISL_17490527,5
EPI_ISL_16871405,EPI_ISL_17545761,3
EPI_ISL_16871405,EPI_ISL_17485558,7
EPI_ISL_16871405,EPI_ISL_17816988,8
EPI_ISL_16871405,EPI_ISL_17645523,6
EPI_ISL_16871405,EPI_ISL_17645620,7
EPI_ISL_16871405,EPI_ISL_17645612,3
EPI_ISL_16871405,EPI_ISL_17714396,13
EPI_ISL_16871405,EPI_ISL_16306949,3
EPI_ISL_16871405,EPI_ISL_17785046,8
EPI_ISL_16327539,EPI_ISL_17490440,4
EPI_ISL_16348509,EPI_ISL_16327539,4
EPI_ISL_16348509,EPI_ISL_16712214,2
EPI_ISL_16348509,EPI_ISL_16646070,2
EPI_ISL_16348509,EPI_ISL_16746602,2
EPI_ISL_16348509,EPI_ISL_16951725,2
EPI_ISL_16348509,EPI_ISL_17493018,6
EPI_ISL_16348509,EPI_ISL_17371248,9
EPI_ISL_16348509,EPI_ISL_16598351,4
EPI_ISL_16348509,EPI_ISL_16635769,3
EPI_ISL_16348509,EPI_ISL_16633791,3
EPI_ISL_16348509,EPI_ISL_16679347,4
EPI_ISL_16348509,EPI_ISL_16636251,4
EPI_ISL_16348509,EPI_ISL_16723117,3
EPI_ISL_16348509,EPI_ISL_17488399,5
EPI_ISL_16348509,EPI_ISL_17494402,3
EPI_ISL_16348509,EPI_ISL_17150511,4
EPI_ISL_16348509,EPI_ISL_16758279,3
EPI_ISL_16348509,EPI_ISL_17072118,6
EPI_ISL_16348509,EPI_ISL_17495451,6
EPI_ISL_16348509,EPI_ISL_16955438,3
EPI_ISL_16348509,EPI_ISL_17072139,5
EPI_ISL_16348509,EPI_ISL_17170984,6
EPI_ISL_16348509,EPI_ISL_17495231,10
EPI_ISL_16348509,EPI_ISL_17488040,3
EPI_ISL_16348509,EPI_ISL_17186810,9
EPI_ISL_16348509,EPI_ISL_17493310,5
EPI_ISL_16348509,EPI_ISL_17494268,9
EPI_ISL_16348509,EPI_ISL_17490389,7
