Accession ID,Virus name,Collection date,country,Province,Pango lineage,Variant,clade,partiallyAliased,clade_display,Omicron sublineages
EPI_ISL_16712031,hCoV-19/Guangdong/GCDC-00226/2022,2022-12-28,China,Guangdong,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16641669,hCoV-19/Yunnan/IVDC-1419/2022,2022-12-28,China,Yunnan,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_17487613,hCoV-19/Hubei/HCDC-WH0604/2022,2022-12-28,China,Hubei,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16604531,hCoV-19/Shandong/SDCDC-0122/2022,2022-12-28,China,Shandong,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16604734,hCoV-19/Shandong/SDCDC-0352/2022,2022-12-28,China,Shandong,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_17088735,hCoV-19/Guangxi/GCDC-BH-010315/2022,2022-12-28,China,Guangxi,DY.3,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),DY
EPI_ISL_16636109,hCoV-19/Xinjiang/IVDC-1137/2022,2022-12-28,China,Xinjiang,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16711962,hCoV-19/Guangdong/GCDC-00375/2022,2022-12-28,China,Guangdong,DY.3,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),DY
EPI_ISL_16616945,hCoV-19/Hubei/HCDC-JM548/2022,2022-12-29,China,Hubei,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_17183554,hCoV-19/Liaoning/LNCDC-028-13/2022,2022-12-29,China,Liaoning,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16458308,hCoV-19/Gansu/GSCDC-009/2022,2022-12-29,China,Gansu,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16671019,hCoV-19/Jiangsu/YCCDC-013/2022,2022-12-29,China,Jiangsu,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16702197,hCoV-19/Gansu/GSCDC-039/2022,2022-12-29,China,Gansu,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16635196,hCoV-19/Liaoning/IVDC-2196/2022,2022-12-29,China,Liaoning,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16635189,hCoV-19/Liaoning/IVDC-2186/2022,2022-12-29,China,Liaoning,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16635602,hCoV-19/Zhejiang/IVDC-898/2022,2022-12-29,China,Zhejiang,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16635192,hCoV-19/Liaoning/IVDC-2191/2022,2022-12-29,China,Liaoning,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16635206,hCoV-19/Liaoning/IVDC-2207/2022,2022-12-29,China,Liaoning,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16635202,hCoV-19/Liaoning/IVDC-2203/2022,2022-12-29,China,Liaoning,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_17088850,hCoV-19/Guangxi/GCDC-WZ-010504/2022,2022-12-30,China,Guangxi,DY.3,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),DY
EPI_ISL_16635715,hCoV-19/Zhejiang/IVDC-1018/2022,2022-12-30,China,Zhejiang,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_17371265,hCoV-19/Shanghai/FU-FDEK64/2022,2022-12-30,China,Shanghai,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16616978,hCoV-19/Hubei/HCDC-JZ416/2022,2022-12-30,China,Hubei,DY.3,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),DY
EPI_ISL_17268684,hCoV-19/Anhui/USTC-2_1/2022,2022-12-30,China,Anhui,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16598363,hCoV-19/Heilongjiang/HLJCDC-1597/2022,2022-12-30,China,Heilongjiang,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_17805502,hCoV-19/Hainan/SY671/2022,2022-12-31,China,Hainan,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16610884,hCoV-19/Anhui/WCDC-1/2023,2023-01-01,China,Anhui,DY.3,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),DY
EPI_ISL_16671023,hCoV-19/Jiangsu/YCCDC-018/2023,2023-01-01,China,Jiangsu,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16723218,hCoV-19/Henan/LCDC-001/2023,2023-01-01,China,Henan,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16635879,hCoV-19/Xinjiang/IVDC-160/2023,2023-01-02,China,Xinjiang,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_17487305,hCoV-19/Hubei/HCDC-0451/2023,2023-01-02,China,Hubei,DY.3,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),DY
EPI_ISL_16596985,hCoV-19/Jiangxi/GCDC-007/2023,2023-01-02,China,Jiangxi,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16646062,hCoV-19/Yunnan/IVDC-596/2023,2023-01-02,China,Yunnan,DY.1.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1.1,22B (BA.5),DY
EPI_ISL_16636196,hCoV-19/Guizhou/IVDC-338/2023,2023-01-02,China,Guizhou,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16636197,hCoV-19/Guizhou/IVDC-340/2023,2023-01-02,China,Guizhou,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16573318,hCoV-19/Guangdong/GCDC-ZS-0005/2023,2023-01-02,China,Guangdong,DY.3,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),DY
EPI_ISL_17088790,hCoV-19/Guangxi/GCDC-LZ-010908/2023,2023-01-02,China,Guangxi,DY.3,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),DY
EPI_ISL_17088789,hCoV-19/Guangxi/GCDC-LZ-010907/2023,2023-01-02,China,Guangxi,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16635898,hCoV-19/Xinjiang/IVDC-180/2023,2023-01-02,China,Xinjiang,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16604535,hCoV-19/Shandong/SDCDC-0133/2023,2023-01-02,China,Shandong,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16713406,hCoV-19/Qinghai/QHCDC-HD2Y22/2023,2023-01-03,China,Qinghai,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_17150646,hCoV-19/Gansu/GSCDC-400/2023,2023-01-03,China,Gansu,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16635883,hCoV-19/Xinjiang/IVDC-164/2023,2023-01-03,China,Xinjiang,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16635885,hCoV-19/Xinjiang/IVDC-166/2023,2023-01-03,China,Xinjiang,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16608459,hCoV-19/Henan/HNCDCBT-036/2023,2023-01-03,China,Henan,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16646054,hCoV-19/Yunnan/IVDC-588/2023,2023-01-03,China,Yunnan,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16573272,hCoV-19/Guangdong/GCDC-JM-0006/2023,2023-01-03,China,Guangdong,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16598671,hCoV-19/Hunan/CCDC-01/2023,2023-01-03,China,Hunan,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16713419,hCoV-19/Qinghai/QHCDC-HB2Y07/2023,2023-01-03,China,Qinghai,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_17488970,hCoV-19/Fujian/FCDC-FZCX52/2023,2023-01-03,China,Fujian,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16458307,hCoV-19/Gansu/GSCDC-008/2023,2023-01-03,China,Gansu,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_17031601,hCoV-19/Hebei/SJZ-69/2023,2023-01-03,China,Hebei,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_17031600,hCoV-19/Hebei/SJZ-68/2023,2023-01-03,China,Hebei,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_17031604,hCoV-19/Hebei/SJZ-73/2023,2023-01-03,China,Hebei,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_17031607,hCoV-19/Hebei/SJZ-76/2023,2023-01-03,China,Hebei,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16709459,hCoV-19/Shaanxi/SXCDC-A012/2023,2023-01-03,China,Shaanxi,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16740786,hCoV-19/Anhui/HFCDC-21/2023,2023-01-03,China,Anhui,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16635893,hCoV-19/Xinjiang/IVDC-175/2023,2023-01-04,China,Xinjiang,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_17088798,hCoV-19/Guangxi/GCDC-GL-011105/2023,2023-01-04,China,Guangxi,DY.3,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),DY
EPI_ISL_16712211,hCoV-19/Guangdong/GCDC-SZ0005/2023,2023-01-04,China,Guangdong,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16757970,hCoV-19/Shandong/SDCDC-0588/2023,2023-01-04,China,Shandong,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_17488388,hCoV-19/Zhejiang/ZJCDC-122/2023,2023-01-04,China,Zhejiang,DY.3,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),DY
EPI_ISL_17488390,hCoV-19/Zhejiang/ZJCDC-120/2023,2023-01-04,China,Zhejiang,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16670971,hCoV-19/Jiangsu/NJCDC-14/2023,2023-01-04,China,Jiangsu,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16635938,hCoV-19/Xinjiang/IVDC-225/2023,2023-01-04,China,Xinjiang,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16635779,hCoV-19/Zhejiang/IVDC-59/2023,2023-01-04,China,Zhejiang,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16635095,hCoV-19/Ningxia/IVDC-423/2023,2023-01-04,China,Ningxia,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16635768,hCoV-19/Zhejiang/IVDC-48/2023,2023-01-04,China,Zhejiang,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_17490660,hCoV-19/Zhejiang/ZJCDC-178/2023,2023-01-04,China,Zhejiang,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16635085,hCoV-19/Ningxia/IVDC-412/2023,2023-01-04,China,Ningxia,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16598383,hCoV-19/Heilongjiang/HLJCDC-0031/2023,2023-01-04,China,Heilongjiang,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16709525,hCoV-19/Shaanxi/SXCDC-YU107/2023,2023-01-04,China,Shaanxi,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16604717,hCoV-19/Shandong/SDCDC-0333/2023,2023-01-04,China,Shandong,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16853786,hCoV-19/Shanxi/SXCDC-0034/2023,2023-01-05,China,Shanxi,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16709513,hCoV-19/Shaanxi/SXCDC-B020/2023,2023-01-05,China,Shaanxi,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16481852,hCoV-19/Tianjin/TJCDC-017/2023,2023-01-05,China,Tianjin,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16646058,hCoV-19/Yunnan/IVDC-592/2023,2023-01-05,China,Yunnan,DY.1.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1.1,22B (BA.5),DY
EPI_ISL_16646061,hCoV-19/Yunnan/IVDC-595/2023,2023-01-05,China,Yunnan,DY.1.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1.1,22B (BA.5),DY
EPI_ISL_16481851,hCoV-19/Tianjin/TJCDC-016/2023,2023-01-05,China,Tianjin,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16608468,hCoV-19/Henan/HNCDCBT-045/2023,2023-01-05,China,Henan,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_17487482,hCoV-19/Hubei/HCDC-0490/2023,2023-01-06,China,Hubei,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16481847,hCoV-19/Tianjin/TJCDC-012/2023,2023-01-06,China,Tianjin,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16481849,hCoV-19/Tianjin/TJCDC-014/2023,2023-01-06,China,Tianjin,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16702201,hCoV-19/Gansu/GSCDC-128/2023,2023-01-06,China,Gansu,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16702206,hCoV-19/Gansu/GSCDC-133/2023,2023-01-06,China,Gansu,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16713413,hCoV-19/Qinghai/QHCDC-HD2Y38/2023,2023-01-06,China,Qinghai,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),DY
EPI_ISL_16646067,hCoV-19/Yunnan/IVDC-601/2023,2023-01-07,China,Yunnan,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16597933,hCoV-19/Tianjin/TJCDC-047/2023,2023-01-07,China,Tianjin,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_17489500,hCoV-19/Fujian/FCDC-FJLG00129/2023,2023-01-07,China,Fujian,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16758328,hCoV-19/Shandong/SDCDC-0999/2023,2023-01-07,China,Shandong,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16698395,hCoV-19/Jiangsu/NJCDC-039/2023,2023-01-07,China,Jiangsu,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16636209,hCoV-19/Guizhou/IVDC-356/2023,2023-01-08,China,Guizhou,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16636210,hCoV-19/Guizhou/IVDC-357/2023,2023-01-08,China,Guizhou,DY.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),DY
EPI_ISL_16698399,hCoV-19/Jiangsu/NJCDC-043/2023,2023-01-08,China,Jiangsu,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_17031620,hCoV-19/Hebei/SJZ-57/2023,2023-01-08,China,Hebei,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_17031619,hCoV-19/Hebei/SJZ-56/2023,2023-01-08,China,Hebei,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16646048,hCoV-19/Yunnan/IVDC-582/2023,2023-01-08,China,Yunnan,DY.1.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1.1,22B (BA.5),DY
EPI_ISL_16646051,hCoV-19/Yunnan/IVDC-585/2023,2023-01-08,China,Yunnan,DY.1.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1.1,22B (BA.5),DY
EPI_ISL_16646046,hCoV-19/Yunnan/IVDC-580/2023,2023-01-08,China,Yunnan,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16709503,hCoV-19/Shaanxi/SXCDC-B014/2023,2023-01-08,China,Shaanxi,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16709030,hCoV-19/Chongqing/YBCDC-0058/2023,2023-01-09,China,Chongqing,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16598401,hCoV-19/Heilongjiang/HLJCDC-0060/2023,2023-01-09,China,Heilongjiang,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16597926,hCoV-19/Tianjin/TJCDC-040/2023,2023-01-09,China,Tianjin,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16702088,hCoV-19/Gansu/GSCDC-175/2023,2023-01-09,China,Gansu,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16597928,hCoV-19/Tianjin/TJCDC-042/2023,2023-01-09,China,Tianjin,DY.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),DY
EPI_ISL_16635869,hCoV-19/Xinjiang/IVDC-150/2023,2023-01-09,China,Xinjiang,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16636220,hCoV-19/Guizhou/IVDC-368/2023,2023-01-09,China,Guizhou,DY.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.1,22B (BA.5),DY
EPI_ISL_16536202,hCoV-19/Guangdong/ZCDC-004/2023,2023-01-09,China,Guangdong,DY.3,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),DY
