Accession ID,Virus name,Collection date,country,Province,Pango lineage,Variant,clade,partiallyAliased,clade_display,Omicron sublineages
EPI_ISL_16617198,hCoV-19/Hubei/HCDC-HG63/2022,2022-12-03,China,Hubei,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49,22B (BA.5),BA.5
EPI_ISL_16327545,hCoV-19/Shanghai/SJTU-235884/2022,2022-12-04,China,Shanghai,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49,22B (BA.5),BA.5
EPI_ISL_16327452,hCoV-19/Shanghai/SJTU-234872/2022,2022-12-04,China,Shanghai,BA.5.2.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1,22B (BA.5),BA.5
EPI_ISL_16327505,hCoV-19/Shanghai/SJTU-235460/2022,2022-12-04,China,Shanghai,BA.5.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2,22B (BA.5),BA.5
EPI_ISL_16327420,hCoV-19/Shanghai/SJTU-234539/2022,2022-12-04,China,Shanghai,BQ.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22E,BA.5.3.1.1.1.1.1,22E (BQ.1),BA.5
EPI_ISL_16711875,hCoV-19/Guangdong/GCDC-58539/2022,2022-12-04,China,Guangdong,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),BA.5
EPI_ISL_17489513,hCoV-19/Fujian/FCDC-FJFZLG5281/2022,2022-12-05,China,Fujian,BA.5.1.32,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.1.32,22B (BA.5),BA.5
EPI_ISL_16327486,hCoV-19/Shanghai/SJTU-235302/2022,2022-12-05,China,Shanghai,BQ.1.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22E,BA.5.3.1.1.1.1.1.1,22E (BQ.1),BA.5
EPI_ISL_17489512,hCoV-19/Fujian/FCDC-FJFZLG5282/2022,2022-12-05,China,Fujian,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49.1,22B (BA.5),BA.5
EPI_ISL_16712113,hCoV-19/Guangdong/GCDC-00100/2022,2022-12-05,China,Guangdong,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),BA.5
EPI_ISL_16711850,hCoV-19/Guangdong/GCDC-58513/2022,2022-12-05,China,Guangdong,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49.1,22B (BA.5),BA.5
EPI_ISL_16306951,hCoV-19/Beijing/CPL-12-20/2022,2022-12-06,China,Beijing,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),BA.5
EPI_ISL_16910775,hCoV-19/Heilongjiang/HLJCDC-1504/2022,2022-12-06,China,Heilongjiang,BQ.1.2.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22E,BA.5.3.1.1.1.1.1.2.1,22E (BQ.1),BA.5
EPI_ISL_16306953,hCoV-19/Beijing/CPL-12-22/2022,2022-12-06,China,Beijing,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),BA.5
EPI_ISL_16327497,hCoV-19/Shanghai/SJTU-235327/2022,2022-12-07,China,Shanghai,BA.5.2.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1,22B (BA.5),BA.5
EPI_ISL_16327489,hCoV-19/Shanghai/SJTU-235307/2022,2022-12-08,China,Shanghai,BQ.1.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22E,BA.5.3.1.1.1.1.1.1,22E (BQ.1),BA.5
EPI_ISL_16127650,hCoV-19/Jiangsu/JITHCC-7/2022,2022-12-09,China,Jiangsu,BA.5.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2,22B (BA.5),BA.5
EPI_ISL_16127654,hCoV-19/Jiangsu/JITHCC-188/2022,2022-12-09,China,Jiangsu,BF.5.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.5,22B (BA.5),BA.5
EPI_ISL_16306977,hCoV-19/Beijing/CPL-12-47/2022,2022-12-09,China,Beijing,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),BA.5
EPI_ISL_16306931,hCoV-19/Sichuan/SCDCP-4515/2022,2022-12-09,China,Sichuan,BA.5.1.32,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.1.32,22B (BA.5),BA.5
EPI_ISL_16327579,hCoV-19/Shanghai/SJTU-236453/2022,2022-12-10,China,Shanghai,BA.5.2.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1,22B (BA.5),BA.5
EPI_ISL_16327583,hCoV-19/Shanghai/SJTU-236476/2022,2022-12-10,China,Shanghai,BQ.1.1.3,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22E,BA.5.3.1.1.1.1.1.1.3,22E (BQ.1),BA.5
EPI_ISL_16910776,hCoV-19/Heilongjiang/HLJCDC-1506/2022,2022-12-11,China,Heilongjiang,BA.5.2.6,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.6,22B (BA.5),BA.5
EPI_ISL_16327650,hCoV-19/Shanghai/SJTU-237101/2022,2022-12-11,China,Shanghai,BQ.1.28,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22E,BA.5.3.1.1.1.1.1.28,22E (BQ.1),BA.5
EPI_ISL_16712035,hCoV-19/Guangdong/GCDC-GZ9959184/2022,2022-12-12,China,Guangdong,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),BA.5
EPI_ISL_17088673,hCoV-19/Guangxi/GCDC-NN-122301/2022,2022-12-13,China,Guangxi,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49.1,22B (BA.5),BA.5
EPI_ISL_17031547,hCoV-19/Hebei/LF-33/2022,2022-12-13,China,Hebei,BA.5.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2,22B (BA.5),BA.5
EPI_ISL_16713320,hCoV-19/Jilin/JLCDC-58822/2022,2022-12-13,China,Jilin,BE.8,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.3.1.8,22B (BA.5),BA.5
EPI_ISL_16327629,hCoV-19/Shanghai/SJTU-236910/2022,2022-12-13,China,Shanghai,BA.5.2.61,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.61,22B (BA.5),BA.5
EPI_ISL_17487201,hCoV-19/Hubei/HCDC-0130/2022,2022-12-14,China,Hubei,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16327628,hCoV-19/Shanghai/SJTU-236909/2022,2022-12-14,China,Shanghai,BF.11,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.11,22B (BA.5),BA.5
EPI_ISL_16327614,hCoV-19/Shanghai/SJTU-236853/2022,2022-12-14,China,Shanghai,BA.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5,22B (BA.5),BA.5
EPI_ISL_16910780,hCoV-19/Heilongjiang/HLJCDC-1513/2022,2022-12-15,China,Heilongjiang,BF.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.5,22B (BA.5),BA.5
EPI_ISL_16910784,hCoV-19/Heilongjiang/HLJCDC-1517/2022,2022-12-15,China,Heilongjiang,BF.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.5,22B (BA.5),BA.5
EPI_ISL_16327610,hCoV-19/Shanghai/SJTU-236752/2022,2022-12-15,China,Shanghai,BQ.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22E,BA.5.3.1.1.1.1.1,22E (BQ.1),BA.5
EPI_ISL_16635566,hCoV-19/Zhejiang/IVDC-862/2022,2022-12-15,China,Zhejiang,BA.5.1.32,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.1.32,22B (BA.5),BA.5
EPI_ISL_16713322,hCoV-19/Jilin/JLCDC-59072/2022,2022-12-15,China,Jilin,BA.5.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2,22B (BA.5),BA.5
EPI_ISL_16598326,hCoV-19/Heilongjiang/HLJCDC-1520/2022,2022-12-16,China,Heilongjiang,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),BA.5
EPI_ISL_16597054,hCoV-19/Jiangxi/JCDC-ML1141/2022,2022-12-16,China,Jiangxi,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49,22B (BA.5),BA.5
EPI_ISL_16713340,hCoV-19/Jilin/JLCDC-59576/2022,2022-12-16,China,Jilin,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49.1,22B (BA.5),BA.5
EPI_ISL_16334606,hCoV-19/Fujian/LY-2611/2022,2022-12-17,China,Fujian,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.4,22B (BA.5),BA.5
EPI_ISL_16713324,hCoV-19/Jilin/JLCDC-59183/2022,2022-12-18,China,Jilin,BQ.1.2.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22E,BA.5.3.1.1.1.1.1.2.1,22E (BQ.1),BA.5
EPI_ISL_16910788,hCoV-19/Heilongjiang/HLJCDC-1526/2022,2022-12-18,China,Heilongjiang,BA.5.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2,22B (BA.5),BA.5
EPI_ISL_16712170,hCoV-19/Guangdong/GCDC-GZ9959220/2022,2022-12-18,China,Guangdong,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),BA.5
EPI_ISL_16910786,hCoV-19/Heilongjiang/HLJCDC-1524/2022,2022-12-18,China,Heilongjiang,BA.5.2.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1,22B (BA.5),BA.5
EPI_ISL_17088669,hCoV-19/Guangxi/GCDC-NN-123002/2022,2022-12-19,China,Guangxi,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49.1,22B (BA.5),BA.5
EPI_ISL_16283965,hCoV-19/Fujian/FPCDCP-2823/2022,2022-12-19,China,Fujian,DZ.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49.1,22B (BA.5),BA.5
EPI_ISL_16635557,hCoV-19/Zhejiang/IVDC-853/2022,2022-12-19,China,Zhejiang,BA.5.1.32,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.1.32,22B (BA.5),BA.5
EPI_ISL_16673456,hCoV-19/Henan/CDC-1277/2022,2022-12-19,China,Henan,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16673457,hCoV-19/Henan/CDC-1278/2022,2022-12-19,China,Henan,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16673458,hCoV-19/Henan/CDC-1279/2022,2022-12-19,China,Henan,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16468058,hCoV-19/Beijing/CPL-12-118/2022,2022-12-19,China,Beijing,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),BA.5
EPI_ISL_16520424,hCoV-19/Beijing/CPL-12-337/2022,2022-12-19,China,Beijing,BA.5.1.32,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.1.32,22B (BA.5),BA.5
EPI_ISL_16910725,hCoV-19/Anhui/MCDC109/2022,2022-12-19,China,Anhui,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),BA.5
EPI_ISL_16910789,hCoV-19/Heilongjiang/HLJCDC-1533/2022,2022-12-19,China,Heilongjiang,CL.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.1.29.1,22B (BA.5),BA.5
EPI_ISL_16481871,hCoV-19/Tianjin/TJCDC-036/2022,2022-12-19,China,Tianjin,BQ.1.23,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22E,BA.5.3.1.1.1.1.1.23,22E (BQ.1),BA.5
EPI_ISL_16604489,hCoV-19/Shandong/SDCDC-0048/2022,2022-12-20,China,Shandong,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49,22B (BA.5),BA.5
EPI_ISL_17088682,hCoV-19/Guangxi/GCDC-NN-123012/2022,2022-12-20,China,Guangxi,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16711894,hCoV-19/Guangdong/GCDC-62275/2022,2022-12-20,China,Guangdong,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),BA.5
EPI_ISL_17487572,hCoV-19/Hubei/HCDC-WH0696/2022,2022-12-20,China,Hubei,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16436285,hCoV-19/Sichuan/SCDCP-4612/2022,2022-12-20,China,Sichuan,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16334610,hCoV-19/Fujian/FPCDCP-3/2022,2022-12-21,China,Fujian,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16598682,hCoV-19/Hunan/CCDC-12/2022,2022-12-21,China,Hunan,BA.5.2,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1,22B (BA.5),BA.5
EPI_ISL_16390368,hCoV-19/Hunan/HuNCDC-1896/2022,2022-12-21,China,Hunan,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16327660,hCoV-19/Shanghai/SJTU-237137/2022,2022-12-21,China,Shanghai,BF.27,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.27,22B (BA.5),BA.5
EPI_ISL_16608443,hCoV-19/Henan/HNCDCBT-020/2022,2022-12-21,China,Henan,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16608441,hCoV-19/Henan/HNCDCBT-018/2022,2022-12-21,China,Henan,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16711895,hCoV-19/Guangdong/GCDC-00158/2022,2022-12-21,China,Guangdong,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.3,22B (BA.5),BA.5
EPI_ISL_16608425,hCoV-19/Henan/HNCDCBT-002/2022,2022-12-21,China,Henan,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16604487,hCoV-19/Shandong/SDCDC-0046/2022,2022-12-21,China,Shandong,BA.5.1.32,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.1.32,22B (BA.5),BA.5
EPI_ISL_16698281,hCoV-19/Chongqing/CQCDC-6196/2022,2022-12-22,China,Chongqing,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16598329,hCoV-19/Heilongjiang/HLJCDC-1541/2022,2022-12-22,China,Heilongjiang,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49,22B (BA.5),BA.5
EPI_ISL_17371204,hCoV-19/Shanghai/FU-FDEK02/2022,2022-12-22,China,Shanghai,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16709479,hCoV-19/Shaanxi/SXCDC-X017/2022,2022-12-22,China,Shaanxi,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16610101,hCoV-19/Henan/CDC-003/2022,2022-12-22,China,Henan,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49,22B (BA.5),BA.5
EPI_ISL_16610102,hCoV-19/Henan/CDC-004/2022,2022-12-22,China,Henan,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49,22B (BA.5),BA.5
EPI_ISL_16598341,hCoV-19/Heilongjiang/HLJCDC-1553/2022,2022-12-22,China,Heilongjiang,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49,22B (BA.5),BA.5
EPI_ISL_16348506,hCoV-19/Beijing/CPL-12-53/2022,2022-12-23,China,Beijing,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),BA.5
EPI_ISL_16440457,hCoV-19/Guangdong/UHK-SWJ/2022,2022-12-23,China,Guangdong,BA.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5,22B (BA.5),BA.5
EPI_ISL_16709468,hCoV-19/Shaanxi/SXCDC-X006/2022,2022-12-23,China,Shaanxi,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49,22B (BA.5),BA.5
EPI_ISL_16709478,hCoV-19/Shaanxi/SXCDC-X016/2022,2022-12-23,China,Shaanxi,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),BA.5
EPI_ISL_16635077,hCoV-19/Ningxia/IVDC-1314/2022,2022-12-24,China,Ningxia,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49.1,22B (BA.5),BA.5
EPI_ISL_16636028,hCoV-19/Xinjiang/IVDC-1051/2022,2022-12-24,China,Xinjiang,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16910792,hCoV-19/Heilongjiang/HLJCDC-1557/2022,2022-12-24,China,Heilongjiang,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49.1,22B (BA.5),BA.5
EPI_ISL_16636117,hCoV-19/Xinjiang/IVDC-1145/2022,2022-12-25,China,Xinjiang,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49,22B (BA.5),BA.5
EPI_ISL_16604736,hCoV-19/Shandong/SDCDC-0355/2022,2022-12-25,China,Shandong,BA.5.2.50,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.50,22B (BA.5),BA.5
EPI_ISL_16636033,hCoV-19/Xinjiang/IVDC-1059/2022,2022-12-25,China,Xinjiang,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49,22B (BA.5),BA.5
EPI_ISL_17088742,hCoV-19/Guangxi/GCDC-BH-010309/2022,2022-12-25,China,Guangxi,DZ.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49.1,22B (BA.5),BA.5
EPI_ISL_16635138,hCoV-19/Liaoning/IVDC-1328/2022,2022-12-25,China,Liaoning,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),BA.5
EPI_ISL_16750683,hCoV-19/Yunnan/YCDC-31/2022,2022-12-25,China,Yunnan,BA.5.2.27,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.27,22B (BA.5),BA.5
EPI_ISL_16709237,hCoV-19/Henan/CDC-LG1306/2022,2022-12-26,China,Henan,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16709239,hCoV-19/Henan/CDC-LG1308/2022,2022-12-26,China,Henan,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16598613,hCoV-19/Sichuan/SCDC-4635/2022,2022-12-26,China,Sichuan,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16635145,hCoV-19/Liaoning/IVDC-1335/2022,2022-12-26,China,Liaoning,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48.2,22B (BA.5),BA.5
EPI_ISL_16635146,hCoV-19/Liaoning/IVDC-1336/2022,2022-12-26,China,Liaoning,BA.5.1.32,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.1.32,22B (BA.5),BA.5
EPI_ISL_16635150,hCoV-19/Liaoning/IVDC-1340/2022,2022-12-26,China,Liaoning,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16390369,hCoV-19/Hunan/HuNCDC-1912/2022,2022-12-26,China,Hunan,DZ.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49.1,22B (BA.5),BA.5
EPI_ISL_17088859,hCoV-19/Guangxi/GCDC-FCGIM-010501/2022,2022-12-26,China,Guangxi,DZ.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49.1,22B (BA.5),BA.5
EPI_ISL_16698258,hCoV-19/Chongqing/CQCDC-6122/2022,2022-12-26,China,Chongqing,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16750684,hCoV-19/Yunnan/YCDC-32/2022,2022-12-27,China,Yunnan,BA.5.2.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1,22B (BA.5),BA.5
EPI_ISL_17487617,hCoV-19/Hubei/HCDC-WH0600/2022,2022-12-27,China,Hubei,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_16698268,hCoV-19/Chongqing/CQCDC-6183/2022,2022-12-27,China,Chongqing,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_17088666,hCoV-19/Guangxi/GCDC-HC-010601/2022,2022-12-27,China,Guangxi,BA.5.2.48,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.48,22B (BA.5),BA.5
EPI_ISL_17088791,hCoV-19/Guangxi/GCDC-LZ-122704/2022,2022-12-27,China,Guangxi,BA.5.2.49,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.49,22B (BA.5),BA.5
