Accession ID,Virus name,Collection date,country,Province,Pango lineage,Variant,clade,partiallyAliased,clade_display,Omicron sublineages
EPI_ISL_16598351,hCoV-19/Heilongjiang/HLJCDC-1586/2022,2022-12-30,China,Heilongjiang,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17268685,hCoV-19/Anhui/USTC-2_2/2022,2022-12-30,China,Anhui,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_16758058,hCoV-19/Shandong/SDCDC-0685/2022,2022-12-30,China,Shandong,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_16635646,hCoV-19/Zhejiang/IVDC-949/2022,2022-12-31,China,Zhejiang,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17805513,hCoV-19/Hainan/SY683/2022,2022-12-31,China,Hainan,BF.7.14.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.5,22B (BA.5),BF.7
EPI_ISL_16573280,hCoV-19/Guangdong/GCDC-JM-0013/2023,2023-01-01,China,Guangdong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16740774,hCoV-19/Anhui/HFCDC-9/2023,2023-01-01,China,Anhui,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_17031566,hCoV-19/Hebei/HCDC-LF-50/2023,2023-01-01,China,Hebei,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16709451,hCoV-19/Shaanxi/SXCDC-A004/2023,2023-01-02,China,Shaanxi,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.6,22B (BA.5),BF.7
EPI_ISL_16709448,hCoV-19/Shaanxi/SXCDC-A001/2023,2023-01-02,China,Shaanxi,BF.7.14.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.5,22B (BA.5),BF.7
EPI_ISL_16635769,hCoV-19/Zhejiang/IVDC-49/2023,2023-01-02,China,Zhejiang,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16635226,hCoV-19/Liaoning/IVDC-470/2023,2023-01-02,China,Liaoning,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16635220,hCoV-19/Liaoning/IVDC-464/2023,2023-01-02,China,Liaoning,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16636195,hCoV-19/Guizhou/IVDC-336/2023,2023-01-02,China,Guizhou,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17488123,hCoV-19/Zhejiang/ZJCDC-372/2023,2023-01-02,China,Zhejiang,BF.7.14.6,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.6,22B (BA.5),BF.7
EPI_ISL_16636198,hCoV-19/Guizhou/IVDC-341/2023,2023-01-02,China,Guizhou,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16712214,hCoV-19/Guangdong/GCDC-SZ0002/2023,2023-01-02,China,Guangdong,BF.7.14.6,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.6,22B (BA.5),BF.7
EPI_ISL_16633791,hCoV-19/Anhui/HNCDC-3/2023,2023-01-03,China,Anhui,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16758176,hCoV-19/Shandong/SDCDC-0824/2023,2023-01-03,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16636202,hCoV-19/Guizhou/IVDC-346/2023,2023-01-03,China,Guizhou,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16561113,hCoV-19/Fujian/FCDC-CX33/2023,2023-01-03,China,Fujian,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16561121,hCoV-19/Fujian/FCDC-CX50/2023,2023-01-03,China,Fujian,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17493091,hCoV-19/Sichuan/SCDC-010/2023,2023-01-03,China,Sichuan,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_16757983,hCoV-19/Shandong/SDCDC-0601/2023,2023-01-03,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16709458,hCoV-19/Shaanxi/SXCDC-A011/2023,2023-01-03,China,Shaanxi,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_16740788,hCoV-19/Anhui/HFCDC-23/2023,2023-01-03,China,Anhui,BF.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7,22B (BA.5),BF.7
EPI_ISL_16635295,hCoV-19/Inner Mongolia/IVDC-282/2023,2023-01-03,China,Neimenggu,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16758024,hCoV-19/Shandong/SDCDC-0644/2023,2023-01-04,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16604713,hCoV-19/Shandong/SDCDC-0329/2023,2023-01-04,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16702247,hCoV-19/Gansu/GSCDC-152/2023,2023-01-04,China,Gansu,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16709524,hCoV-19/Shaanxi/SXCDC-YU106/2023,2023-01-04,China,Shaanxi,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16709522,hCoV-19/Shaanxi/SXCDC-YU104/2023,2023-01-04,China,Shaanxi,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16604721,hCoV-19/Shandong/SDCDC-0337/2023,2023-01-04,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16604715,hCoV-19/Shandong/SDCDC-0331/2023,2023-01-04,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16598387,hCoV-19/Heilongjiang/HLJCDC-0041/2023,2023-01-05,China,Heilongjiang,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16481861,hCoV-19/Tianjin/TJCDC-026/2023,2023-01-05,China,Tianjin,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16670981,hCoV-19/Jiangsu/SZCDC-046/2023,2023-01-06,China,Jiangsu,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16709505,hCoV-19/Shaanxi/SXCDC-B016/2023,2023-01-06,China,Shaanxi,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17489577,hCoV-19/Fujian/FCDC-FJ01S061/2023,2023-01-06,China,Fujian,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16709531,hCoV-19/Shaanxi/SXCDC-YU115/2023,2023-01-06,China,Shaanxi,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16709029,hCoV-19/Chongqing/YBCDC-0057/2023,2023-01-06,China,Chongqing,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16604824,hCoV-19/Shandong/SDCDC-0454/2023,2023-01-06,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16597947,hCoV-19/Tianjin/TJCDC-061/2023,2023-01-06,China,Tianjin,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16646070,hCoV-19/Yunnan/IVDC-604/2023,2023-01-07,China,Yunnan,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16597952,hCoV-19/Tianjin/TJCDC-066/2023,2023-01-07,China,Tianjin,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16679347,hCoV-19/Anhui/FYCDC-008/2023,2023-01-07,China,Anhui,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16610789,hCoV-19/Fujian/FCDC-00138/2023,2023-01-08,China,Fujian,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16597935,hCoV-19/Tianjin/TJCDC-049/2023,2023-01-08,China,Tianjin,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17488112,hCoV-19/Zhejiang/ZJCDC-383/2023,2023-01-08,China,Zhejiang,BF.7.14.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.5,22B (BA.5),BF.7
EPI_ISL_16646084,hCoV-19/Yunnan/IVDC-618/2023,2023-01-08,China,Yunnan,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_17086613,hCoV-19/Guangxi/NN-011307/2023,2023-01-08,China,Guangxi,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16636211,hCoV-19/Guizhou/IVDC-359/2023,2023-01-08,China,Guizhou,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17086611,hCoV-19/Guangxi/NN-011305/2023,2023-01-08,China,Guangxi,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16646083,hCoV-19/Yunnan/IVDC-617/2023,2023-01-08,China,Yunnan,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_16921918,hCoV-19/Jiangsu/WXCDC-076/2023,2023-01-08,China,Jiangsu,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16633797,hCoV-19/Anhui/HNCDC-4/2023,2023-01-09,China,Anhui,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16635244,hCoV-19/Liaoning/IVDC-496/2023,2023-01-09,China,Liaoning,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16757975,hCoV-19/Shandong/SDCDC-0593/2023,2023-01-09,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17031626,hCoV-19/Hebei/SJZ-59/2023,2023-01-09,China,Hebei,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_17488422,hCoV-19/Zhejiang/ZJCDC-088/2023,2023-01-09,China,Zhejiang,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16711635,hCoV-19/Guangdong/GCDC-ZH0001/2023,2023-01-09,China,Guangdong,BF.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16711633,hCoV-19/Guangdong/GCDC-ZH0005/2023,2023-01-09,China,Guangdong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17490661,hCoV-19/Zhejiang/ZJCDC-177/2023,2023-01-09,China,Zhejiang,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16636217,hCoV-19/Guizhou/IVDC-365/2023,2023-01-09,China,Guizhou,BF.7.14.3,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16839002,hCoV-19/Fujian/FCDC-nd20230042/2023,2023-01-10,China,Fujian,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16679336,hCoV-19/Anhui/FYCDC-009/2023,2023-01-10,China,Anhui,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_16633795,hCoV-19/Anhui/HNCDC-6/2023,2023-01-10,China,Anhui,BF.7.14.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.5,22B (BA.5),BF.7
EPI_ISL_16635337,hCoV-19/Inner Mongolia/IVDC-330/2023,2023-01-10,China,Neimenggu,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16758174,hCoV-19/Shandong/SDCDC-0822/2023,2023-01-10,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17488427,hCoV-19/Zhejiang/ZJCDC-083/2023,2023-01-10,China,Zhejiang,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_16849204,hCoV-19/Shandong/SDCDC-1131/2023,2023-01-10,China,Shandong,BF.7.14.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.5,22B (BA.5),BF.7
EPI_ISL_16737899,hCoV-19/Sichuan/SCDC-12/2023,2023-01-10,China,Sichuan,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_16702211,hCoV-19/Gansu/GSCDC-138/2023,2023-01-10,China,Gansu,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_17487411,hCoV-19/Hubei/HCDC-0535/2023,2023-01-11,China,Hubei,BF.7.14.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.5,22B (BA.5),BF.7
EPI_ISL_16702143,hCoV-19/Gansu/GSCDC-191/2023,2023-01-11,China,Gansu,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16723112,hCoV-19/Qinghai/QCDC-HB2Y-26/2023,2023-01-11,China,Qinghai,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_16604929,hCoV-19/Hainan/CDC-011/2023,2023-01-11,China,Hainan,BF.7.14.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.5,22B (BA.5),BF.7
EPI_ISL_16604763,hCoV-19/Shandong/SDCDC-0390/2023,2023-01-11,China,Shandong,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16709123,hCoV-19/Chongqing/WZCDC-0081/2023,2023-01-12,China,Chongqing,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16968093,hCoV-19/Anhui/HNCDC-12/2023,2023-01-12,China,Anhui,BF.7.14.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.5,22B (BA.5),BF.7
EPI_ISL_17489475,hCoV-19/Fujian/FCDC-FJNP0120/2023,2023-01-12,China,Fujian,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16635341,hCoV-19/Inner Mongolia/IVDC-331/2023,2023-01-12,China,Neimenggu,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16635342,hCoV-19/Inner Mongolia/IVDC-332/2023,2023-01-12,China,Neimenggu,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16849203,hCoV-19/Shandong/SDCDC-1127/2023,2023-01-12,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16849224,hCoV-19/Shandong/SDCDC-1128/2023,2023-01-12,China,Shandong,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_17150491,hCoV-19/Gansu/GSCDC-245/2023,2023-01-12,China,Gansu,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17493408,hCoV-19/Liaoning/SYCDC-0012/2023,2023-01-12,China,Liaoning,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16636251,hCoV-19/Guizhou/IVDC-399/2023,2023-01-12,China,Guizhou,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16758045,hCoV-19/Shandong/SDCDC-0669/2023,2023-01-13,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16698436,hCoV-19/Jiangsu/XZCDC-49/2023,2023-01-13,China,Jiangsu,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16723117,hCoV-19/Qinghai/QCDC-HD2Y-48/2023,2023-01-13,China,Qinghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16712193,hCoV-19/Guangdong/GCDC-00640/2023,2023-01-13,China,Guangdong,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_16921917,hCoV-19/Jiangsu/WXCDC-074/2023,2023-01-13,China,Jiangsu,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16635969,hCoV-19/Xinjiang/IVDC-269/2023,2023-01-14,China,Xinjiang,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17494250,hCoV-19/Shaanxi/SCDC-0023/2023,2023-01-14,China,Shaanxi,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17031681,hCoV-19/Hebei/ZJK-48/2023,2023-01-15,China,Hebei,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17031688,hCoV-19/Hebei/ZJK-56/2023,2023-01-15,China,Hebei,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16911089,hCoV-19/Hubei/HCDC-JM631/2023,2023-01-15,China,Hubei,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16921916,hCoV-19/Jiangsu/WXCDC-073/2023,2023-01-15,China,Jiangsu,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_17170750,hCoV-19/Guangdong/GDCDC-ZQ-0016/2023,2023-01-16,China,Guangdong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17488399,hCoV-19/Zhejiang/ZJCDC-111/2023,2023-01-16,China,Zhejiang,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17488180,hCoV-19/Zhejiang/ZJCDC-313/2023,2023-01-16,China,Zhejiang,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
