Accession ID,Virus name,Collection date,country,Province,Pango lineage,Variant,clade,partiallyAliased,clade_display,Omicron sublineages
EPI_ISL_17775123,hCoV-19/Liaoning/LNCDC-126-11/2023,2023-04-25,China,Liaoning,XBB.1.5.12,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.12,23A (XBB.1.5),XBB
EPI_ISL_17645695,hCoV-19/Sichuan/LZSCDC-47JGL/2023,2023-04-25,China,Sichuan,FL.4,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.4,23D (XBB.1.9),XBB
EPI_ISL_17697911,hCoV-19/Guangdong/GDCDC_SZ_0557/2023,2023-04-26,China,Guangdong,FL.2.3,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2.3,23D (XBB.1.9),XBB
EPI_ISL_17801899,hCoV-19/Anhui/HNCDC-72/2023,2023-04-26,China,Anhui,FE.1.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.18.1.1.1,22F (XBB),XBB
EPI_ISL_17664528,hCoV-19/Sichuan/YACDC-CX032/2023,2023-04-26,China,Sichuan,FL.4.11,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.4.11,23D (XBB.1.9),XBB
EPI_ISL_17625527,hCoV-19/Shanghai/SCDC-3339/2023,2023-04-26,China,Shanghai,FU.1,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16.1.1,23B (XBB.1.16),XBB
EPI_ISL_17794349,hCoV-19/Jiangxi/JXGZ-201/2023,2023-04-26,China,Jiangxi,FL.2.3,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2.3,23D (XBB.1.9),XBB
EPI_ISL_18447542,hCoV-19/Gansu/QYCDC-0277/2023,2023-04-27,China,Gansu,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17625432,hCoV-19/Shanghai/SCDC-410/2023,2023-04-28,China,Shanghai,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17625369,hCoV-19/Hubei/HCDC-1070/2023,2023-04-28,China,Hubei,FL.13.1,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.13.1,23D (XBB.1.9),XBB
EPI_ISL_17625325,hCoV-19/Hubei/HCDC-1048/2023,2023-04-28,China,Hubei,XBB.1.5.20,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.20,23A (XBB.1.5),XBB
EPI_ISL_17795790,hCoV-19/Henan/ZKCDC-39/2023,2023-04-28,China,Henan,FL.4,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.4,23D (XBB.1.9),XBB
EPI_ISL_17794439,hCoV-19/Jiangxi/JXJA-027/2023,2023-04-28,China,Jiangxi,FD.2,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.15,23A (XBB.1.5),XBB
EPI_ISL_17645499,hCoV-19/Hubei/HCDC-WH1230/2023,2023-04-28,China,Hubei,XBB.1.16,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16,23B (XBB.1.16),XBB
EPI_ISL_17729772,hCoV-19/Anhui/BZCDC-66/2023,2023-04-28,China,Anhui,GW.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.19.1.1,22F (XBB),XBB
EPI_ISL_17795732,hCoV-19/Jiangsu/YZCDC-107/2023,2023-04-29,China,Jiangsu,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17620291,hCoV-19/Anhui/LACDC-054/2023,2023-04-29,China,Anhui,XBB.1.5.24,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.24,23A (XBB.1.5),XBB
EPI_ISL_17836384,hCoV-19/Xinjiang/XJCDCBAZ-074/2023,2023-04-29,China,Xinjiang,EG.4,VUM GRA (XBB.1.9.2+XBB1.9.2.*) first detected in Indonesia/Egypt,23D,XBB.1.9.2.4,23D (XBB.1.9),XBB
EPI_ISL_17645423,hCoV-19/Sichuan/GACDC-18230100/2023,2023-04-29,China,Sichuan,XBB.1.24.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.24.1,22F (XBB),XBB
EPI_ISL_17645489,hCoV-19/Hubei/HCDC-WH1220/2023,2023-04-29,China,Hubei,FL.2.3,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2.3,23D (XBB.1.9),XBB
EPI_ISL_17836325,hCoV-19/Xinjiang/XJCDCHT032/2023,2023-04-29,China,Xinjiang,FL.4,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.4,23D (XBB.1.9),XBB
EPI_ISL_17684077,hCoV-19/Yunnan/YNCDC-0496/2023,2023-04-29,China,Yunnan,XBB.1.16,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16,23B (XBB.1.16),XBB
EPI_ISL_18009709,hCoV-19/Beijing/BJCDC-1439/2023,2023-04-30,China,Beijing,EU.1.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.26.1.1,23A (XBB.1.5),XBB
EPI_ISL_17684118,hCoV-19/Sichuan/YACDC-cx035/2023,2023-04-30,China,Sichuan,XBB.1.5.24,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.24,23A (XBB.1.5),XBB
EPI_ISL_17951415,hCoV-19/Shanxi/TYCDC-114/2023,2023-04-30,China,Shanxi,FL.2,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2,23D (XBB.1.9),XBB
EPI_ISL_17794288,hCoV-19/Jiangxi/JXFZ-070/2023,2023-04-30,China,Jiangxi,XBB.1.17.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.17.1,22F (XBB),XBB
EPI_ISL_17765869,hCoV-19/Anhui/HFCDC-395/2023,2023-05-01,China,Anhui,XBB.1.5.12,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.12,23A (XBB.1.5),XBB
EPI_ISL_17765838,hCoV-19/Anhui/HFCDC-364/2023,2023-05-01,China,Anhui,FY.3.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.22.1.3.1,22F (XBB),XBB
EPI_ISL_17794291,hCoV-19/Jiangxi/JXFZ-086/2023,2023-05-01,China,Jiangxi,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17794903,hCoV-19/Jiangxi/JXYC-028/2023,2023-05-01,China,Jiangxi,GM.1,VUM GRA (XBB.2.3+XBB.2.3.*) first detected in India/USA,23E,XBB.2.3.6.1,23E (XBB.2.3),XBB
EPI_ISL_17625381,hCoV-19/Hubei/HCDC-XN1128/2023,2023-05-01,China,Hubei,GR.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.42.1,23A (XBB.1.5),XBB
EPI_ISL_17999064,hCoV-19/Xinjiang/BTCDC199/2023,2023-05-02,China,Xinjiang,FL.2,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2,23D (XBB.1.9),XBB
EPI_ISL_17684469,hCoV-19/Henan/PYCDC-XG052/2023,2023-05-02,China,Henan,XBB.2.3,VUM GRA (XBB.2.3+XBB.2.3.*) first detected in India/USA,23E,XBB.2.3,23E (XBB.2.3),XBB
EPI_ISL_17998802,hCoV-19/Gansu/GSCDC-0320/2023,2023-05-02,China,Gansu,XBB.1.44.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,22F,XBB.1.44.1,22F (XBB),XBB
EPI_ISL_18013090,hCoV-19/Anhui/WHCDC-216/2023,2023-05-02,China,Anhui,FY.3.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.22.1.3.1,22F (XBB),XBB
EPI_ISL_17794533,hCoV-19/Jiangxi/JXJJ-107/2023,2023-05-02,China,Jiangxi,GA.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.17.1.1,22F (XBB),XBB
EPI_ISL_17794784,hCoV-19/Jiangxi/JXPX-043/2023,2023-05-02,China,Jiangxi,XBB.1.24.3,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.24.3,22F (XBB),XBB
EPI_ISL_17645931,hCoV-19/Shanghai/SCDC-XG05-3537/2023,2023-05-02,China,Shanghai,XBB.1.5.17,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.17,23A (XBB.1.5),XBB
EPI_ISL_17652410,hCoV-19/Qinghai/QHCDC-HSZ-118/2023,2023-05-03,China,Qinghai,FL.2,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2,23D (XBB.1.9),XBB
EPI_ISL_17714262,hCoV-19/Zhejiang/SKLID_ZJU-32/2023,2023-05-03,China,Zhejiang,FL.21.2,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.21.2,23D (XBB.1.9),XBB
EPI_ISL_17714265,hCoV-19/Zhejiang/SKLID_ZJU-31/2023,2023-05-03,China,Zhejiang,XBB.1.42.2,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,22F,XBB.1.42.2,22F (XBB),XBB
EPI_ISL_17714261,hCoV-19/Zhejiang/SKLID_ZJU-30/2023,2023-05-03,China,Zhejiang,FU.1,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16.1.1,23B (XBB.1.16),XBB
EPI_ISL_17765942,hCoV-19/Anhui/MCDC217/2023,2023-05-03,China,Anhui,FY.3.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.22.1.3.1,22F (XBB),XBB
EPI_ISL_17684483,hCoV-19/Gansu/TSCDC-051113/2023,2023-05-03,China,Gansu,GJ.3,VUM GRA (XBB.2.3+XBB.2.3.*) first detected in India/USA,23E,XBB.2.3.3.3,23E (XBB.2.3),XBB
EPI_ISL_17684427,hCoV-19/Hubei/HCDC-ES1488/2023,2023-05-03,China,Hubei,FL.4.2,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.4.2,23D (XBB.1.9),XBB
EPI_ISL_17620286,hCoV-19/Anhui/LACDC-049/2023,2023-05-03,China,Anhui,FU.1,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16.1.1,23B (XBB.1.16),XBB
EPI_ISL_17836365,hCoV-19/Xinjiang/XJCDCCJ-072/2023,2023-05-03,China,Xinjiang,XBB.1.44.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,22F,XBB.1.44.1,22F (XBB),XBB
EPI_ISL_17645670,hCoV-19/Heilongjiang/HLJCDC-1109/2023,2023-05-04,China,Heilongjiang,FL.4.6,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.4.6,23D (XBB.1.9),XBB
EPI_ISL_17703997,hCoV-19/Fujian/FCDC-ND-1058/2023,2023-05-04,China,Fujian,XBB.2.3.2,VUM GRA (XBB.2.3+XBB.2.3.*) first detected in India/USA,23E,XBB.2.3.2,23E (XBB.2.3),XBB
EPI_ISL_17775127,hCoV-19/Liaoning/LNCDC-144-12/2023,2023-05-04,China,Liaoning,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17671986,hCoV-19/Hubei/HCDC-SZ1341/2023,2023-05-04,China,Hubei,FY.3.2,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.22.1.3.2,22F (XBB),XBB
EPI_ISL_17775154,hCoV-19/Xinjiang/XJCDCHT041/2023,2023-05-04,China,Xinjiang,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17684164,hCoV-19/Sichuan/LSZCDC-0510-8/2023,2023-05-04,China,Sichuan,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17729789,hCoV-19/Anhui/BZCDC-83/2023,2023-05-04,China,Anhui,XBB.1.9.2,VUM GRA (XBB.1.9.2+XBB1.9.2.*) first detected in Indonesia/Egypt,23D,XBB.1.9.2,23D (XBB.1.9),XBB
EPI_ISL_17794913,hCoV-19/Jiangxi/JXYC-072/2023,2023-05-05,China,Jiangxi,FD.2,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.15,23A (XBB.1.5),XBB
EPI_ISL_17684137,hCoV-19/Sichuan/SNCDC-CX010/2023,2023-05-05,China,Sichuan,XBB.1.16,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16,23B (XBB.1.16),XBB
EPI_ISL_17718358,hCoV-19/Sichuan/DZCDC-CX0037/2023,2023-05-05,China,Sichuan,FL.16,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",23D,XBB.1.9.1.16,23D (XBB.1.9),XBB
EPI_ISL_17850660,hCoV-19/Liaoning/LNCDC-167-66/2023,2023-05-05,China,Liaoning,FL.2,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2,23D (XBB.1.9),XBB
EPI_ISL_17671990,hCoV-19/Hubei/HCDC-SZ1334/2023,2023-05-05,China,Hubei,FL.4,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.4,23D (XBB.1.9),XBB
EPI_ISL_17697699,hCoV-19/Guangdong/GDCDC_SZ_0586/2023,2023-05-05,China,Guangdong,FL.4,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.4,23D (XBB.1.9),XBB
EPI_ISL_17645669,hCoV-19/Heilongjiang/HLJCDC-1108/2023,2023-05-05,China,Heilongjiang,XBB.2.9,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.2.9,22F (XBB),XBB
EPI_ISL_17735986,hCoV-19/Sichuan/LZCDC-069-LLQ/2023,2023-05-06,China,Sichuan,XBB.1.9.1,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1,23D (XBB.1.9),XBB
EPI_ISL_17775214,hCoV-19/Xinjiang/XJCDCKLMY-113/2023,2023-05-06,China,Xinjiang,GF.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.24.1,23A (XBB.1.5),XBB
EPI_ISL_17684008,hCoV-19/Yunnan/YNCDC-0593/2023,2023-05-06,China,Yunnan,FU.1,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16.1.1,23B (XBB.1.16),XBB
EPI_ISL_17645689,hCoV-19/Heilongjiang/HLJCDC-1129/2023,2023-05-06,China,Heilongjiang,FL.2.3,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2.3,23D (XBB.1.9),XBB
EPI_ISL_17794075,hCoV-19/Hubei/HCDC-HG1788/2023,2023-05-06,China,Hubei,XBB.1.5.20,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.20,23A (XBB.1.5),XBB
EPI_ISL_17794694,hCoV-19/Jiangxi/JXNC-211/2023,2023-05-06,China,Jiangxi,XBB.1.46,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,22F,XBB.1.46,22F (XBB),XBB
EPI_ISL_17729984,hCoV-19/Qinghai/QHCDC-GEMYY-6/2023,2023-05-06,China,Qinghai,FL.2,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2,23D (XBB.1.9),XBB
EPI_ISL_17729803,hCoV-19/Fujian/FCDC-ND-1039/2023,2023-05-07,China,Fujian,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17698230,hCoV-19/Guangdong/GDCDC_GZ_0362/2023,2023-05-07,China,Guangdong,FL.4.6,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.4.6,23D (XBB.1.9),XBB
EPI_ISL_17794695,hCoV-19/Jiangxi/JXNC-213/2023,2023-05-07,China,Jiangxi,XBB.1.16,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16,23B (XBB.1.16),XBB
EPI_ISL_17775259,hCoV-19/Xinjiang/XJCDCHM-084/2023,2023-05-07,China,Xinjiang,XBB.1.42.2,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,22F,XBB.1.42.2,22F (XBB),XBB
EPI_ISL_17718359,hCoV-19/Sichuan/DZCDC-CX0036/2023,2023-05-07,China,Sichuan,XBB.1.16,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16,23B (XBB.1.16),XBB
EPI_ISL_17730001,hCoV-19/Qinghai/QHCDC-HSZ-194/2023,2023-05-07,China,Qinghai,XBB.1.16,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16,23B (XBB.1.16),XBB
EPI_ISL_17836323,hCoV-19/Xinjiang/XJCDCHT-068/2023,2023-05-07,China,Xinjiang,FL.4,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.4,23D (XBB.1.9),XBB
EPI_ISL_17684197,hCoV-19/Sichuan/CDCDC-19-CX1528/2023,2023-05-07,China,Sichuan,XBB.1.9.5,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",23D,XBB.1.9.5,23D (XBB.1.9),XBB
EPI_ISL_17697808,hCoV-19/Guangdong/GDCDC_JY_0035/2023,2023-05-08,China,Guangdong,XBB.1.16,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16,23B (XBB.1.16),XBB
EPI_ISL_17795803,hCoV-19/Henan/ZKCDC-52/2023,2023-05-08,China,Henan,FL.4,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.4,23D (XBB.1.9),XBB
EPI_ISL_17795800,hCoV-19/Henan/ZKCDC-49/2023,2023-05-08,China,Henan,FU.1,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16.1.1,23B (XBB.1.16),XBB
EPI_ISL_17795804,hCoV-19/Henan/ZKCDC-53/2023,2023-05-08,China,Henan,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17795077,hCoV-19/Jiangsu/NJCDC-370/2023,2023-05-08,China,Jiangsu,FY.3.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.22.1.3.1,22F (XBB),XBB
EPI_ISL_17795801,hCoV-19/Henan/ZKCDC-50/2023,2023-05-08,China,Henan,FL.4,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.4,23D (XBB.1.9),XBB
EPI_ISL_17683994,hCoV-19/Yunnan/YNCDC-0576/2023,2023-05-08,China,Yunnan,GY.1,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16.2.1,23B (XBB.1.16),XBB
EPI_ISL_17951307,hCoV-19/Shanxi/TYCDC-123/2023,2023-05-08,China,Shanxi,GA.2,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.17.1.2,22F (XBB),XBB
EPI_ISL_17698014,hCoV-19/Guangdong/GDCDC_MM_0072/2023,2023-05-08,China,Guangdong,FL.2.3,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2.3,23D (XBB.1.9),XBB
EPI_ISL_17671953,hCoV-19/Hubei/HCDC-JZ1360/2023,2023-05-08,China,Hubei,FY.3,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.22.1.3,22F (XBB),XBB
EPI_ISL_18049634,hCoV-19/Beijing/BJCDC-1787/2023,2023-05-09,China,Beijing,XBB.1.16,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16.25,23B (XBB.1.16),XBB
EPI_ISL_17672022,hCoV-19/Hubei/HCDC-WH1319/2023,2023-05-09,China,Hubei,FL.2.3,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2.3,23D (XBB.1.9),XBB
EPI_ISL_17684331,hCoV-19/Hubei/HCDC-WH1514/2023,2023-05-09,China,Hubei,XBB.1.16.22,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16.22,23B (XBB.1.16),XBB
EPI_ISL_17794377,hCoV-19/Jiangxi/JXGZ-229/2023,2023-05-09,China,Jiangxi,XBB.1.31,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.31,22F (XBB),XBB
EPI_ISL_17998805,hCoV-19/Gansu/GSCDC-0324/2023,2023-05-09,China,Gansu,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17698022,hCoV-19/Guangdong/GDCDC_JM_0102/2023,2023-05-09,China,Guangdong,FL.2.3,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2.3,23D (XBB.1.9),XBB
EPI_ISL_17703968,hCoV-19/Fujian/FCDC-FZLG1631/2023,2023-05-10,China,Fujian,XBB.1.24.3,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.24.3,22F (XBB),XBB
EPI_ISL_17698288,hCoV-19/Guangdong/GDCDC_GZ_0386/2023,2023-05-10,China,Guangdong,FL.2.3,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2.3,23D (XBB.1.9),XBB
EPI_ISL_17795678,hCoV-19/Jiangsu/WXCDC-249/2023,2023-05-10,China,Jiangsu,FY.3.3,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.22.1.3.3,22F (XBB),XBB
EPI_ISL_17794604,hCoV-19/Jiangxi/JXML-479/2023,2023-05-10,China,Jiangxi,XBB.1.5,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5,23A (XBB.1.5),XBB
EPI_ISL_17689381,hCoV-19/Fujian/FCDC-LYCX088/2023,2023-05-10,China,Fujian,FL.5,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.5,23D (XBB.1.9),XBB
EPI_ISL_18049407,hCoV-19/Beijing/BJCDC-2056/2023,2023-05-11,China,Beijing,GF.1,VOI GRA (XBB.1.5+XBB.1.5.*) first detected in Austria/India/Bangladesh,23A,XBB.1.5.24.1,23A (XBB.1.5),XBB
EPI_ISL_17775240,hCoV-19/Xinjiang/XJCDCCJ-105/2023,2023-05-11,China,Xinjiang,XBB.1.42.2,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,22F,XBB.1.42.2,22F (XBB),XBB
EPI_ISL_17795752,hCoV-19/Jiangsu/YZCDC-235/2023,2023-05-11,China,Jiangsu,FY.3.1,"VUM GRA (XBB+XBB.* excluding XBB.1.5, XBB.1.16, XBB.1.9.1, XBB.1.9.2, XBB.2.3) first detected in India",22F,XBB.1.22.1.3.1,22F (XBB),XBB
EPI_ISL_17951335,hCoV-19/Shanxi/TYCDC-168/2023,2023-05-11,China,Shanxi,FL.4,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.4,23D (XBB.1.9),XBB
EPI_ISL_17697775,hCoV-19/Guangdong/GDCDC_GZ_0393/2023,2023-05-11,China,Guangdong,XBB.1.16,VOI GRA (XBB.1.16+XBB.1.16.*) first detected in India,23B,XBB.1.16,23B (XBB.1.16),XBB
EPI_ISL_17951304,hCoV-19/Shanxi/TYCDC-170/2023,2023-05-11,China,Shanxi,FL.2.3,VUM GRA (XBB.1.9.1+XBB.1.9.1.*) first detected in Indonesia/Israel/Singapore,23D,XBB.1.9.1.2.3,23D (XBB.1.9),XBB
