Accession ID,Virus name,Collection date,country,Province,Pango lineage,Variant,clade,partiallyAliased,clade_display,Omicron sublineages
EPI_ISL_17978356,hCoV-19/Sichuan/MYCDC-XGCX221/2023,2023-06-15,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17957030,hCoV-19/Shanghai/SCDC-XG06-9076/2023,2023-06-15,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17957038,hCoV-19/Shanghai/SCDC-XG06-9084/2023,2023-06-15,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036552,hCoV-19/Guangdong/GDCDC_SZHG_1990/2023,2023-06-15,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17836813,hCoV-19/Shanghai/SCDC-HG0619-2102/2023,2023-06-15,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17957034,hCoV-19/Shanghai/SCDC-XG06-9080/2023,2023-06-15,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17966425,hCoV-19/Yunnan/YNCDC-1543/2023,2023-06-15,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17980904,hCoV-19/Gansu/TCDC-070404/2023,2023-06-15,China,Gansu,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17978593,hCoV-19/Xinjiang/XJCDCAKS-106/2023,2023-06-15,China,Xinjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850471,hCoV-19/Heilongjiang/HLJCDC-1591/2023,2023-06-15,China,Heilongjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17988911,hCoV-19/Sichuan/DYCDC-0120/2023,2023-06-15,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17966427,hCoV-19/Yunnan/YNCDC-1545/2023,2023-06-15,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17836806,hCoV-19/Shanghai/SCDC-HG0619-2112/2023,2023-06-15,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17836810,hCoV-19/Shanghai/SCDC-HG0619-2108/2023,2023-06-15,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.27,23F (EG.5.1),EG.5
EPI_ISL_17989067,hCoV-19/Sichuan/ZGCDC-zgxg328/2023,2023-06-15,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17836823,hCoV-19/Shanghai/SCDC-HG0616-2088/2023,2023-06-15,China,Shanghai,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1,23F (EG.5.1),EG.5
EPI_ISL_17836824,hCoV-19/Shanghai/SCDC-HG0616-2087/2023,2023-06-15,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18034467,hCoV-19/Guangdong/GDCDC_GZHG_1180/2023,2023-06-15,China,Guangdong,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1,23F (EG.5.1),EG.5
EPI_ISL_18034466,hCoV-19/Guangdong/GDCDC_GZHG_1179/2023,2023-06-15,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850469,hCoV-19/Heilongjiang/HLJCDC-1589/2023,2023-06-15,China,Heilongjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850870,hCoV-19/Yunnan/YNCDC-1417/2023,2023-06-15,China,Yunnan,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.15,23F (EG.5.1),EG.5
EPI_ISL_18034460,hCoV-19/Guangdong/GDCDC_GZHG_1173/2023,2023-06-15,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850922,hCoV-19/Yunnan/YNCDC-1469/2023,2023-06-15,China,Yunnan,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1,23F (EG.5.1),EG.5
EPI_ISL_18138010,hCoV-19/Gansu/GSCDC-0468/2023,2023-06-15,China,Gansu,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18037380,hCoV-19/Jiangsu/WXCDC-397/2023,2023-06-15,China,Jiangsu,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18033707,hCoV-19/Guangdong/GDCDC_DG_0127/2023,2023-06-15,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850214,hCoV-19/Fujian/FCDC-XM061512/2023,2023-06-15,China,Fujian,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17956757,hCoV-19/Fujian/FCDC-ND1123/2023,2023-06-15,China,Fujian,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.30,23F (EG.5.1),EG.5
EPI_ISL_17972909,hCoV-19/Liaoning/LNCDC-213-5/2023,2023-06-15,China,Liaoning,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850213,hCoV-19/Fujian/FCDC-XM061511/2023,2023-06-15,China,Fujian,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18495197,hCoV-19/Shanxi/TYCDC266/2023,2023-06-16,China,Shanxi,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17962834,hCoV-19/Sichuan/CDCDC-19-CX2153/2023,2023-06-16,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18495188,hCoV-19/Shanxi/TYCDC257/2023,2023-06-16,China,Shanxi,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17957164,hCoV-19/Shanghai/SCDC-XG06-9354/2023,2023-06-16,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17836793,hCoV-19/Shanghai/SCDC-HG0619-2127/2023,2023-06-16,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.28,23F (EG.5.1),EG.5
EPI_ISL_17962831,hCoV-19/Sichuan/CDCDC-19-CX2154/2023,2023-06-16,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18013140,hCoV-19/Henan/ZKCDC-60/2023,2023-06-16,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18013142,hCoV-19/Henan/ZKCDC-61/2023,2023-06-16,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18013143,hCoV-19/Henan/ZKCDC-59/2023,2023-06-16,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18013144,hCoV-19/Henan/ZKCDC-64/2023,2023-06-16,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18013147,hCoV-19/Henan/ZKCDC-62/2023,2023-06-16,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17978349,hCoV-19/Sichuan/MYCDC-XGCX216/2023,2023-06-16,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18040241,hCoV-19/Qinghai/HXCDC-ZYY-11/2023,2023-06-16,China,Qinghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17978363,hCoV-19/Sichuan/MYCDC-XGCX222/2023,2023-06-16,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17978358,hCoV-19/Sichuan/MYCDC-XGCX217/2023,2023-06-16,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18495216,hCoV-19/Shanxi/TYCDC285/2023,2023-06-16,China,Shanxi,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17989007,hCoV-19/Sichuan/YACDC-XGCX095/2023,2023-06-16,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17999281,hCoV-19/Zhejiang/SKLID_ZJU-S137/2023,2023-06-16,China,Zhejiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17972932,hCoV-19/Liaoning/LNCDC-226-7/2023,2023-06-16,China,Liaoning,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17999280,hCoV-19/Zhejiang/SKLID_ZJU-S136/2023,2023-06-16,China,Zhejiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17951232,hCoV-19/Hubei/HCDC-XG2135/2023,2023-06-16,China,Hubei,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17999282,hCoV-19/Zhejiang/SKLID_ZJU-S139/2023,2023-06-16,China,Zhejiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17988883,hCoV-19/Sichuan/BZCDC-047/2023,2023-06-16,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17999278,hCoV-19/Zhejiang/SKLID_ZJU-S134/2023,2023-06-16,China,Zhejiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17988929,hCoV-19/Sichuan/GYCDC-CX150/2023,2023-06-16,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17980918,hCoV-19/Shanxi/HCDC-SZ043/2023,2023-06-16,China,Shanxi,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1,23F (EG.5.1),EG.5
EPI_ISL_17850861,hCoV-19/Yunnan/YNCDC-1408/2023,2023-06-16,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18495198,hCoV-19/Shanxi/TYCDC267/2023,2023-06-16,China,Shanxi,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036565,hCoV-19/Guangdong/GDCDC_SZHG_2007/2023,2023-06-16,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17987430,hCoV-19/Shanghai/SCDC-FX0621-026/2023,2023-06-16,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036572,hCoV-19/Guangdong/GDCDC_SZHG_2014/2023,2023-06-16,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17956695,hCoV-19/Tianjn/TJCDC0630-17/2023,2023-06-16,China,Tianjin,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.27,23F (EG.5.1),EG.5
EPI_ISL_18495202,hCoV-19/Shanxi/TYCDC271/2023,2023-06-16,China,Shanxi,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17966384,hCoV-19/Yunnan/YNCDC-1493/2023,2023-06-17,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18137982,hCoV-19/Gansu/GSCDC-0440/2023,2023-06-17,China,Gansu,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17988068,hCoV-19/Hubei/HCDC-2169/2023,2023-06-17,China,Hubei,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.32,23F (EG.5.1),EG.5
EPI_ISL_17988970,hCoV-19/Sichuan/MSCCD-0704-23/2023,2023-06-17,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17989073,hCoV-19/Sichuan/ZYCDC-YJ0261/2023,2023-06-17,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17989047,hCoV-19/Sichuan/YBSCDC-XGCX296/2023,2023-06-17,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17987548,hCoV-19/Shanghai/SCDC-XG06-9372/2023,2023-06-17,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850932,hCoV-19/Yunnan/YNCDC-1479/2023,2023-06-17,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850531,hCoV-19/Heilongjiang/HLJCDC-1652/2023,2023-06-17,China,Heilongjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.28,23F (EG.5.1),EG.5
EPI_ISL_18040216,hCoV-19/Henan/XYCDC-0184/2023,2023-06-17,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17836790,hCoV-19/Shanghai/SCDC-HG0619-2133/2023,2023-06-17,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18034469,hCoV-19/Guangdong/GDCDC_GZHG_1183/2023,2023-06-17,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036582,hCoV-19/Guangdong/GDCDC_SZHG_2025/2023,2023-06-17,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18074464,hCoV-19/Shanghai/SCDC-MH062015/2023,2023-06-17,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17998985,hCoV-19/Xinjiang/XJCDCKLMY-164/2023,2023-06-17,China,Xinjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17998984,hCoV-19/Xinjiang/XJCDCKLMY-163/2023,2023-06-17,China,Xinjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17956774,hCoV-19/Fujian/FCDC-QZ06S038/2023,2023-06-17,China,Fujian,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036580,hCoV-19/Guangdong/GDCDC_SZHG_2023/2023,2023-06-17,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036583,hCoV-19/Guangdong/GDCDC_SZHG_2026/2023,2023-06-17,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036584,hCoV-19/Guangdong/GDCDC_SZHG_2027/2023,2023-06-17,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036586,hCoV-19/Guangdong/GDCDC_SZHG_2029/2023,2023-06-17,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17978352,hCoV-19/Sichuan/MYCDC-XGCX224/2023,2023-06-17,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17978669,hCoV-19/Xinjiang/XJCDCWLMQ-333/2023,2023-06-17,China,Xinjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18036579,hCoV-19/Guangdong/GDCDC_SZHG_2022/2023,2023-06-17,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17987998,hCoV-19/Henan/XCCDC062911/2023,2023-06-18,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850487,hCoV-19/Heilongjiang/HLJCDC-1608/2023,2023-06-18,China,Heilongjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17957061,hCoV-19/Shanghai/SCDC-XG06-9108/2023,2023-06-18,China,Shanghai,EG.5.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1,23F (EG.5.1),EG.5
EPI_ISL_18036594,hCoV-19/Guangdong/GDCDC_SZHG_2037/2023,2023-06-18,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.19,23F (EG.5.1),EG.5
EPI_ISL_18036581,hCoV-19/Guangdong/GDCDC_SZHG_2024/2023,2023-06-18,China,Guangdong,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850577,hCoV-19/Heilongjiang/HLJCDC-1668/2023,2023-06-18,China,Heilongjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850582,hCoV-19/Heilongjiang/HLJCDC-1673/2023,2023-06-18,China,Heilongjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850872,hCoV-19/Yunnan/YNCDC-1419/2023,2023-06-18,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18078244,hCoV-19/Hubei/HCDC-JM2302/2023,2023-06-18,China,Hubei,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17850542,hCoV-19/Heilongjiang/HLJCDC-1655/2023,2023-06-18,China,Heilongjiang,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_18040228,hCoV-19/Henan/XYCDC-0188/2023,2023-06-18,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17987549,hCoV-19/Shanghai/SCDC-XG06-9373/2023,2023-06-18,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17987521,hCoV-19/Shanghai/SCDC-560/2023,2023-06-18,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17978354,hCoV-19/Sichuan/MYCDC-XGCX225/2023,2023-06-18,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17978350,hCoV-19/Sichuan/MYCDC-XGCX227/2023,2023-06-18,China,Sichuan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17973002,hCoV-19/Shanxi/JCCDC-JCCX0302/2023,2023-06-18,China,Shanxi,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17966406,hCoV-19/Yunnan/YNCDC-1517/2023,2023-06-18,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17966387,hCoV-19/Yunnan/YNCDC-1497/2023,2023-06-18,China,Yunnan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17957137,hCoV-19/Shanghai/SCDC-XG06-9311/2023,2023-06-18,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17957120,hCoV-19/Shanghai/SCDC-XG06-9255-1/2023,2023-06-18,China,Shanghai,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
EPI_ISL_17988000,hCoV-19/Henan/XCCDC062913/2023,2023-06-18,China,Henan,EG.5.1.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),EG.5
