source,target,weight
EPI_ISL_17489534,EPI_ISL_17488175,3
EPI_ISL_17489534,EPI_ISL_16968179,3
EPI_ISL_17489534,EPI_ISL_17197715,5
EPI_ISL_17489534,EPI_ISL_17188289,2
EPI_ISL_17489534,EPI_ISL_17485706,4
EPI_ISL_17489534,EPI_ISL_17485632,4
EPI_ISL_17489534,EPI_ISL_17485634,5
EPI_ISL_17489534,EPI_ISL_17618611,7
EPI_ISL_17489534,EPI_ISL_17645955,11
EPI_ISL_17489534,EPI_ISL_17775094,7
EPI_ISL_17489534,EPI_ISL_17495286,2
EPI_ISL_17489534,EPI_ISL_17088874,2
EPI_ISL_17489534,EPI_ISL_17489365,3
EPI_ISL_17489534,EPI_ISL_17493184,3
EPI_ISL_17489534,EPI_ISL_17485630,3
EPI_ISL_17489534,EPI_ISL_16610658,0
EPI_ISL_17489534,EPI_ISL_16634392,0
EPI_ISL_17489534,EPI_ISL_16634512,0
EPI_ISL_17489534,EPI_ISL_16634509,0
EPI_ISL_17489534,EPI_ISL_16634517,0
EPI_ISL_17489534,EPI_ISL_16634662,0
EPI_ISL_17489534,EPI_ISL_16634579,0
EPI_ISL_17489534,EPI_ISL_16634591,0
EPI_ISL_17489534,EPI_ISL_16634589,0
EPI_ISL_17489534,EPI_ISL_16634513,0
EPI_ISL_17489534,EPI_ISL_16634514,0
EPI_ISL_17489534,EPI_ISL_16634563,0
EPI_ISL_17489534,EPI_ISL_16634598,0
EPI_ISL_17489534,EPI_ISL_16634610,0
EPI_ISL_17489534,EPI_ISL_16634697,0
EPI_ISL_17489534,EPI_ISL_16634716,0
EPI_ISL_17489534,EPI_ISL_16634714,0
EPI_ISL_17489534,EPI_ISL_16634337,0
EPI_ISL_17489534,EPI_ISL_16634747,0
EPI_ISL_17489534,EPI_ISL_16634748,0
EPI_ISL_17489534,EPI_ISL_16634795,0
EPI_ISL_17489534,EPI_ISL_16634797,0
EPI_ISL_17489534,EPI_ISL_16634796,0
EPI_ISL_17489534,EPI_ISL_16634789,0
EPI_ISL_17489534,EPI_ISL_16634788,0
EPI_ISL_17489534,EPI_ISL_16634784,0
EPI_ISL_17489534,EPI_ISL_16634765,0
EPI_ISL_17489534,EPI_ISL_16634768,0
EPI_ISL_17489534,EPI_ISL_16634766,0
EPI_ISL_17489534,EPI_ISL_16634811,0
EPI_ISL_17489534,EPI_ISL_16634863,0
EPI_ISL_17489534,EPI_ISL_16634871,0
EPI_ISL_17489534,EPI_ISL_16634877,0
EPI_ISL_17489534,EPI_ISL_16634842,0
EPI_ISL_17489534,EPI_ISL_16634829,0
EPI_ISL_17489534,EPI_ISL_16634876,0
EPI_ISL_17489534,EPI_ISL_16634822,0
EPI_ISL_17489534,EPI_ISL_16635041,0
EPI_ISL_17489534,EPI_ISL_16635042,0
EPI_ISL_17489534,EPI_ISL_16634996,0
EPI_ISL_17489534,EPI_ISL_16635000,0
EPI_ISL_17489534,EPI_ISL_16635047,0
EPI_ISL_17489534,EPI_ISL_16634946,0
EPI_ISL_17489534,EPI_ISL_16635794,0
EPI_ISL_17489534,EPI_ISL_16635793,0
EPI_ISL_17489534,EPI_ISL_16740867,0
EPI_ISL_17489534,EPI_ISL_17188288,0
EPI_ISL_17489534,EPI_ISL_17075751,0
EPI_ISL_17489534,EPI_ISL_17492729,0
EPI_ISL_17489534,EPI_ISL_17493166,0
EPI_ISL_16634391,EPI_ISL_18070580,1
EPI_ISL_16634391,EPI_ISL_16937164,1
EPI_ISL_16634391,EPI_ISL_17068972,1
EPI_ISL_16634391,EPI_ISL_17031893,4
EPI_ISL_16634391,EPI_ISL_16634486,0
EPI_ISL_16634391,EPI_ISL_17031691,0
EPI_ISL_16634391,EPI_ISL_17031709,0
EPI_ISL_16634391,EPI_ISL_16893802,0
EPI_ISL_16634428,EPI_ISL_17493688,3
EPI_ISL_16634428,EPI_ISL_17645623,4
EPI_ISL_16634421,EPI_ISL_16634358,1
EPI_ISL_16634421,EPI_ISL_16634466,1
EPI_ISL_16634421,EPI_ISL_16634657,1
EPI_ISL_16634421,EPI_ISL_16634540,1
EPI_ISL_16634421,EPI_ISL_16634550,1
EPI_ISL_16634421,EPI_ISL_18070609,1
EPI_ISL_16634421,EPI_ISL_16520441,1
EPI_ISL_16634421,EPI_ISL_16634936,1
EPI_ISL_16634421,EPI_ISL_16390385,1
EPI_ISL_16634421,EPI_ISL_17488390,1
EPI_ISL_16634421,EPI_ISL_17736162,1
EPI_ISL_16634421,EPI_ISL_17031634,1
EPI_ISL_16634421,EPI_ISL_16968180,1
EPI_ISL_16634421,EPI_ISL_17371264,2
EPI_ISL_16634421,EPI_ISL_16636002,2
EPI_ISL_16634421,EPI_ISL_16604708,2
EPI_ISL_16634421,EPI_ISL_16635740,3
EPI_ISL_16634421,EPI_ISL_17031687,3
EPI_ISL_16634421,EPI_ISL_17488902,2
EPI_ISL_16634421,EPI_ISL_16758144,2
EPI_ISL_16634421,EPI_ISL_17031850,2
EPI_ISL_16634421,EPI_ISL_16905031,2
EPI_ISL_16634421,EPI_ISL_17072141,5
EPI_ISL_16634421,EPI_ISL_17489384,7
EPI_ISL_16634421,EPI_ISL_17485706,4
EPI_ISL_16634421,EPI_ISL_17620424,4
EPI_ISL_16634421,EPI_ISL_16634424,0
EPI_ISL_16634421,EPI_ISL_16634536,0
EPI_ISL_16634421,EPI_ISL_16634477,0
EPI_ISL_16634421,EPI_ISL_16634502,0
EPI_ISL_16634421,EPI_ISL_16634443,0
EPI_ISL_16634421,EPI_ISL_16634447,0
EPI_ISL_16634421,EPI_ISL_16634381,0
EPI_ISL_16634421,EPI_ISL_16634524,0
EPI_ISL_16634421,EPI_ISL_16634532,0
EPI_ISL_16634421,EPI_ISL_16634585,0
EPI_ISL_16634421,EPI_ISL_16634560,0
EPI_ISL_16634421,EPI_ISL_16634659,0
EPI_ISL_16634421,EPI_ISL_16634526,0
EPI_ISL_16634421,EPI_ISL_16634661,0
EPI_ISL_16634421,EPI_ISL_16634618,0
EPI_ISL_16634421,EPI_ISL_16634675,0
EPI_ISL_16634421,EPI_ISL_16634649,0
EPI_ISL_16634421,EPI_ISL_16634683,0
EPI_ISL_16634421,EPI_ISL_16634633,0
EPI_ISL_16634421,EPI_ISL_16634724,0
EPI_ISL_16634421,EPI_ISL_16634757,0
EPI_ISL_16634421,EPI_ISL_16634781,0
EPI_ISL_16634421,EPI_ISL_16634782,0
EPI_ISL_16634421,EPI_ISL_16634778,0
EPI_ISL_16634421,EPI_ISL_16634804,0
EPI_ISL_16634421,EPI_ISL_16635057,0
EPI_ISL_16634369,EPI_ISL_16595778,3
EPI_ISL_16634376,EPI_ISL_16634647,1
EPI_ISL_16634376,EPI_ISL_16481851,2
EPI_ISL_16634376,EPI_ISL_17197715,5
EPI_ISL_16634376,EPI_ISL_16634709,0
EPI_ISL_16634376,EPI_ISL_17062064,0
EPI_ISL_16634467,EPI_ISL_16634456,1
EPI_ISL_16634467,EPI_ISL_16634642,1
EPI_ISL_16634467,EPI_ISL_16757970,2
EPI_ISL_16634467,EPI_ISL_16634373,0
EPI_ISL_16634467,EPI_ISL_16634454,0
EPI_ISL_16634467,EPI_ISL_16634432,0
EPI_ISL_16634467,EPI_ISL_16634546,0
EPI_ISL_16634467,EPI_ISL_16634519,0
EPI_ISL_16634467,EPI_ISL_16634619,0
EPI_ISL_16634467,EPI_ISL_16634656,0
EPI_ISL_16634467,EPI_ISL_16634750,0
EPI_ISL_16610656,EPI_ISL_16968125,2
EPI_ISL_16610656,EPI_ISL_17489535,0
EPI_ISL_16610656,EPI_ISL_17489525,0
EPI_ISL_16610656,EPI_ISL_17489527,0
EPI_ISL_16610656,EPI_ISL_16610664,0
EPI_ISL_16610656,EPI_ISL_16610666,0
EPI_ISL_16635256,EPI_ISL_16599069,1
EPI_ISL_16635256,EPI_ISL_16679375,1
EPI_ISL_16635256,EPI_ISL_17031892,1
EPI_ISL_16635256,EPI_ISL_17490394,1
EPI_ISL_16635256,EPI_ISL_16580252,2
EPI_ISL_16635256,EPI_ISL_17490652,4
EPI_ISL_16635256,EPI_ISL_16709499,2
EPI_ISL_16635256,EPI_ISL_16921928,2
EPI_ISL_16635256,EPI_ISL_17488157,2
EPI_ISL_16635256,EPI_ISL_17488160,2
EPI_ISL_16635256,EPI_ISL_17031897,3
EPI_ISL_16635256,EPI_ISL_17072147,2
EPI_ISL_16635256,EPI_ISL_17494887,5
EPI_ISL_16635256,EPI_ISL_17545695,4
EPI_ISL_16635256,EPI_ISL_17104788,3
EPI_ISL_16635256,EPI_ISL_17046830,3
EPI_ISL_16635256,EPI_ISL_16635257,0
EPI_ISL_16635256,EPI_ISL_16635259,0
EPI_ISL_16712040,EPI_ISL_17489813,1
EPI_ISL_16712040,EPI_ISL_17493226,1
EPI_ISL_16712040,EPI_ISL_16604431,3
EPI_ISL_16712040,EPI_ISL_16604531,4
EPI_ISL_16712040,EPI_ISL_16608459,2
EPI_ISL_16712040,EPI_ISL_16604878,2
EPI_ISL_16712040,EPI_ISL_16849185,2
EPI_ISL_16712040,EPI_ISL_17031755,3
EPI_ISL_16712040,EPI_ISL_17031822,2
EPI_ISL_16712040,EPI_ISL_17031837,2
EPI_ISL_16712040,EPI_ISL_17505716,3
EPI_ISL_16712040,EPI_ISL_16634933,0
EPI_ISL_16609784,EPI_ISL_16635159,1
EPI_ISL_16609784,EPI_ISL_16604815,1
EPI_ISL_16609784,EPI_ISL_16604814,1
EPI_ISL_16609784,EPI_ISL_16598337,1
EPI_ISL_16609784,EPI_ISL_16598330,1
EPI_ISL_16609784,EPI_ISL_16604499,1
EPI_ISL_16609784,EPI_ISL_16635174,1
EPI_ISL_16609784,EPI_ISL_16604505,1
EPI_ISL_16609784,EPI_ISL_17183553,1
EPI_ISL_16609784,EPI_ISL_17183554,1
EPI_ISL_16609784,EPI_ISL_17805499,1
EPI_ISL_16609784,EPI_ISL_16635210,1
EPI_ISL_16609784,EPI_ISL_16757961,1
EPI_ISL_16609784,EPI_ISL_16713277,1
EPI_ISL_16609784,EPI_ISL_16713280,1
EPI_ISL_16609784,EPI_ISL_16713291,1
EPI_ISL_16609784,EPI_ISL_16561125,1
EPI_ISL_16609784,EPI_ISL_17489600,1
EPI_ISL_16609784,EPI_ISL_16604700,1
EPI_ISL_16609784,EPI_ISL_16598375,1
EPI_ISL_16609784,EPI_ISL_16598384,1
EPI_ISL_16609784,EPI_ISL_16636209,1
EPI_ISL_16609784,EPI_ISL_16598405,1
EPI_ISL_16609784,EPI_ISL_16598394,1
EPI_ISL_16609784,EPI_ISL_16598391,1
EPI_ISL_16609784,EPI_ISL_17183561,1
EPI_ISL_16609784,EPI_ISL_16610795,1
EPI_ISL_16609784,EPI_ISL_16758049,1
EPI_ISL_16609784,EPI_ISL_16910800,1
EPI_ISL_16609784,EPI_ISL_16598430,1
EPI_ISL_16609784,EPI_ISL_17185736,1
EPI_ISL_16609784,EPI_ISL_17031810,1
EPI_ISL_16609784,EPI_ISL_17493404,1
EPI_ISL_16609784,EPI_ISL_17493405,1
EPI_ISL_16609784,EPI_ISL_17162758,1
EPI_ISL_16609784,EPI_ISL_17199830,1
EPI_ISL_16609784,EPI_ISL_17199791,1
EPI_ISL_16609784,EPI_ISL_17228015,1
EPI_ISL_16609784,EPI_ISL_17493386,1
EPI_ISL_16609784,EPI_ISL_17493387,1
EPI_ISL_16609784,EPI_ISL_17494263,1
EPI_ISL_16609784,EPI_ISL_17492976,1
EPI_ISL_16609784,EPI_ISL_17493822,1
EPI_ISL_16609784,EPI_ISL_17592199,1
EPI_ISL_16609784,EPI_ISL_17492727,1
EPI_ISL_16609784,EPI_ISL_17516792,1
EPI_ISL_16609784,EPI_ISL_17516823,1
EPI_ISL_16609784,EPI_ISL_17516848,1
EPI_ISL_16609784,EPI_ISL_16283958,3
EPI_ISL_16609784,EPI_ISL_17088726,2
EPI_ISL_16609784,EPI_ISL_16636093,3
EPI_ISL_16609784,EPI_ISL_16635189,2
EPI_ISL_16609784,EPI_ISL_16713275,2
EPI_ISL_16609784,EPI_ISL_16635212,3
EPI_ISL_16609784,EPI_ISL_17490652,4
EPI_ISL_16609784,EPI_ISL_16598414,2
EPI_ISL_16609784,EPI_ISL_16635344,2
EPI_ISL_16609784,EPI_ISL_17487364,2
EPI_ISL_16609784,EPI_ISL_17493407,2
EPI_ISL_16609784,EPI_ISL_17488954,4
EPI_ISL_16609784,EPI_ISL_17227375,2
EPI_ISL_16609784,EPI_ISL_16679368,3
EPI_ISL_16609784,EPI_ISL_16698002,2
EPI_ISL_16609784,EPI_ISL_17183550,3
EPI_ISL_16609784,EPI_ISL_16910838,3
EPI_ISL_16609784,EPI_ISL_17185735,3
EPI_ISL_16609784,EPI_ISL_17185732,2
EPI_ISL_16609784,EPI_ISL_16910848,6
EPI_ISL_16609784,EPI_ISL_17185744,2
EPI_ISL_16609784,EPI_ISL_17170977,3
EPI_ISL_16609784,EPI_ISL_17199717,3
EPI_ISL_16609784,EPI_ISL_17185752,3
EPI_ISL_16609784,EPI_ISL_17199894,2
EPI_ISL_16609784,EPI_ISL_17205842,2
EPI_ISL_16609784,EPI_ISL_17199766,8
EPI_ISL_16609784,EPI_ISL_17493391,4
EPI_ISL_16609784,EPI_ISL_17104763,2
EPI_ISL_16609784,EPI_ISL_17199822,3
EPI_ISL_16609784,EPI_ISL_17199913,2
EPI_ISL_16609784,EPI_ISL_17199865,2
EPI_ISL_16609784,EPI_ISL_17489019,3
EPI_ISL_16609784,EPI_ISL_17199906,2
EPI_ISL_16609784,EPI_ISL_17493916,2
EPI_ISL_16609784,EPI_ISL_17493885,4
EPI_ISL_16609784,EPI_ISL_17785575,3
EPI_ISL_16609784,EPI_ISL_17493814,3
EPI_ISL_16609784,EPI_ISL_17493897,3
EPI_ISL_16609784,EPI_ISL_17494331,2
EPI_ISL_16609784,EPI_ISL_17495359,8
EPI_ISL_16609784,EPI_ISL_17492995,5
EPI_ISL_16609784,EPI_ISL_17489431,2
EPI_ISL_16609784,EPI_ISL_17493872,4
EPI_ISL_16609784,EPI_ISL_17493005,3
EPI_ISL_16609784,EPI_ISL_17493843,2
EPI_ISL_16609784,EPI_ISL_17492988,4
EPI_ISL_16609784,EPI_ISL_17492956,3
EPI_ISL_16609784,EPI_ISL_17493824,4
EPI_ISL_16609784,EPI_ISL_17494359,3
EPI_ISL_16609784,EPI_ISL_17493626,4
EPI_ISL_16609784,EPI_ISL_17493799,3
EPI_ISL_16609784,EPI_ISL_17494352,2
EPI_ISL_16609784,EPI_ISL_17493628,3
EPI_ISL_16609784,EPI_ISL_17516767,3
EPI_ISL_16609784,EPI_ISL_17516818,5
EPI_ISL_16609784,EPI_ISL_17615055,4
EPI_ISL_16609784,EPI_ISL_17516841,2
EPI_ISL_16609784,EPI_ISL_17536872,2
EPI_ISL_16609784,EPI_ISL_17516901,2
EPI_ISL_16609784,EPI_ISL_17516854,3
EPI_ISL_16609784,EPI_ISL_17619200,3
EPI_ISL_16609784,EPI_ISL_17645531,3
EPI_ISL_16609784,EPI_ISL_17645542,3
EPI_ISL_16609784,EPI_ISL_17645623,4
EPI_ISL_16609784,EPI_ISL_17785094,4
EPI_ISL_16609784,EPI_ISL_17775102,5
EPI_ISL_16609784,EPI_ISL_17625365,3
EPI_ISL_16609784,EPI_ISL_18009772,2
EPI_ISL_16609784,EPI_ISL_17850630,7
EPI_ISL_16609784,EPI_ISL_17739839,3
EPI_ISL_16609784,EPI_ISL_17697988,5
EPI_ISL_16609784,EPI_ISL_17770293,5
EPI_ISL_16609784,EPI_ISL_17199738,2
EPI_ISL_16609784,EPI_ISL_17536852,2
EPI_ISL_16609784,EPI_ISL_17785586,2
EPI_ISL_16609784,EPI_ISL_17516815,2
EPI_ISL_16609784,EPI_ISL_17197736,3
EPI_ISL_16609784,EPI_ISL_17516754,6
EPI_ISL_16609784,EPI_ISL_17785610,3
EPI_ISL_16609784,EPI_ISL_17199712,3
EPI_ISL_16609784,EPI_ISL_17494656,5
EPI_ISL_16609784,EPI_ISL_17511886,5
EPI_ISL_16609784,EPI_ISL_17493190,3
EPI_ISL_16609784,EPI_ISL_17652396,9
EPI_ISL_16609784,EPI_ISL_17652395,3
EPI_ISL_16609784,EPI_ISL_17739747,3
EPI_ISL_16609784,EPI_ISL_16609771,0
EPI_ISL_16609784,EPI_ISL_16598328,0
EPI_ISL_16609784,EPI_ISL_16598347,0
EPI_ISL_16609784,EPI_ISL_16635142,0
EPI_ISL_16609784,EPI_ISL_16635136,0
EPI_ISL_16609784,EPI_ISL_17185747,0
EPI_ISL_16609784,EPI_ISL_16635227,0
EPI_ISL_16609784,EPI_ISL_16635228,0
EPI_ISL_16609784,EPI_ISL_16635229,0
EPI_ISL_16609784,EPI_ISL_16604707,0
EPI_ISL_16609784,EPI_ISL_16757990,0
EPI_ISL_16609784,EPI_ISL_16610084,0
EPI_ISL_16609784,EPI_ISL_17489626,0
EPI_ISL_16609784,EPI_ISL_16610818,0
EPI_ISL_16609784,EPI_ISL_16598395,0
EPI_ISL_16609784,EPI_ISL_16598408,0
EPI_ISL_16609784,EPI_ISL_16598434,0
EPI_ISL_16609784,EPI_ISL_16598415,0
EPI_ISL_16609784,EPI_ISL_16598440,0
EPI_ISL_16609784,EPI_ISL_16598422,0
EPI_ISL_16609784,EPI_ISL_16598420,0
EPI_ISL_16609784,EPI_ISL_16910809,0
EPI_ISL_16609784,EPI_ISL_16737019,0
EPI_ISL_16609784,EPI_ISL_17183551,0
EPI_ISL_16609784,EPI_ISL_17199768,0
EPI_ISL_16609784,EPI_ISL_16910856,0
EPI_ISL_16609784,EPI_ISL_17493403,0
EPI_ISL_16609784,EPI_ISL_17072166,0
EPI_ISL_16609784,EPI_ISL_17185750,0
EPI_ISL_16609784,EPI_ISL_17199755,0
EPI_ISL_16609784,EPI_ISL_17199757,0
EPI_ISL_16609784,EPI_ISL_17199735,0
EPI_ISL_16609784,EPI_ISL_17199853,0
EPI_ISL_16609784,EPI_ISL_17493891,0
EPI_ISL_16609784,EPI_ISL_17592214,0
EPI_ISL_16609784,EPI_ISL_17492972,0
EPI_ISL_16609784,EPI_ISL_17493862,0
EPI_ISL_16609784,EPI_ISL_17493868,0
EPI_ISL_16609784,EPI_ISL_17492987,0
EPI_ISL_16609784,EPI_ISL_17592219,0
EPI_ISL_16609784,EPI_ISL_17493185,0
EPI_ISL_16609784,EPI_ISL_17785581,0
EPI_ISL_16634669,EPI_ISL_17615042,4
EPI_ISL_17487702,EPI_ISL_16617196,0
EPI_ISL_18070609,EPI_ISL_16617313,2
EPI_ISL_18070609,EPI_ISL_17487205,2
EPI_ISL_18070609,EPI_ISL_16634550,1
EPI_ISL_18070609,EPI_ISL_16911666,1
EPI_ISL_18070609,EPI_ISL_17072169,1
EPI_ISL_18070609,EPI_ISL_17620478,1
EPI_ISL_18070609,EPI_ISL_17487194,2
EPI_ISL_18070609,EPI_ISL_16635361,2
EPI_ISL_18070609,EPI_ISL_16604465,2
EPI_ISL_18070609,EPI_ISL_16604531,4
EPI_ISL_18070609,EPI_ISL_17487183,2
EPI_ISL_18070609,EPI_ISL_17489484,2
EPI_ISL_18070609,EPI_ISL_16646077,2
EPI_ISL_18070609,EPI_ISL_16911627,2
EPI_ISL_18070609,EPI_ISL_17105590,3
EPI_ISL_18070609,EPI_ISL_17489636,3
EPI_ISL_18070609,EPI_ISL_17185733,4
EPI_ISL_18070609,EPI_ISL_16758189,6
EPI_ISL_18070609,EPI_ISL_16604878,2
EPI_ISL_18070609,EPI_ISL_17170760,2
EPI_ISL_18070609,EPI_ISL_17493407,2
EPI_ISL_18070609,EPI_ISL_17031720,3
EPI_ISL_18070609,EPI_ISL_16854214,2
EPI_ISL_18070609,EPI_ISL_17031755,3
EPI_ISL_18070609,EPI_ISL_16839007,3
EPI_ISL_18070609,EPI_ISL_17031822,2
EPI_ISL_18070609,EPI_ISL_17031837,2
EPI_ISL_18070609,EPI_ISL_17031866,8
EPI_ISL_18070609,EPI_ISL_17072141,5
EPI_ISL_18070609,EPI_ISL_17072144,2
EPI_ISL_18070609,EPI_ISL_17197738,6
EPI_ISL_18070609,EPI_ISL_17490469,3
EPI_ISL_18070609,EPI_ISL_17487170,2
EPI_ISL_18070609,EPI_ISL_17307369,9
EPI_ISL_18070609,EPI_ISL_17262902,2
EPI_ISL_18070609,EPI_ISL_17495180,3
EPI_ISL_18070609,EPI_ISL_17489384,7
EPI_ISL_18070609,EPI_ISL_17493757,3
EPI_ISL_18070609,EPI_ISL_17492956,3
EPI_ISL_18070609,EPI_ISL_17505678,7
EPI_ISL_18070609,EPI_ISL_17784894,3
EPI_ISL_18070609,EPI_ISL_17505716,3
EPI_ISL_18070609,EPI_ISL_17505622,3
EPI_ISL_18070609,EPI_ISL_17516856,8
EPI_ISL_18070609,EPI_ISL_17645571,3
EPI_ISL_18070609,EPI_ISL_17785014,6
EPI_ISL_18070609,EPI_ISL_18009692,6
EPI_ISL_18070609,EPI_ISL_17488744,0
EPI_ISL_16635427,EPI_ISL_18070754,1
EPI_ISL_16284007,EPI_ISL_16481847,2
EPI_ISL_16635060,EPI_ISL_16610667,2
EPI_ISL_16635060,EPI_ISL_16597027,1
EPI_ISL_16635060,EPI_ISL_16853777,1
EPI_ISL_16635060,EPI_ISL_17488400,1
EPI_ISL_16635060,EPI_ISL_17493895,1
EPI_ISL_16635060,EPI_ISL_16636077,3
EPI_ISL_16635060,EPI_ISL_16604622,2
EPI_ISL_16635060,EPI_ISL_16635602,3
EPI_ISL_16635060,EPI_ISL_17031592,3
EPI_ISL_16635060,EPI_ISL_16580252,2
EPI_ISL_16635060,EPI_ISL_16911649,2
EPI_ISL_16635060,EPI_ISL_17488635,4
EPI_ISL_16635060,EPI_ISL_17488157,2
EPI_ISL_16635060,EPI_ISL_17488160,2
EPI_ISL_16635060,EPI_ISL_17493225,10
EPI_ISL_16635060,EPI_ISL_17031897,3
EPI_ISL_16635060,EPI_ISL_17072147,2
EPI_ISL_16635060,EPI_ISL_17494887,5
EPI_ISL_16635060,EPI_ISL_17545695,4
EPI_ISL_16635060,EPI_ISL_17485785,3
EPI_ISL_16635060,EPI_ISL_16635074,0
EPI_ISL_16635060,EPI_ISL_16634828,0
EPI_ISL_16635060,EPI_ISL_17031574,0
EPI_ISL_16635060,EPI_ISL_16635754,0
EPI_ISL_16635060,EPI_ISL_16580251,0
EPI_ISL_16635060,EPI_ISL_16559209,0
EPI_ISL_16635060,EPI_ISL_16635753,0
EPI_ISL_16635060,EPI_ISL_17490647,0
EPI_ISL_16633897,EPI_ISL_17031572,3
EPI_ISL_16634715,EPI_ISL_16390385,1
EPI_ISL_16634715,EPI_ISL_16670993,1
EPI_ISL_16634715,EPI_ISL_16968180,1
EPI_ISL_16634715,EPI_ISL_16604708,2
EPI_ISL_16634715,EPI_ISL_17485738,6
EPI_ISL_16604409,EPI_ISL_16604408,0
EPI_ISL_16604409,EPI_ISL_18070625,0
EPI_ISL_16604409,EPI_ISL_18070622,0
EPI_ISL_16604409,EPI_ISL_18070623,0
EPI_ISL_16713332,EPI_ISL_16683722,2
EPI_ISL_16713332,EPI_ISL_16713329,1
EPI_ISL_16713332,EPI_ISL_16713338,1
EPI_ISL_16713332,EPI_ISL_16604753,1
EPI_ISL_16713332,EPI_ISL_16604513,1
EPI_ISL_16713332,EPI_ISL_17805442,1
EPI_ISL_16713332,EPI_ISL_16713300,1
EPI_ISL_16713332,EPI_ISL_16598676,1
EPI_ISL_16713332,EPI_ISL_16911633,1
EPI_ISL_16713332,EPI_ISL_16910851,1
EPI_ISL_16713332,EPI_ISL_17031914,1
EPI_ISL_16713332,EPI_ISL_17492994,1
EPI_ISL_16713332,EPI_ISL_17492978,1
EPI_ISL_16713332,EPI_ISL_17784929,1
EPI_ISL_16713332,EPI_ISL_17697552,1
EPI_ISL_16713332,EPI_ISL_16604528,2
EPI_ISL_16713332,EPI_ISL_16580252,2
EPI_ISL_16713332,EPI_ISL_16604921,2
EPI_ISL_16713332,EPI_ISL_17488157,2
EPI_ISL_16713332,EPI_ISL_17488160,2
EPI_ISL_16713332,EPI_ISL_17488159,3
EPI_ISL_16713332,EPI_ISL_17199702,3
EPI_ISL_16713332,EPI_ISL_17199769,5
EPI_ISL_16713332,EPI_ISL_17031897,3
EPI_ISL_16713332,EPI_ISL_17488862,2
EPI_ISL_16713332,EPI_ISL_17199877,2
EPI_ISL_16713332,EPI_ISL_17493011,4
EPI_ISL_16713332,EPI_ISL_17493003,5
EPI_ISL_16713332,EPI_ISL_17492990,3
EPI_ISL_16713332,EPI_ISL_17545695,4
EPI_ISL_16713332,EPI_ISL_17485745,3
EPI_ISL_16713332,EPI_ISL_17516905,3
EPI_ISL_16713332,EPI_ISL_17645543,2
EPI_ISL_16713332,EPI_ISL_17199823,3
EPI_ISL_16713332,EPI_ISL_17199876,4
EPI_ISL_16713332,EPI_ISL_16635087,3
EPI_ISL_16713332,EPI_ISL_17684281,5
EPI_ISL_16713332,EPI_ISL_17307367,5
EPI_ISL_16713332,EPI_ISL_17494561,4
EPI_ISL_16713332,EPI_ISL_17488920,6
EPI_ISL_16713332,EPI_ISL_16713341,0
EPI_ISL_16713332,EPI_ISL_16713342,0
EPI_ISL_16713332,EPI_ISL_17489467,0
EPI_ISL_16713332,EPI_ISL_16610715,0
EPI_ISL_16713332,EPI_ISL_16635710,0
EPI_ISL_16713332,EPI_ISL_17805477,0
EPI_ISL_16713332,EPI_ISL_16713274,0
EPI_ISL_16713332,EPI_ISL_16713288,0
EPI_ISL_16713332,EPI_ISL_16758275,0
EPI_ISL_16713332,EPI_ISL_16604581,0
EPI_ISL_16713332,EPI_ISL_18070668,0
EPI_ISL_16713332,EPI_ISL_16733773,0
EPI_ISL_16713332,EPI_ISL_17736160,0
EPI_ISL_16713332,EPI_ISL_16709174,0
EPI_ISL_16713332,EPI_ISL_16604788,0
EPI_ISL_16713332,EPI_ISL_16758016,0
EPI_ISL_16713332,EPI_ISL_16937157,0
EPI_ISL_16713332,EPI_ISL_16758232,0
EPI_ISL_16713332,EPI_ISL_16849153,0
EPI_ISL_16713332,EPI_ISL_17492996,0
EPI_ISL_16713332,EPI_ISL_17697288,0
EPI_ISL_17088748,EPI_ISL_16634727,1
EPI_ISL_17088748,EPI_ISL_16598689,1
EPI_ISL_17088748,EPI_ISL_16598688,1
EPI_ISL_17088748,EPI_ISL_17186571,1
EPI_ISL_17088748,EPI_ISL_16598673,1
EPI_ISL_17088748,EPI_ISL_16573357,1
EPI_ISL_17088748,EPI_ISL_16598705,1
EPI_ISL_17088748,EPI_ISL_16598692,1
EPI_ISL_17088748,EPI_ISL_16723090,1
EPI_ISL_17088748,EPI_ISL_16986122,1
EPI_ISL_17088748,EPI_ISL_17585002,1
EPI_ISL_17088748,EPI_ISL_17493327,1
EPI_ISL_17088748,EPI_ISL_17501452,1
EPI_ISL_17088748,EPI_ISL_16636181,2
EPI_ISL_17088748,EPI_ISL_16641686,2
EPI_ISL_17088748,EPI_ISL_16671015,2
EPI_ISL_17088748,EPI_ISL_16598716,2
EPI_ISL_17088748,EPI_ISL_16598717,2
EPI_ISL_17088748,EPI_ISL_16698433,3
EPI_ISL_17088748,EPI_ISL_17488235,5
EPI_ISL_17088748,EPI_ISL_16970210,2
EPI_ISL_17088748,EPI_ISL_16970208,3
EPI_ISL_17088748,EPI_ISL_16968158,2
EPI_ISL_17088748,EPI_ISL_17227567,3
EPI_ISL_17088748,EPI_ISL_17494225,3
EPI_ISL_17088748,EPI_ISL_17493967,2
EPI_ISL_17088748,EPI_ISL_17585006,5
EPI_ISL_17088748,EPI_ISL_17585000,2
EPI_ISL_17088748,EPI_ISL_17584601,5
EPI_ISL_17088748,EPI_ISL_17547594,4
