source,target,weight,s_country,t_prov,s_date,t_date
EPI_ISL_17581680,EPI_ISL_16604433,1,Hong Kong,Shandong,2022-12-09,2022-12-29
EPI_ISL_17581680,EPI_ISL_16750693,1,Hong Kong,Yunnan,2022-12-09,2022-12-29
EPI_ISL_16524065,EPI_ISL_16750695,3,Hong Kong,Yunnan,2023-01-02,2022-12-29
EPI_ISL_16891871,EPI_ISL_17183560,1,Canada,Liaoning,2022-12-25,2022-12-29
EPI_ISL_17581680,EPI_ISL_16635629,1,Hong Kong,Zhejiang,2022-12-09,2022-12-29
EPI_ISL_16700840,EPI_ISL_16635628,0,Canada,Zhejiang,2022-12-27,2022-12-29
EPI_ISL_16693227,EPI_ISL_16635621,2,Japan,Zhejiang,2022-12-27,2022-12-29
EPI_ISL_17581680,EPI_ISL_16634941,2,Hong Kong,Shanghai,2022-12-09,2022-12-29
EPI_ISL_16524065,EPI_ISL_16635608,1,Hong Kong,Zhejiang,2023-01-02,2022-12-29
EPI_ISL_16355654,EPI_ISL_16635618,4,Cambodia,Zhejiang,2022-12-21,2022-12-29
EPI_ISL_17262586,EPI_ISL_16604673,2,Japan,Shandong,2023-02-24,2022-12-30
EPI_ISL_16506507,EPI_ISL_16604680,2,South Korea,Shandong,2023-01-04,2022-12-30
EPI_ISL_16891871,EPI_ISL_16650351,2,Canada,Anhui,2022-12-25,2022-12-30
EPI_ISL_16567565,EPI_ISL_16604649,2,France,Shandong,2022-12-18,2022-12-30
EPI_ISL_16524065,EPI_ISL_16635719,1,Hong Kong,Zhejiang,2023-01-02,2022-12-30
EPI_ISL_16428118,EPI_ISL_17086596,2,Japan,Guangxi,2022-12-30,2022-12-30
EPI_ISL_16506515,EPI_ISL_17371255,4,South Korea,Shanghai,2023-01-04,2022-12-30
EPI_ISL_16506502,EPI_ISL_16634958,2,South Korea,Shanghai,2022-12-29,2022-12-30
EPI_ISL_16693227,EPI_ISL_17805504,2,Japan,Hainan,2022-12-27,2022-12-31
EPI_ISL_16092938,EPI_ISL_17805453,1,Singapore,Hainan,2022-12-06,2022-12-31
EPI_ISL_16259497,EPI_ISL_17805455,1,Singapore,Hainan,2022-12-16,2022-12-31
EPI_ISL_16494663,EPI_ISL_16757956,2,Japan,Shandong,2023-01-03,2022-12-31
EPI_ISL_16378836,EPI_ISL_17805461,1,Singapore,Hainan,2022-12-28,2022-12-31
EPI_ISL_17581680,EPI_ISL_17805467,1,Hong Kong,Hainan,2022-12-09,2022-12-31
EPI_ISL_16378836,EPI_ISL_16634927,2,Singapore,Shanghai,2022-12-28,2022-12-31
EPI_ISL_17581680,EPI_ISL_17805480,1,Hong Kong,Hainan,2022-12-09,2022-12-31
EPI_ISL_16452260,EPI_ISL_17805479,2,Canada,Hainan,2022-12-28,2022-12-31
EPI_ISL_16901892,EPI_ISL_16636006,0,South Korea,Shanghai,2023-01-21,2023-01-01
EPI_ISL_17581680,EPI_ISL_16740771,1,Hong Kong,Anhui,2022-12-09,2023-01-01
EPI_ISL_14472434,EPI_ISL_16740783,2,Denmark,Anhui,2022-07-13,2023-01-01
EPI_ISL_16462946,EPI_ISL_16740785,1,USA,Anhui,2022-11-30,2023-01-01
EPI_ISL_16693227,EPI_ISL_16604659,1,Japan,Shandong,2022-12-27,2023-01-01
EPI_ISL_16891871,EPI_ISL_16709231,1,Canada,Beijing,2022-12-25,2023-01-01
EPI_ISL_16506507,EPI_ISL_17031566,0,South Korea,Hebei,2023-01-04,2023-01-01
EPI_ISL_17581680,EPI_ISL_16698463,2,Hong Kong,Jiangsu,2022-12-09,2023-01-01
EPI_ISL_16693227,EPI_ISL_16604884,1,Japan,Shandong,2022-12-27,2023-01-01
EPI_ISL_17581680,EPI_ISL_16713279,2,Hong Kong,Jilin,2022-12-09,2023-01-01
EPI_ISL_17581680,EPI_ISL_16698441,1,Hong Kong,Jiangsu,2022-12-09,2023-01-02
EPI_ISL_16947567,EPI_ISL_16671006,0,Taiwan,Jiangsu,2023-01-03,2023-01-02
EPI_ISL_16428135,EPI_ISL_16702099,0,Japan,Gansu,2022-12-30,2023-01-02
EPI_ISL_16735340,EPI_ISL_16635218,0,Japan,Liaoning,2023-01-19,2023-01-02
EPI_ISL_17581680,EPI_ISL_16709209,1,Hong Kong,Beijing,2022-12-09,2023-01-02
EPI_ISL_17581680,EPI_ISL_16709210,1,Hong Kong,Beijing,2022-12-09,2023-01-02
EPI_ISL_16506491,EPI_ISL_16596956,2,South Korea,Jiangxi,2022-12-29,2023-01-02
EPI_ISL_16567565,EPI_ISL_16712214,1,France,Guangdong,2022-12-18,2023-01-02
EPI_ISL_16524065,EPI_ISL_16595785,1,Hong Kong,Anhui,2023-01-02,2023-01-02
EPI_ISL_16506491,EPI_ISL_16635774,1,South Korea,Zhejiang,2022-12-29,2023-01-03
EPI_ISL_16506503,EPI_ISL_16604587,1,South Korea,Shandong,2022-12-30,2023-01-03
EPI_ISL_16902536,EPI_ISL_16758176,3,Hong Kong,Shandong,2023-01-03,2023-01-03
EPI_ISL_16494624,EPI_ISL_16757972,1,Japan,Shandong,2023-01-01,2023-01-03
EPI_ISL_16506502,EPI_ISL_16610890,5,South Korea,Anhui,2022-12-29,2023-01-03
EPI_ISL_16891871,EPI_ISL_16636202,1,Canada,Guizhou,2022-12-25,2023-01-03
EPI_ISL_17581680,EPI_ISL_16561145,1,Hong Kong,Fujian,2022-12-09,2023-01-03
EPI_ISL_16506507,EPI_ISL_16698443,1,South Korea,Jiangsu,2023-01-04,2023-01-03
EPI_ISL_16696735,EPI_ISL_17031599,1,Germany,Hebei,2023-01-03,2023-01-03
EPI_ISL_16342193,EPI_ISL_17489824,1,Australia,Guangdong,2022-12-20,2023-01-03
EPI_ISL_13960758,EPI_ISL_16740792,0,Israel,Anhui,2022-07-07,2023-01-03
EPI_ISL_17581680,EPI_ISL_16709460,1,Hong Kong,Shaanxi,2022-12-09,2023-01-03
EPI_ISL_16259497,EPI_ISL_17493092,1,Singapore,Sichuan,2022-12-16,2023-01-03
EPI_ISL_16275312,EPI_ISL_16711678,2,Italy,Guangdong,2022-12-22,2023-01-03
EPI_ISL_16891871,EPI_ISL_17086605,1,Canada,Guangxi,2022-12-25,2023-01-03
EPI_ISL_16352292,EPI_ISL_17086587,1,Singapore,Guangxi,2022-12-22,2023-01-03
EPI_ISL_16524065,EPI_ISL_17488122,2,Hong Kong,Zhejiang,2023-01-02,2023-01-03
EPI_ISL_17581680,EPI_ISL_16709196,2,Hong Kong,Beijing,2022-12-09,2023-01-03
EPI_ISL_16494624,EPI_ISL_16635294,2,Japan,Neimenggu,2023-01-01,2023-01-03
EPI_ISL_15258990,EPI_ISL_16740788,2,USA,Anhui,2022-06-09,2023-01-03
EPI_ISL_16506515,EPI_ISL_16937125,1,South Korea,Shanxi,2023-01-04,2023-01-04
EPI_ISL_16506507,EPI_ISL_16757971,4,South Korea,Shandong,2023-01-04,2023-01-04
EPI_ISL_16494624,EPI_ISL_16758178,2,Japan,Shandong,2023-01-01,2023-01-04
EPI_ISL_16494678,EPI_ISL_16635997,1,Japan,Shanghai,2023-01-03,2023-01-04
EPI_ISL_17322445,EPI_ISL_16670969,1,Japan,Jiangsu,2022-12-22,2023-01-04
EPI_ISL_16428118,EPI_ISL_16635912,2,Japan,Xinjiang,2022-12-30,2023-01-04
EPI_ISL_16506507,EPI_ISL_16604713,1,South Korea,Shandong,2023-01-04,2023-01-04
EPI_ISL_17698721,EPI_ISL_16604711,3,South Korea,Shandong,2022-12-19,2023-01-04
EPI_ISL_16506507,EPI_ISL_16757985,1,South Korea,Shandong,2023-01-04,2023-01-04
EPI_ISL_17581680,EPI_ISL_17736146,1,Hong Kong,Zhejiang,2022-12-09,2023-01-04
EPI_ISL_16970380,EPI_ISL_16757994,1,Japan,Shandong,2023-01-23,2023-01-04
EPI_ISL_16455570,EPI_ISL_16670999,2,USA,Jiangsu,2022-12-26,2023-01-04
EPI_ISL_16455570,EPI_ISL_16670998,0,USA,Jiangsu,2022-12-26,2023-01-04
EPI_ISL_16568827,EPI_ISL_16853795,2,South Korea,Shanxi,2023-01-06,2023-01-04
EPI_ISL_16891871,EPI_ISL_17489591,2,Canada,Fujian,2022-12-25,2023-01-04
EPI_ISL_16494624,EPI_ISL_16604715,1,Japan,Shandong,2023-01-01,2023-01-04
EPI_ISL_17581680,EPI_ISL_16604731,1,Hong Kong,Shandong,2022-12-09,2023-01-04
EPI_ISL_17581680,EPI_ISL_16854226,1,Hong Kong,Beijing,2022-12-09,2023-01-05
EPI_ISL_16728395,EPI_ISL_16670975,2,France,Jiangsu,2022-12-20,2023-01-05
EPI_ISL_17581680,EPI_ISL_16646075,1,Hong Kong,Yunnan,2022-12-09,2023-01-05
EPI_ISL_17581680,EPI_ISL_16757987,1,Hong Kong,Shandong,2022-12-09,2023-01-05
EPI_ISL_16506507,EPI_ISL_16709207,1,South Korea,Beijing,2023-01-04,2023-01-05
EPI_ISL_16567565,EPI_ISL_16709208,2,France,Beijing,2022-12-18,2023-01-05
EPI_ISL_16506507,EPI_ISL_16598386,0,South Korea,Heilongjiang,2023-01-04,2023-01-05
EPI_ISL_16524065,EPI_ISL_16481860,1,Hong Kong,Tianjin,2023-01-02,2023-01-05
EPI_ISL_16428118,EPI_ISL_16481861,1,Japan,Tianjin,2022-12-30,2023-01-05
EPI_ISL_17262586,EPI_ISL_16604786,3,Japan,Shandong,2023-02-24,2023-01-05
EPI_ISL_16568856,EPI_ISL_17487112,0,South Korea,Hubei,2023-01-07,2023-01-05
EPI_ISL_16494604,EPI_ISL_16604867,1,Japan,Shandong,2023-01-01,2023-01-05
EPI_ISL_16506507,EPI_ISL_16604841,2,South Korea,Shandong,2023-01-04,2023-01-05
EPI_ISL_17581680,EPI_ISL_16635236,2,Hong Kong,Liaoning,2022-12-09,2023-01-05
EPI_ISL_16653681,EPI_ISL_16709187,1,USA,Beijing,2022-12-26,2023-01-06
EPI_ISL_16653681,EPI_ISL_16709181,1,USA,Beijing,2022-12-26,2023-01-06
EPI_ISL_16567565,EPI_ISL_16709225,2,France,Beijing,2022-12-18,2023-01-06
EPI_ISL_17581680,EPI_ISL_16709226,1,Hong Kong,Beijing,2022-12-09,2023-01-06
EPI_ISL_16891871,EPI_ISL_17086616,1,Canada,Guangxi,2022-12-25,2023-01-06
EPI_ISL_17581680,EPI_ISL_16709214,1,Hong Kong,Beijing,2022-12-09,2023-01-06
EPI_ISL_17262586,EPI_ISL_16604775,1,Japan,Shandong,2023-02-24,2023-01-06
EPI_ISL_16259495,EPI_ISL_16709136,0,Singapore,Beijing,2022-12-15,2023-01-06
EPI_ISL_16494624,EPI_ISL_16604791,1,Japan,Shandong,2023-01-01,2023-01-06
EPI_ISL_16693227,EPI_ISL_16610764,1,Japan,Fujian,2022-12-27,2023-01-06
EPI_ISL_16891871,EPI_ISL_16610767,1,Canada,Fujian,2022-12-25,2023-01-06
EPI_ISL_17581680,EPI_ISL_17490648,2,Hong Kong,Zhejiang,2022-12-09,2023-01-06
EPI_ISL_16455570,EPI_ISL_17490644,1,USA,Zhejiang,2022-12-26,2023-01-06
EPI_ISL_16524065,EPI_ISL_16604637,1,Hong Kong,Shandong,2023-01-02,2023-01-06
EPI_ISL_16693227,EPI_ISL_16646070,1,Japan,Yunnan,2022-12-27,2023-01-07
EPI_ISL_17581680,EPI_ISL_16597946,1,Hong Kong,Tianjin,2022-12-09,2023-01-07
EPI_ISL_16455570,EPI_ISL_16604834,1,USA,Shandong,2022-12-26,2023-01-07
EPI_ISL_16653681,EPI_ISL_16911629,2,USA,Shanxi,2022-12-26,2023-01-07
EPI_ISL_16506491,EPI_ISL_16679344,2,South Korea,Anhui,2022-12-29,2023-01-07
EPI_ISL_16693227,EPI_ISL_16709190,2,Japan,Beijing,2022-12-27,2023-01-08
EPI_ISL_16259497,EPI_ISL_17488271,2,Singapore,Zhejiang,2022-12-16,2023-01-08
EPI_ISL_16809566,EPI_ISL_17488120,0,Japan,Zhejiang,2023-01-11,2023-01-08
EPI_ISL_16524065,EPI_ISL_17488112,1,Hong Kong,Zhejiang,2023-01-02,2023-01-08
EPI_ISL_16506515,EPI_ISL_17086612,3,South Korea,Guangxi,2023-01-04,2023-01-08
EPI_ISL_16494637,EPI_ISL_16636211,5,Japan,Guizhou,2023-01-03,2023-01-08
EPI_ISL_17581680,EPI_ISL_16604826,2,Hong Kong,Shandong,2022-12-09,2023-01-08
EPI_ISL_16569621,EPI_ISL_16596505,0,USA,Sichuan,2022-12-20,2023-01-08
EPI_ISL_16891871,EPI_ISL_17105589,3,Canada,Anhui,2022-12-25,2023-01-09
EPI_ISL_16417438,EPI_ISL_16604854,1,USA,Shandong,2022-12-19,2023-01-09
EPI_ISL_16676271,EPI_ISL_16635866,0,Singapore,Xinjiang,2023-01-14,2023-01-09
EPI_ISL_17581680,EPI_ISL_16604847,1,Hong Kong,Shandong,2022-12-09,2023-01-09
EPI_ISL_16428118,EPI_ISL_16604845,1,Japan,Shandong,2022-12-30,2023-01-09
EPI_ISL_16428118,EPI_ISL_17489640,1,Japan,Fujian,2022-12-30,2023-01-09
EPI_ISL_16653681,EPI_ISL_16635810,1,USA,Zhejiang,2022-12-26,2023-01-09
EPI_ISL_16567565,EPI_ISL_17031631,1,France,Hebei,2022-12-18,2023-01-09
EPI_ISL_16506507,EPI_ISL_17031633,1,South Korea,Hebei,2023-01-04,2023-01-09
EPI_ISL_16653681,EPI_ISL_16709150,1,USA,Beijing,2022-12-26,2023-01-09
EPI_ISL_14239235,EPI_ISL_16740811,2,Netherlands,Anhui,2022-06-26,2023-01-09
EPI_ISL_16567565,EPI_ISL_16740809,4,France,Anhui,2022-12-18,2023-01-09
EPI_ISL_16428118,EPI_ISL_16616917,1,Japan,Hubei,2022-12-30,2023-01-09
EPI_ISL_16902159,EPI_ISL_17031640,1,South Korea,Hebei,2023-01-25,2023-01-09
EPI_ISL_16506491,EPI_ISL_17031632,1,South Korea,Hebei,2022-12-29,2023-01-09
EPI_ISL_17581680,EPI_ISL_16598393,1,Hong Kong,Heilongjiang,2022-12-09,2023-01-09
EPI_ISL_16294572,EPI_ISL_16596491,0,Singapore,Sichuan,2022-12-21,2023-01-09
EPI_ISL_16413624,EPI_ISL_17489630,1,South Korea,Fujian,2022-12-19,2023-01-09
EPI_ISL_16527925,EPI_ISL_16636217,2,Luxembourg,Guizhou,2023-01-02,2023-01-09
EPI_ISL_16531581,EPI_ISL_16596977,2,Canada,Jiangxi,2023-01-09,2023-01-10
EPI_ISL_17581680,EPI_ISL_16604863,1,Hong Kong,Shandong,2022-12-09,2023-01-10
EPI_ISL_16524065,EPI_ISL_16604862,1,Hong Kong,Shandong,2023-01-02,2023-01-10
EPI_ISL_17581680,EPI_ISL_16604853,1,Hong Kong,Shandong,2022-12-09,2023-01-10
EPI_ISL_16568818,EPI_ISL_16604851,2,South Korea,Shandong,2023-01-06,2023-01-10
EPI_ISL_17581680,EPI_ISL_17081978,5,Hong Kong,Beijing,2022-12-09,2023-01-10
EPI_ISL_16733050,EPI_ISL_17086606,1,USA,Guangxi,2022-12-21,2023-01-10
EPI_ISL_17581680,EPI_ISL_16598403,2,Hong Kong,Heilongjiang,2022-12-09,2023-01-10
EPI_ISL_16506515,EPI_ISL_17086619,1,South Korea,Guangxi,2023-01-04,2023-01-10
EPI_ISL_16902159,EPI_ISL_17489537,1,South Korea,Fujian,2023-01-25,2023-01-10
EPI_ISL_16891871,EPI_ISL_17488285,2,Canada,Zhejiang,2022-12-25,2023-01-10
EPI_ISL_16382207,EPI_ISL_16757982,1,USA,Shandong,2022-12-21,2023-01-10
EPI_ISL_16452260,EPI_ISL_16709217,1,Canada,Beijing,2022-12-28,2023-01-10
EPI_ISL_16428118,EPI_ISL_16598404,1,Japan,Heilongjiang,2022-12-30,2023-01-10
EPI_ISL_16506507,EPI_ISL_17488452,5,South Korea,Fujian,2023-01-04,2023-01-10
EPI_ISL_17581680,EPI_ISL_16709220,1,Hong Kong,Beijing,2022-12-09,2023-01-10
EPI_ISL_16693227,EPI_ISL_16849109,2,Japan,Shandong,2022-12-27,2023-01-11
EPI_ISL_16713882,EPI_ISL_16713384,0,Bangladesh,Henan,2022-12-27,2023-01-11
EPI_ISL_13960758,EPI_ISL_16713385,4,Israel,Henan,2022-07-07,2023-01-11
EPI_ISL_16413607,EPI_ISL_16597949,3,South Korea,Tianjin,2022-12-18,2023-01-11
EPI_ISL_16709731,EPI_ISL_16849146,2,Russia,Shandong,2022-12-14,2023-01-11
EPI_ISL_16891871,EPI_ISL_16610738,1,Canada,Fujian,2022-12-25,2023-01-11
EPI_ISL_16891871,EPI_ISL_17488273,2,Canada,Zhejiang,2022-12-25,2023-01-11
EPI_ISL_16506507,EPI_ISL_17062072,1,South Korea,Henan,2023-01-04,2023-01-11
EPI_ISL_16428118,EPI_ISL_16709114,2,Japan,Henan,2022-12-30,2023-01-11
EPI_ISL_16693227,EPI_ISL_16758044,1,Japan,Shandong,2022-12-27,2023-01-11
EPI_ISL_16428118,EPI_ISL_16758043,2,Japan,Shandong,2022-12-30,2023-01-11
EPI_ISL_16483068,EPI_ISL_16617028,1,Singapore,Hubei,2023-01-04,2023-01-11
EPI_ISL_16567565,EPI_ISL_16617016,1,France,Hubei,2022-12-18,2023-01-11
EPI_ISL_16902159,EPI_ISL_16698415,0,South Korea,Jiangsu,2023-01-25,2023-01-11
EPI_ISL_16567565,EPI_ISL_16758031,1,France,Shandong,2022-12-18,2023-01-11
EPI_ISL_16891871,EPI_ISL_16709123,2,Canada,Chongqing,2022-12-25,2023-01-12
EPI_ISL_17399683,EPI_ISL_17494071,4,Greece,Shaanxi,2023-01-04,2023-01-12
EPI_ISL_16693227,EPI_ISL_16758202,2,Japan,Shandong,2022-12-27,2023-01-12
EPI_ISL_17581680,EPI_ISL_16937129,3,Hong Kong,Shanxi,2022-12-09,2023-01-12
EPI_ISL_16524065,EPI_ISL_16635819,1,Hong Kong,Zhejiang,2023-01-02,2023-01-12
EPI_ISL_16428115,EPI_ISL_16635825,0,Japan,Zhejiang,2022-12-30,2023-01-12
EPI_ISL_16524065,EPI_ISL_16968093,3,Hong Kong,Anhui,2023-01-02,2023-01-12
EPI_ISL_16502034,EPI_ISL_16604880,5,Japan,Shandong,2022-12-12,2023-01-12
EPI_ISL_16567565,EPI_ISL_16604890,1,France,Shandong,2022-12-18,2023-01-12
EPI_ISL_16693227,EPI_ISL_16635834,1,Japan,Zhejiang,2022-12-27,2023-01-12
EPI_ISL_17581680,EPI_ISL_16598630,1,Hong Kong,Anhui,2022-12-09,2023-01-12
EPI_ISL_16891871,EPI_ISL_16758066,0,Canada,Shandong,2022-12-25,2023-01-12
EPI_ISL_16514174,EPI_ISL_17031667,3,South Korea,Hebei,2022-12-31,2023-01-13
EPI_ISL_17581680,EPI_ISL_16723117,2,Hong Kong,Qinghai,2022-12-09,2023-01-13
EPI_ISL_16524099,EPI_ISL_16712164,1,Hong Kong,Guangdong,2022-12-27,2023-01-13
EPI_ISL_16494611,EPI_ISL_16746589,2,Japan,Anhui,2023-01-01,2023-01-13
EPI_ISL_16901892,EPI_ISL_16711776,4,South Korea,Guangdong,2023-01-21,2023-01-13
EPI_ISL_16494579,EPI_ISL_16911653,1,Japan,Shanxi,2022-12-31,2023-01-13
EPI_ISL_16524065,EPI_ISL_16849118,2,Hong Kong,Shandong,2023-01-02,2023-01-13
EPI_ISL_16428118,EPI_ISL_17150501,2,Japan,Gansu,2022-12-30,2023-01-14
EPI_ISL_16506507,EPI_ISL_16758259,1,South Korea,Shandong,2023-01-04,2023-01-14
EPI_ISL_16506507,EPI_ISL_16955433,1,South Korea,Beijing,2023-01-04,2023-01-14
EPI_ISL_16506507,EPI_ISL_17494250,1,South Korea,Shaanxi,2023-01-04,2023-01-14
EPI_ISL_16506491,EPI_ISL_17488181,4,South Korea,Zhejiang,2022-12-29,2023-01-14
EPI_ISL_16428118,EPI_ISL_16854322,1,Japan,Jiangxi,2022-12-30,2023-01-15
EPI_ISL_16506507,EPI_ISL_17031688,2,South Korea,Hebei,2023-01-04,2023-01-15
EPI_ISL_16506503,EPI_ISL_16921916,1,South Korea,Jiangsu,2022-12-30,2023-01-15
EPI_ISL_16567565,EPI_ISL_16758217,3,France,Shandong,2022-12-18,2023-01-16
EPI_ISL_16891871,EPI_ISL_16758101,3,Canada,Shandong,2022-12-25,2023-01-16
EPI_ISL_16902536,EPI_ISL_17488402,6,Hong Kong,Zhejiang,2023-01-03,2023-01-16
EPI_ISL_17581680,EPI_ISL_16610908,1,Hong Kong,Anhui,2022-12-09,2023-01-16
EPI_ISL_16494624,EPI_ISL_17488399,3,Japan,Zhejiang,2023-01-01,2023-01-16
EPI_ISL_16576933,EPI_ISL_17489819,4,Japan,Guangdong,2023-01-08,2023-01-16
EPI_ISL_16693227,EPI_ISL_17488223,1,Japan,Zhejiang,2022-12-27,2023-01-16
EPI_ISL_16567565,EPI_ISL_17490639,3,France,Zhejiang,2022-12-18,2023-01-16
EPI_ISL_16494637,EPI_ISL_16758325,1,Japan,Shandong,2023-01-03,2023-01-16
EPI_ISL_16506507,EPI_ISL_17273667,8,South Korea,Yunnan,2023-01-04,2023-01-16
EPI_ISL_16428118,EPI_ISL_17488127,3,Japan,Zhejiang,2022-12-30,2023-01-16
EPI_ISL_16506502,EPI_ISL_17490626,3,South Korea,Zhejiang,2022-12-29,2023-01-16
EPI_ISL_16506491,EPI_ISL_16854341,3,South Korea,Jiangxi,2022-12-29,2023-01-16
EPI_ISL_16653681,EPI_ISL_16758167,2,USA,Shandong,2022-12-26,2023-01-16
EPI_ISL_16707883,EPI_ISL_16610881,1,Canada,Fujian,2022-12-28,2023-01-16
EPI_ISL_16494663,EPI_ISL_16610870,1,Japan,Fujian,2023-01-03,2023-01-16
EPI_ISL_16494637,EPI_ISL_16758315,3,Japan,Shandong,2023-01-03,2023-01-16
EPI_ISL_16843657,EPI_ISL_17494402,1,Japan,Shaanxi,2022-12-30,2023-01-17
EPI_ISL_16506507,EPI_ISL_17494246,0,South Korea,Shaanxi,2023-01-04,2023-01-17
EPI_ISL_16502034,EPI_ISL_16758145,2,Japan,Shandong,2022-12-12,2023-01-17
EPI_ISL_16693227,EPI_ISL_17488114,2,Japan,Zhejiang,2022-12-27,2023-01-17
EPI_ISL_17581680,EPI_ISL_17488956,3,Hong Kong,Fujian,2022-12-09,2023-01-17
EPI_ISL_16524065,EPI_ISL_16921926,1,Hong Kong,Jiangsu,2023-01-02,2023-01-17
EPI_ISL_16455570,EPI_ISL_16921927,3,USA,Jiangsu,2022-12-26,2023-01-17
EPI_ISL_16506515,EPI_ISL_17170746,3,South Korea,Guangdong,2023-01-04,2023-01-17
EPI_ISL_16376696,EPI_ISL_16758140,2,Hong Kong,Shandong,2022-12-26,2023-01-17
EPI_ISL_16567565,EPI_ISL_17493413,1,France,Guangdong,2022-12-18,2023-01-17
EPI_ISL_16455570,EPI_ISL_16921925,3,USA,Jiangsu,2022-12-26,2023-01-17
EPI_ISL_17581680,EPI_ISL_16921924,1,Hong Kong,Jiangsu,2022-12-09,2023-01-17
EPI_ISL_16506491,EPI_ISL_16955431,1,South Korea,Beijing,2022-12-29,2023-01-17
EPI_ISL_16428115,EPI_ISL_16921868,1,Japan,Jiangsu,2022-12-30,2023-01-18
EPI_ISL_16506434,EPI_ISL_16921898,1,South Korea,Jiangsu,2022-12-27,2023-01-18
EPI_ISL_16417438,EPI_ISL_17490638,1,USA,Zhejiang,2022-12-19,2023-01-18
EPI_ISL_17581680,EPI_ISL_17488147,1,Hong Kong,Zhejiang,2022-12-09,2023-01-18
EPI_ISL_16567565,EPI_ISL_16854240,4,France,Beijing,2022-12-18,2023-01-18
EPI_ISL_16417438,EPI_ISL_17488652,1,USA,Fujian,2022-12-19,2023-01-19
EPI_ISL_16417438,EPI_ISL_16838996,3,USA,Fujian,2022-12-19,2023-01-19
EPI_ISL_16696735,EPI_ISL_16633848,1,Germany,Anhui,2023-01-03,2023-01-19
EPI_ISL_16506515,EPI_ISL_16854237,4,South Korea,Beijing,2023-01-04,2023-01-19
EPI_ISL_16567565,EPI_ISL_16713364,1,France,Fujian,2022-12-18,2023-01-19
EPI_ISL_17581680,EPI_ISL_16713374,1,Hong Kong,Fujian,2022-12-09,2023-01-19
EPI_ISL_16576957,EPI_ISL_17488640,1,Japan,Fujian,2023-01-08,2023-01-19
EPI_ISL_16693227,EPI_ISL_17488629,1,Japan,Fujian,2022-12-27,2023-01-19
EPI_ISL_16494664,EPI_ISL_16719460,1,Japan,Hainan,2023-01-03,2023-01-20
EPI_ISL_16494664,EPI_ISL_16719079,1,Japan,Hainan,2023-01-03,2023-01-20
EPI_ISL_16577942,EPI_ISL_16719081,2,Australia,Hainan,2022-12-20,2023-01-20
EPI_ISL_16577942,EPI_ISL_16719082,2,Australia,Hainan,2022-12-20,2023-01-20
EPI_ISL_16494664,EPI_ISL_16719075,1,Japan,Hainan,2023-01-03,2023-01-20
EPI_ISL_16428118,EPI_ISL_16720492,2,Japan,Hainan,2022-12-30,2023-01-20
EPI_ISL_16452260,EPI_ISL_16719469,4,Canada,Hainan,2022-12-28,2023-01-20
EPI_ISL_15038999,EPI_ISL_17489890,1,Russia,Guangdong,2022-09-10,2023-01-20
EPI_ISL_16567565,EPI_ISL_17494789,1,France,Gansu,2022-12-18,2023-01-20
EPI_ISL_16417438,EPI_ISL_16698018,1,USA,Xinjiang,2022-12-19,2023-01-22
EPI_ISL_16376696,EPI_ISL_16849179,3,Hong Kong,Shandong,2022-12-26,2023-01-22
EPI_ISL_16506491,EPI_ISL_16825387,2,South Korea,Anhui,2022-12-29,2023-01-23
EPI_ISL_17581680,EPI_ISL_16854211,1,Hong Kong,Beijing,2022-12-09,2023-01-24
EPI_ISL_16567565,EPI_ISL_16723072,1,France,Hainan,2022-12-18,2023-01-24
EPI_ISL_16568831,EPI_ISL_16723073,4,South Korea,Hainan,2023-01-07,2023-01-24
EPI_ISL_16693227,EPI_ISL_16854210,1,Japan,Beijing,2022-12-27,2023-01-24
EPI_ISL_16567565,EPI_ISL_16740862,1,France,Anhui,2022-12-18,2023-01-24
EPI_ISL_16543761,EPI_ISL_16849177,3,USA,Shandong,2022-12-30,2023-01-24
EPI_ISL_16522211,EPI_ISL_17488150,0,Japan,Zhejiang,2023-01-04,2023-01-24
EPI_ISL_16576933,EPI_ISL_17150511,2,Japan,Gansu,2023-01-08,2023-01-24
EPI_ISL_16891871,EPI_ISL_16809289,4,Canada,Anhui,2022-12-25,2023-01-24
EPI_ISL_16567565,EPI_ISL_16910822,3,France,Heilongjiang,2022-12-18,2023-01-24
EPI_ISL_17581680,EPI_ISL_16854219,2,Hong Kong,Beijing,2022-12-09,2023-01-24
EPI_ISL_16891871,EPI_ISL_17170775,4,Canada,Guangdong,2022-12-25,2023-01-25
EPI_ISL_16428118,EPI_ISL_17493994,1,Japan,Anhui,2022-12-30,2023-01-25
EPI_ISL_16494664,EPI_ISL_17031737,1,Japan,Hebei,2023-01-03,2023-01-25
EPI_ISL_16494637,EPI_ISL_16758282,1,Japan,Shandong,2023-01-03,2023-01-26
EPI_ISL_16494604,EPI_ISL_16758290,1,Japan,Shandong,2023-01-01,2023-01-26
EPI_ISL_16577942,EPI_ISL_16758293,1,Australia,Shandong,2022-12-20,2023-01-26
EPI_ISL_17581680,EPI_ISL_16849096,1,Hong Kong,Shandong,2022-12-09,2023-01-26
EPI_ISL_16693227,EPI_ISL_16849091,1,Japan,Shandong,2022-12-27,2023-01-26
EPI_ISL_16494663,EPI_ISL_17493999,5,Japan,Anhui,2023-01-03,2023-01-26
EPI_ISL_17581680,EPI_ISL_16849105,1,Hong Kong,Shandong,2022-12-09,2023-01-26
