source,target,weight,s_country,s_prov,t_prov,s_date,t_date
EPI_ISL_17735931,EPI_ISL_18111274,5,China,Sichuan,Yunnan,2023-05-10,2023-05-29
EPI_ISL_17735931,EPI_ISL_18360205,5,China,Sichuan,Shanghai,2023-05-10,2023-09-20
EPI_ISL_17735931,EPI_ISL_17735934,0,China,Sichuan,Sichuan,2023-05-10,2023-05-10
EPI_ISL_17808227,EPI_ISL_17778702,5,China,Yunnan,Yunnan,2023-05-25,2023-05-23
EPI_ISL_18074252,EPI_ISL_18111274,5,China,Liaoning,Yunnan,2023-07-05,2023-05-29
EPI_ISL_18074252,EPI_ISL_18360205,5,China,Liaoning,Shanghai,2023-07-05,2023-09-20
EPI_ISL_17618474,EPI_ISL_17619081,0,China,Shanghai,Shanghai,2023-04-19,2023-04-26
EPI_ISL_18035565,EPI_ISL_18035566,0,China,Guangdong,Guangdong,2023-05-16,2023-05-16
EPI_ISL_17794210,EPI_ISL_17830348,3,China,Hubei,Hubei,2023-05-23,2023-05-15
EPI_ISL_17794210,EPI_ISL_18035114,3,China,Hubei,Guangdong,2023-05-23,2023-05-17
EPI_ISL_17794210,EPI_ISL_17988150,3,China,Hubei,Henan,2023-05-23,2023-06-21
EPI_ISL_17794210,EPI_ISL_17744769,3,China,Hubei,Yunnan,2023-05-23,2023-05-16
EPI_ISL_18033921,EPI_ISL_18033922,0,China,Guangdong,Guangdong,2023-05-14,2023-05-14
EPI_ISL_18033921,EPI_ISL_18033923,0,China,Guangdong,Guangdong,2023-05-14,2023-05-14
EPI_ISL_18034442,EPI_ISL_18034446,1,China,Guangdong,Guangdong,2023-06-11,2023-06-11
EPI_ISL_17684003,EPI_ISL_17830382,1,China,Yunnan,Yunnan,2023-05-03,2023-06-07
EPI_ISL_17684003,EPI_ISL_17684004,3,China,Yunnan,Yunnan,2023-05-03,2023-05-04
EPI_ISL_17684003,EPI_ISL_17744710,3,China,Yunnan,Yunnan,2023-05-03,2023-05-13
EPI_ISL_17684003,EPI_ISL_17830362,2,China,Yunnan,Yunnan,2023-05-03,2023-06-05
EPI_ISL_17684003,EPI_ISL_17808295,2,China,Yunnan,Yunnan,2023-05-03,2023-05-24
EPI_ISL_18111274,EPI_ISL_17808301,2,China,Yunnan,Yunnan,2023-05-29,2023-05-28
EPI_ISL_18111274,EPI_ISL_18360205,2,China,Yunnan,Shanghai,2023-05-29,2023-09-20
EPI_ISL_17778741,EPI_ISL_18111274,2,China,Yunnan,Yunnan,2023-05-22,2023-05-29
EPI_ISL_17778741,EPI_ISL_18360205,2,China,Yunnan,Shanghai,2023-05-22,2023-09-20
EPI_ISL_18034210,EPI_ISL_18111274,4,China,Guangdong,Yunnan,2023-05-26,2023-05-29
EPI_ISL_18034210,EPI_ISL_18360205,4,China,Guangdong,Shanghai,2023-05-26,2023-09-20
EPI_ISL_18034210,EPI_ISL_17778702,1,China,Guangdong,Yunnan,2023-05-26,2023-05-23
EPI_ISL_17618395,EPI_ISL_17724943,1,China,Shanghai,Shanghai,2023-04-25,2023-05-13
EPI_ISL_17618512,EPI_ISL_17850272,1,China,Shanghai,Heilongjiang,2023-04-19,2023-05-30
EPI_ISL_17618512,EPI_ISL_17850362,2,China,Shanghai,Heilongjiang,2023-04-19,2023-06-05
EPI_ISL_17618399,EPI_ISL_17697724,2,China,Shanghai,Guangdong,2023-04-25,2023-04-24
EPI_ISL_17811039,EPI_ISL_17811040,1,China,Shanghai,Shanghai,2023-06-01,2023-06-01
EPI_ISL_17811039,EPI_ISL_17811037,0,China,Shanghai,Shanghai,2023-06-01,2023-06-01
EPI_ISL_18033924,EPI_ISL_18035598,0,China,Guangdong,Guangdong,2023-05-14,2023-05-15
EPI_ISL_17645630,EPI_ISL_17850349,1,China,Heilongjiang,Heilongjiang,2023-04-28,2023-06-05
EPI_ISL_17645630,EPI_ISL_17739701,2,China,Heilongjiang,Heilongjiang,2023-04-28,2023-05-10
EPI_ISL_17645630,EPI_ISL_17850223,2,China,Heilongjiang,Heilongjiang,2023-04-28,2023-05-29
EPI_ISL_17645630,EPI_ISL_17645668,0,China,Heilongjiang,Heilongjiang,2023-04-28,2023-05-05
EPI_ISL_17645630,EPI_ISL_18465002,0,China,Heilongjiang,Heilongjiang,2023-04-28,2023-09-27
EPI_ISL_17739701,EPI_ISL_17850223,2,China,Heilongjiang,Heilongjiang,2023-05-10,2023-05-29
EPI_ISL_17739701,EPI_ISL_17739691,7,China,Heilongjiang,Heilongjiang,2023-05-10,2023-05-22
EPI_ISL_17511825,EPI_ISL_17972907,4,China,Shanghai,Liaoning,2023-04-05,2023-06-08
EPI_ISL_17511825,EPI_ISL_17645434,5,China,Shanghai,Hubei,2023-04-05,2023-05-01
EPI_ISL_17511825,EPI_ISL_17619214,0,China,Shanghai,Shanghai,2023-04-05,2023-04-12
EPI_ISL_17618317,EPI_ISL_17618727,1,China,Shanghai,Shanghai,2023-04-15,2023-04-18
EPI_ISL_17618317,EPI_ISL_17619074,1,China,Shanghai,Shanghai,2023-04-15,2023-04-26
EPI_ISL_17618317,EPI_ISL_17678446,2,China,Shanghai,Shanghai,2023-04-15,2023-05-03
EPI_ISL_17618317,EPI_ISL_17671995,2,China,Shanghai,Hubei,2023-04-15,2023-05-06
EPI_ISL_17618317,EPI_ISL_17618316,0,China,Shanghai,Shanghai,2023-04-15,2023-04-15
EPI_ISL_17618317,EPI_ISL_17618325,0,China,Shanghai,Shanghai,2023-04-15,2023-04-18
EPI_ISL_17619230,EPI_ISL_17696834,1,China,Shanghai,Shanghai,2023-04-16,2023-05-02
EPI_ISL_17618490,EPI_ISL_17618794,1,China,Shanghai,Shanghai,2023-04-17,2023-04-20
EPI_ISL_17618490,EPI_ISL_17625436,1,China,Shanghai,Shanghai,2023-04-17,2023-04-24
EPI_ISL_17618490,EPI_ISL_17618867,1,China,Shanghai,Shanghai,2023-04-17,2023-04-24
EPI_ISL_17618490,EPI_ISL_17618769,0,China,Shanghai,Shanghai,2023-04-17,2023-04-18
EPI_ISL_17618490,EPI_ISL_17619279,0,China,Shanghai,Shanghai,2023-04-17,2023-04-18
EPI_ISL_17618490,EPI_ISL_17618496,0,China,Shanghai,Shanghai,2023-04-17,2023-04-18
EPI_ISL_17618490,EPI_ISL_17618790,0,China,Shanghai,Shanghai,2023-04-17,2023-04-20
EPI_ISL_17618490,EPI_ISL_17618785,0,China,Shanghai,Shanghai,2023-04-17,2023-04-20
EPI_ISL_17618490,EPI_ISL_17618824,0,China,Shanghai,Shanghai,2023-04-17,2023-04-22
EPI_ISL_17618490,EPI_ISL_17618833,0,China,Shanghai,Shanghai,2023-04-17,2023-04-22
EPI_ISL_17618490,EPI_ISL_17625480,0,China,Shanghai,Shanghai,2023-04-17,2023-04-24
EPI_ISL_17618490,EPI_ISL_17618869,0,China,Shanghai,Shanghai,2023-04-17,2023-04-24
EPI_ISL_17618490,EPI_ISL_17625625,0,China,Shanghai,Shanghai,2023-04-17,2023-04-24
EPI_ISL_17625530,EPI_ISL_17678352,0,China,Shanghai,Shanghai,2023-04-25,2023-05-02
EPI_ISL_17619232,EPI_ISL_17619234,0,China,Shanghai,Shanghai,2023-04-16,2023-04-16
EPI_ISL_17618721,EPI_ISL_17625459,0,China,Shanghai,Shanghai,2023-04-17,2023-04-24
EPI_ISL_17618725,EPI_ISL_17625650,2,China,Shanghai,Shanghai,2023-04-18,2023-04-20
EPI_ISL_17619255,EPI_ISL_17619257,0,China,Shanghai,Shanghai,2023-04-18,2023-04-18
EPI_ISL_17619255,EPI_ISL_17618944,0,China,Shanghai,Shanghai,2023-04-18,2023-04-20
EPI_ISL_17619255,EPI_ISL_17618968,0,China,Shanghai,Shanghai,2023-04-18,2023-04-21
EPI_ISL_17618494,EPI_ISL_17645947,3,China,Shanghai,Shanghai,2023-04-18,2023-04-29
EPI_ISL_17618439,EPI_ISL_17625497,1,China,Shanghai,Shanghai,2023-04-23,2023-04-26
EPI_ISL_17618439,EPI_ISL_17725143,5,China,Shanghai,Shanghai,2023-04-23,2023-05-17
EPI_ISL_17618439,EPI_ISL_17618440,0,China,Shanghai,Shanghai,2023-04-23,2023-04-23
EPI_ISL_17618439,EPI_ISL_17678319,0,China,Shanghai,Shanghai,2023-04-23,2023-04-29
EPI_ISL_17625436,EPI_ISL_17625425,0,China,Shanghai,Shanghai,2023-04-24,2023-04-25
EPI_ISL_17625436,EPI_ISL_17625547,0,China,Shanghai,Shanghai,2023-04-24,2023-04-25
EPI_ISL_17618867,EPI_ISL_17619040,0,China,Shanghai,Shanghai,2023-04-24,2023-04-25
EPI_ISL_17696973,EPI_ISL_17850773,1,China,Henan,Sichuan,2023-05-02,2023-05-29
EPI_ISL_17696973,EPI_ISL_17850779,2,China,Henan,Sichuan,2023-05-02,2023-05-26
EPI_ISL_17696973,EPI_ISL_17850774,3,China,Henan,Sichuan,2023-05-02,2023-05-29
EPI_ISL_17696973,EPI_ISL_17850782,3,China,Henan,Sichuan,2023-05-02,2023-05-30
EPI_ISL_17696973,EPI_ISL_18050286,3,China,Henan,Henan,2023-05-02,2023-06-23
EPI_ISL_18049680,EPI_ISL_18034686,0,China,Beijing,Guangdong,2023-05-17,2023-06-05
EPI_ISL_18035545,EPI_ISL_17645661,2,China,Guangdong,Heilongjiang,2023-05-16,2023-04-24
EPI_ISL_18035545,EPI_ISL_17739835,1,China,Guangdong,Heilongjiang,2023-05-16,2023-05-08
EPI_ISL_18035545,EPI_ISL_17972904,1,China,Guangdong,Liaoning,2023-05-16,2023-06-08
EPI_ISL_18035545,EPI_ISL_17972931,2,China,Guangdong,Liaoning,2023-05-16,2023-06-03
EPI_ISL_18035545,EPI_ISL_17972866,2,China,Guangdong,Liaoning,2023-05-16,2023-06-07
EPI_ISL_18035545,EPI_ISL_17850702,0,China,Guangdong,Liaoning,2023-05-16,2023-05-26
EPI_ISL_18035545,EPI_ISL_17850729,0,China,Guangdong,Liaoning,2023-05-16,2023-05-30
EPI_ISL_18035545,EPI_ISL_17956735,0,China,Guangdong,Tianjin,2023-05-16,2023-06-18
EPI_ISL_18035545,EPI_ISL_18074251,0,China,Guangdong,Liaoning,2023-05-16,2023-07-03
EPI_ISL_17714339,EPI_ISL_17714338,0,China,Hubei,Hubei,2023-05-15,2023-05-15
EPI_ISL_17714339,EPI_ISL_17714349,0,China,Hubei,Hubei,2023-05-15,2023-05-15
EPI_ISL_17584665,EPI_ISL_17697749,2,China,Guangdong,Guangdong,2023-04-19,2023-05-06
EPI_ISL_17584665,EPI_ISL_17801987,2,China,Guangdong,Fujian,2023-04-19,2023-06-02
EPI_ISL_17584665,EPI_ISL_18034708,3,China,Guangdong,Guangdong,2023-04-19,2023-05-15
EPI_ISL_17584665,EPI_ISL_17811334,3,China,Guangdong,Shanghai,2023-04-19,2023-05-31
EPI_ISL_17584665,EPI_ISL_17836639,4,China,Guangdong,Shanghai,2023-04-19,2023-06-04
EPI_ISL_17584665,EPI_ISL_17987667,3,China,Guangdong,Shanghai,2023-04-19,2023-06-15
EPI_ISL_17584665,EPI_ISL_17956749,3,China,Guangdong,Fujian,2023-04-19,2023-06-21
EPI_ISL_17584665,EPI_ISL_17999114,3,China,Guangdong,Fujian,2023-04-19,2023-07-07
EPI_ISL_17584665,EPI_ISL_18078169,4,China,Guangdong,Fujian,2023-04-19,2023-07-20
EPI_ISL_17584665,EPI_ISL_17618342,0,China,Guangdong,Shanghai,2023-04-19,2023-04-21
EPI_ISL_17584665,EPI_ISL_17698006,0,China,Guangdong,Guangdong,2023-04-19,2023-04-23
EPI_ISL_17584665,EPI_ISL_17697921,0,China,Guangdong,Guangdong,2023-04-19,2023-04-23
EPI_ISL_17584665,EPI_ISL_17697680,0,China,Guangdong,Guangdong,2023-04-19,2023-05-04
EPI_ISL_17830369,EPI_ISL_17850773,2,China,Yunnan,Sichuan,2023-06-11,2023-05-29
EPI_ISL_17830369,EPI_ISL_17850774,3,China,Yunnan,Sichuan,2023-06-11,2023-05-29
EPI_ISL_17794818,EPI_ISL_17850779,2,China,Jiangxi,Sichuan,2023-04-24,2023-05-26
EPI_ISL_17794818,EPI_ISL_17850782,3,China,Jiangxi,Sichuan,2023-04-24,2023-05-30
EPI_ISL_17794030,EPI_ISL_17689361,2,China,Jiangsu,Fujian,2023-04-25,2023-05-03
EPI_ISL_17794030,EPI_ISL_17744731,2,China,Jiangsu,Yunnan,2023-04-25,2023-05-14
EPI_ISL_17794030,EPI_ISL_18034218,2,China,Jiangsu,Guangdong,2023-04-25,2023-05-25
EPI_ISL_17794030,EPI_ISL_17850778,4,China,Jiangsu,Sichuan,2023-04-25,2023-05-26
EPI_ISL_17850624,EPI_ISL_17850732,1,China,Liaoning,Liaoning,2023-05-05,2023-05-31
EPI_ISL_17850624,EPI_ISL_18074243,0,China,Liaoning,Liaoning,2023-05-05,2023-07-03
EPI_ISL_17987976,EPI_ISL_17837055,1,China,Gansu,Gansu,2023-06-19,2023-06-05
EPI_ISL_18012389,EPI_ISL_17850779,2,China,Sichuan,Sichuan,2023-05-18,2023-05-26
EPI_ISL_18012389,EPI_ISL_17850782,3,China,Sichuan,Sichuan,2023-05-18,2023-05-30
EPI_ISL_18012389,EPI_ISL_18012387,0,China,Sichuan,Sichuan,2023-05-18,2023-05-18
EPI_ISL_17850779,EPI_ISL_17801918,3,China,Sichuan,Fujian,2023-05-26,2023-05-04
EPI_ISL_17850779,EPI_ISL_17850782,3,China,Sichuan,Sichuan,2023-05-26,2023-05-30
EPI_ISL_17850774,EPI_ISL_17850779,3,China,Sichuan,Sichuan,2023-05-29,2023-05-26
EPI_ISL_17850593,EPI_ISL_18050286,2,China,Henan,Henan,2023-05-27,2023-06-23
EPI_ISL_18035147,EPI_ISL_18035123,1,China,Guangdong,Guangdong,2023-05-22,2023-05-22
EPI_ISL_17850673,EPI_ISL_18246038,5,China,Liaoning,Heilongjiang,2023-05-23,2023-07-31
EPI_ISL_17739830,EPI_ISL_17739756,2,China,Heilongjiang,Heilongjiang,2023-05-23,2023-05-23
EPI_ISL_17739830,EPI_ISL_17850321,0,China,Heilongjiang,Heilongjiang,2023-05-23,2023-06-05
EPI_ISL_17988192,EPI_ISL_18105361,2,China,Jiangsu,Jiangsu,2023-05-24,2023-06-26
EPI_ISL_17795548,EPI_ISL_17775067,3,China,Shanghai,Liaoning,2023-05-29,2023-04-29
EPI_ISL_18035339,EPI_ISL_18035320,1,China,Guangdong,Guangdong,2023-05-26,2023-05-24
EPI_ISL_17735945,EPI_ISL_17778566,5,China,Sichuan,Sichuan,2023-05-11,2023-05-19
EPI_ISL_17645515,EPI_ISL_17729837,2,China,Hubei,Fujian,2023-05-04,2023-05-10
EPI_ISL_17645515,EPI_ISL_17801879,3,China,Hubei,Hubei,2023-05-04,2023-06-12
EPI_ISL_17714427,EPI_ISL_17962830,4,China,Yunnan,Sichuan,2023-05-11,2023-06-15
EPI_ISL_17714427,EPI_ISL_18033990,0,China,Yunnan,Guangdong,2023-05-11,2023-05-17
EPI_ISL_17714427,EPI_ISL_17811206,0,China,Yunnan,Shanghai,2023-05-11,2023-05-30
EPI_ISL_17988967,EPI_ISL_18006147,3,China,Sichuan,Sichuan,2023-06-19,2023-06-26
EPI_ISL_17632979,EPI_ISL_17637406,1,China,Sichuan,Jiangsu,2023-04-18,2023-04-16
EPI_ISL_17632979,EPI_ISL_17785158,1,China,Sichuan,Beijing,2023-04-18,2023-04-26
EPI_ISL_17632979,EPI_ISL_17664578,1,China,Sichuan,Sichuan,2023-04-18,2023-04-29
EPI_ISL_17632979,EPI_ISL_17664587,1,China,Sichuan,Sichuan,2023-04-18,2023-05-01
EPI_ISL_17632979,EPI_ISL_17850800,1,China,Sichuan,Sichuan,2023-04-18,2023-06-07
EPI_ISL_17632979,EPI_ISL_17714422,2,China,Sichuan,Yunnan,2023-04-18,2023-05-10
EPI_ISL_17632979,EPI_ISL_17664606,0,China,Sichuan,Sichuan,2023-04-18,2023-04-28
EPI_ISL_17632979,EPI_ISL_17664576,0,China,Sichuan,Sichuan,2023-04-18,2023-05-01
EPI_ISL_17632979,EPI_ISL_17664590,0,China,Sichuan,Sichuan,2023-04-18,2023-05-01
EPI_ISL_17632979,EPI_ISL_17664577,0,China,Sichuan,Sichuan,2023-04-18,2023-05-01
EPI_ISL_17632979,EPI_ISL_17664598,0,China,Sichuan,Sichuan,2023-04-18,2023-05-03
EPI_ISL_17632979,EPI_ISL_17684086,0,China,Sichuan,Sichuan,2023-04-18,2023-05-06
EPI_ISL_17637406,EPI_ISL_17637408,1,China,Jiangsu,Jiangsu,2023-04-16,2023-04-19
EPI_ISL_17637406,EPI_ISL_17785158,1,China,Jiangsu,Beijing,2023-04-16,2023-04-26
EPI_ISL_17637406,EPI_ISL_17637407,0,China,Jiangsu,Jiangsu,2023-04-16,2023-04-17
EPI_ISL_17785158,EPI_ISL_17795719,1,China,Beijing,Jiangsu,2023-04-26,2023-04-28
EPI_ISL_17664578,EPI_ISL_17664607,1,China,Sichuan,Sichuan,2023-04-29,2023-05-01
EPI_ISL_17664578,EPI_ISL_17664616,1,China,Sichuan,Sichuan,2023-04-29,2023-05-03
EPI_ISL_17664578,EPI_ISL_18034996,1,China,Sichuan,Guangdong,2023-04-29,2023-05-13
EPI_ISL_17664578,EPI_ISL_17718418,1,China,Sichuan,Sichuan,2023-04-29,2023-05-16
EPI_ISL_17664578,EPI_ISL_17850799,1,China,Sichuan,Sichuan,2023-04-29,2023-06-07
EPI_ISL_17664578,EPI_ISL_17850801,1,China,Sichuan,Sichuan,2023-04-29,2023-06-07
EPI_ISL_17664578,EPI_ISL_17664613,2,China,Sichuan,Sichuan,2023-04-29,2023-05-01
EPI_ISL_17664578,EPI_ISL_17714422,2,China,Sichuan,Yunnan,2023-04-29,2023-05-10
EPI_ISL_17664578,EPI_ISL_17808389,2,China,Sichuan,Sichuan,2023-04-29,2023-05-25
EPI_ISL_17664578,EPI_ISL_17808399,2,China,Sichuan,Sichuan,2023-04-29,2023-06-01
EPI_ISL_17664578,EPI_ISL_17664597,0,China,Sichuan,Sichuan,2023-04-29,2023-04-30
EPI_ISL_17664578,EPI_ISL_17664600,0,China,Sichuan,Sichuan,2023-04-29,2023-05-01
EPI_ISL_17664578,EPI_ISL_17664583,0,China,Sichuan,Sichuan,2023-04-29,2023-05-01
EPI_ISL_17664578,EPI_ISL_17664592,0,China,Sichuan,Sichuan,2023-04-29,2023-05-03
EPI_ISL_17664578,EPI_ISL_17664593,0,China,Sichuan,Sichuan,2023-04-29,2023-05-03
EPI_ISL_17664578,EPI_ISL_17664596,0,China,Sichuan,Sichuan,2023-04-29,2023-05-03
EPI_ISL_17664578,EPI_ISL_17664601,0,China,Sichuan,Sichuan,2023-04-29,2023-05-03
EPI_ISL_17664578,EPI_ISL_17718417,0,China,Sichuan,Sichuan,2023-04-29,2023-05-16
EPI_ISL_17664578,EPI_ISL_17718425,0,China,Sichuan,Sichuan,2023-04-29,2023-05-16
EPI_ISL_17664578,EPI_ISL_17736077,0,China,Sichuan,Sichuan,2023-04-29,2023-05-22
EPI_ISL_17664587,EPI_ISL_17664602,1,China,Sichuan,Sichuan,2023-05-01,2023-04-29
EPI_ISL_17664587,EPI_ISL_17664611,1,China,Sichuan,Sichuan,2023-05-01,2023-05-01
EPI_ISL_17664587,EPI_ISL_17664581,1,China,Sichuan,Sichuan,2023-05-01,2023-05-01
EPI_ISL_17664587,EPI_ISL_17664582,1,China,Sichuan,Sichuan,2023-05-01,2023-05-01
EPI_ISL_17664587,EPI_ISL_17664603,1,China,Sichuan,Sichuan,2023-05-01,2023-05-01
EPI_ISL_17664587,EPI_ISL_17718427,1,China,Sichuan,Sichuan,2023-05-01,2023-05-16
EPI_ISL_17664587,EPI_ISL_17850754,1,China,Sichuan,Sichuan,2023-05-01,2023-05-19
EPI_ISL_17664587,EPI_ISL_17736079,1,China,Sichuan,Sichuan,2023-05-01,2023-05-22
EPI_ISL_17664587,EPI_ISL_17736076,1,China,Sichuan,Sichuan,2023-05-01,2023-05-22
EPI_ISL_17664587,EPI_ISL_17736075,1,China,Sichuan,Sichuan,2023-05-01,2023-05-22
EPI_ISL_17664587,EPI_ISL_17808382,1,China,Sichuan,Sichuan,2023-05-01,2023-05-27
EPI_ISL_17664587,EPI_ISL_17989068,3,China,Sichuan,Sichuan,2023-05-01,2023-06-16
EPI_ISL_17664587,EPI_ISL_17664612,0,China,Sichuan,Sichuan,2023-05-01,2023-05-03
EPI_ISL_17672052,EPI_ISL_17729956,3,China,Hubei,Hubei,2023-05-09,2023-05-14
EPI_ISL_17794229,EPI_ISL_17837002,3,China,Hubei,Hubei,2023-05-22,2023-06-07
EPI_ISL_17794229,EPI_ISL_17837008,2,China,Hubei,Hubei,2023-05-22,2023-06-13
EPI_ISL_17794253,EPI_ISL_17837007,5,China,Hubei,Hubei,2023-05-31,2023-06-12
EPI_ISL_18055663,EPI_ISL_17988070,3,China,Heilongjiang,Hubei,2023-06-27,2023-06-23
EPI_ISL_18055663,EPI_ISL_17951343,3,China,Heilongjiang,Shanxi,2023-06-27,2023-05-20
EPI_ISL_18055663,EPI_ISL_18036220,3,China,Heilongjiang,Guangdong,2023-06-27,2023-06-02
EPI_ISL_18475243,EPI_ISL_18481168,0,China,Shanghai,Shanghai,2023-10-15,2023-10-15
EPI_ISL_17775540,EPI_ISL_17794268,2,China,Xinjiang,Jiangxi,2023-04-07,2023-04-26
EPI_ISL_17775540,EPI_ISL_17794297,3,China,Xinjiang,Jiangxi,2023-04-07,2023-05-02
EPI_ISL_17775540,EPI_ISL_17744790,3,China,Xinjiang,Yunnan,2023-04-07,2023-05-20
EPI_ISL_17775540,EPI_ISL_18035966,4,China,Xinjiang,Guangdong,2023-04-07,2023-05-24
EPI_ISL_17775540,EPI_ISL_17808286,4,China,Xinjiang,Yunnan,2023-04-07,2023-06-03
EPI_ISL_17775540,EPI_ISL_18074916,8,China,Xinjiang,Yunnan,2023-04-07,2023-07-17
EPI_ISL_17775540,EPI_ISL_17775590,0,China,Xinjiang,Xinjiang,2023-04-07,2023-04-07
EPI_ISL_17775204,EPI_ISL_17794268,2,China,Xinjiang,Jiangxi,2023-04-17,2023-04-26
EPI_ISL_17775204,EPI_ISL_17794297,3,China,Xinjiang,Jiangxi,2023-04-17,2023-05-02
EPI_ISL_17775204,EPI_ISL_17744790,3,China,Xinjiang,Yunnan,2023-04-17,2023-05-20
EPI_ISL_17775204,EPI_ISL_18035966,4,China,Xinjiang,Guangdong,2023-04-17,2023-05-24
EPI_ISL_17775204,EPI_ISL_17808286,4,China,Xinjiang,Yunnan,2023-04-17,2023-06-03
EPI_ISL_17775204,EPI_ISL_18074916,8,China,Xinjiang,Yunnan,2023-04-17,2023-07-17
EPI_ISL_17794259,EPI_ISL_17794258,1,China,Jiangxi,Jiangxi,2023-04-19,2023-04-18
EPI_ISL_17794259,EPI_ISL_17794263,1,China,Jiangxi,Jiangxi,2023-04-19,2023-04-25
EPI_ISL_17794259,EPI_ISL_17794690,1,China,Jiangxi,Jiangxi,2023-04-19,2023-05-05
EPI_ISL_17794259,EPI_ISL_17794713,1,China,Jiangxi,Jiangxi,2023-04-19,2023-05-09
EPI_ISL_17794259,EPI_ISL_17704032,1,China,Jiangxi,Fujian,2023-04-19,2023-05-09
EPI_ISL_17794259,EPI_ISL_17808155,1,China,Jiangxi,Jiangxi,2023-04-19,2023-05-10
EPI_ISL_17794259,EPI_ISL_17794672,4,China,Jiangxi,Jiangxi,2023-04-19,2023-05-02
EPI_ISL_17794259,EPI_ISL_17794937,2,China,Jiangxi,Jiangxi,2023-04-19,2023-05-05
EPI_ISL_17794259,EPI_ISL_17704050,3,China,Jiangxi,Fujian,2023-04-19,2023-05-10
EPI_ISL_17794259,EPI_ISL_17794311,2,China,Jiangxi,Jiangxi,2023-04-19,2023-05-15
EPI_ISL_17794259,EPI_ISL_17794324,2,China,Jiangxi,Jiangxi,2023-04-19,2023-05-21
EPI_ISL_17794259,EPI_ISL_17794326,3,China,Jiangxi,Jiangxi,2023-04-19,2023-05-21
EPI_ISL_17794259,EPI_ISL_17801948,4,China,Jiangxi,Fujian,2023-04-19,2023-05-27
EPI_ISL_17794259,EPI_ISL_17801952,2,China,Jiangxi,Fujian,2023-04-19,2023-05-31
EPI_ISL_17794259,EPI_ISL_17794260,0,China,Jiangxi,Jiangxi,2023-04-19,2023-04-19
EPI_ISL_17794259,EPI_ISL_17794645,0,China,Jiangxi,Jiangxi,2023-04-19,2023-04-24
EPI_ISL_17794259,EPI_ISL_17794939,0,China,Jiangxi,Jiangxi,2023-04-19,2023-05-05
EPI_ISL_17794259,EPI_ISL_17794696,0,China,Jiangxi,Jiangxi,2023-04-19,2023-05-06
EPI_ISL_17794259,EPI_ISL_17794488,0,China,Jiangxi,Jiangxi,2023-04-19,2023-05-14
EPI_ISL_17998770,EPI_ISL_17652379,1,China,Gansu,Liaoning,2023-04-29,2023-04-20
EPI_ISL_17998770,EPI_ISL_17637506,1,China,Gansu,Sichuan,2023-04-29,2023-04-26
EPI_ISL_17998770,EPI_ISL_17664610,1,China,Gansu,Sichuan,2023-04-29,2023-05-01
EPI_ISL_17998770,EPI_ISL_17783578,1,China,Gansu,Gansu,2023-04-29,2023-05-17
EPI_ISL_17998770,EPI_ISL_17808114,1,China,Gansu,Sichuan,2023-04-29,2023-06-01
EPI_ISL_17998770,EPI_ISL_18074351,1,China,Gansu,Shanghai,2023-04-29,2023-07-15
EPI_ISL_17998770,EPI_ISL_17794297,3,China,Gansu,Jiangxi,2023-04-29,2023-05-02
EPI_ISL_17998770,EPI_ISL_17988948,2,China,Gansu,Sichuan,2023-04-29,2023-06-06
EPI_ISL_17998770,EPI_ISL_18138293,2,China,Gansu,Shanxi,2023-04-29,2023-06-25
EPI_ISL_17998770,EPI_ISL_17987673,2,China,Gansu,Shanghai,2023-04-29,2023-06-27
EPI_ISL_17998770,EPI_ISL_17794040,0,China,Gansu,Jiangsu,2023-04-29,2023-05-01
EPI_ISL_17998770,EPI_ISL_17998829,0,China,Gansu,Gansu,2023-04-29,2023-05-09
EPI_ISL_17998770,EPI_ISL_17775608,0,China,Gansu,Xinjiang,2023-04-29,2023-05-13
EPI_ISL_17783578,EPI_ISL_17637506,1,China,Gansu,Sichuan,2023-05-17,2023-04-26
EPI_ISL_17783578,EPI_ISL_18138293,2,China,Gansu,Shanxi,2023-05-17,2023-06-25
EPI_ISL_17783578,EPI_ISL_17783566,0,China,Gansu,Gansu,2023-05-17,2023-05-23
EPI_ISL_17778740,EPI_ISL_17794272,2,China,Yunnan,Jiangxi,2023-05-19,2023-04-25
EPI_ISL_17778740,EPI_ISL_17689362,2,China,Yunnan,Fujian,2023-05-19,2023-05-05
EPI_ISL_17778740,EPI_ISL_18241470,5,China,Yunnan,Yunnan,2023-05-19,2023-08-16
EPI_ISL_17778740,EPI_ISL_17778737,0,China,Yunnan,Yunnan,2023-05-19,2023-05-19
EPI_ISL_17795644,EPI_ISL_17794268,2,China,Jiangsu,Jiangxi,2023-05-23,2023-04-26
EPI_ISL_17795644,EPI_ISL_17744790,3,China,Jiangsu,Yunnan,2023-05-23,2023-05-20
EPI_ISL_17795644,EPI_ISL_17808286,4,China,Jiangsu,Yunnan,2023-05-23,2023-06-03
EPI_ISL_17795644,EPI_ISL_18074916,8,China,Jiangsu,Yunnan,2023-05-23,2023-07-17
EPI_ISL_17794328,EPI_ISL_17801958,4,China,Jiangxi,Fujian,2023-05-30,2023-05-13
EPI_ISL_17794328,EPI_ISL_17729854,2,China,Jiangxi,Fujian,2023-05-30,2023-05-21
EPI_ISL_17794328,EPI_ISL_17801980,2,China,Jiangxi,Fujian,2023-05-30,2023-05-25
